"","Pval","log2FoldChange_BCH_vs_BPFC"
"ENSMUSG00000032171",0.366438007113988,-0.118585398226328
"ENSMUSG00000032178",0.75839777224288,-0.0184027667791968
"ENSMUSG00000032216",0.997152111643647,0.000327648064470042
"ENSMUSG00000032220",0.703315945778169,0.0431499394848159
"ENSMUSG00000032245",0.366514021995098,0.120664179734889
"ENSMUSG00000032372",0.571285698339629,0.2775121546768
"ENSMUSG00000032376",0.98428576026376,-0.00260462332132529
"ENSMUSG00000032397",0.0892977723799311,-0.327311142701677
"ENSMUSG00000032407",0.647514053557795,-0.0267574178186768
"ENSMUSG00000032417",0.794913077674449,0.0368909526513818
"ENSMUSG00000032419",0.728576532477528,0.0881072763381345
"ENSMUSG00000032420",0.689336407189173,0.139371514721186
"ENSMUSG00000032485",0.130369720938916,0.142550168014576
"ENSMUSG00000032487",0.0586842096753707,-0.465556903300604
"ENSMUSG00000032514",0.425465560758337,0.274730879005876
"ENSMUSG00000032527",0.954947831486656,0.00645725166967432
"ENSMUSG00000032532",0.288713253242771,-0.217687376925109
"ENSMUSG00000032583",0.594409734250486,0.0613128685712789
"ENSMUSG00000032615",0.827517571137773,-0.0252940472368334
"ENSMUSG00000032666",0.250360628192056,0.0720123531051003
"ENSMUSG00000032702",0.0694771183281175,0.526056972481122
"ENSMUSG00000032754",0.0552551884538754,-0.29088480203329
"ENSMUSG00000032763",0.97556978807924,-0.0020433561122121
"ENSMUSG00000032807",0.576820322444894,0.227251373741025
"ENSMUSG00000032870",0.447683900417209,0.0800557844178385
"ENSMUSG00000032925",0.626416155120204,0.0932737810386672
"ENSMUSG00000033016",0.0846979544669178,0.275376369163859
"ENSMUSG00000033029",0.256059989888645,0.402656844930947
"ENSMUSG00000033174",0.514921700945361,-0.0960374658607858
"ENSMUSG00000033191",0.335656062055863,0.178295308816924
"ENSMUSG00000033282",0.291105139506598,0.128537057617713
"ENSMUSG00000033308",0.678256912693171,-0.0846489700625152
"ENSMUSG00000033313",0.667221598487061,0.128298716776348
"ENSMUSG00000033386",0.283999264881425,0.247930067482589
"ENSMUSG00000033389",0.261518945446973,0.0948886546421946
"ENSMUSG00000033420",0.366415425476661,0.142973127568721
"ENSMUSG00000033423",0.543606250825971,-0.0760792378416041
"ENSMUSG00000033467",0.335609955115836,-0.0618640237729474
"ENSMUSG00000033487",0.779902486750959,0.0386112858313431
"ENSMUSG00000033542",0.231275134105578,0.351042740483895
"ENSMUSG00000033577",0.163145430047082,0.0619191201867335
"ENSMUSG00000033707",0.554282501615122,0.050453437293952
"ENSMUSG00000033763",0.0623955418962897,0.161561102600213
"ENSMUSG00000033768",0.0805579303247978,0.152221680656051
"ENSMUSG00000033917",0.197036557485995,-0.133548563224386
"ENSMUSG00000034037",0.307623349539907,0.311858721523247
"ENSMUSG00000034066",0.635131612187724,-0.150676369911842
"ENSMUSG00000034164",0.234332184885369,0.34834167741249
"ENSMUSG00000034187",0.972566072839389,0.00114658613245051
"ENSMUSG00000034203",0.0753877072303964,-0.155438281580505
"ENSMUSG00000034254",0.799154778581767,-0.0171860402758898
"ENSMUSG00000034271",0.87605576599745,0.018144535334161
"ENSMUSG00000034278",0.323364689751997,-0.15356413739185
"ENSMUSG00000034285",0.12484066301207,-0.0846915020091078
"ENSMUSG00000034324",0.158811047438611,0.18865539953143
"ENSMUSG00000034354",0.852317992454275,-0.015892698703529
"ENSMUSG00000034402",0.816248697796213,0.0474754017754265
"ENSMUSG00000034472",0.0586700928599777,0.181340678444911
"ENSMUSG00000034533",0.599862017229455,0.331768825094639
"ENSMUSG00000034610",0.771500094014747,0.0278898347002746
"ENSMUSG00000034842",0.859022317782255,0.0404422696317774
"ENSMUSG00000034919",0.921531574739287,0.0311678239173056
"ENSMUSG00000034931",0.386716947430219,0.09086623450182
"ENSMUSG00000035064",0.348374592361421,0.103714142950731
"ENSMUSG00000035121",0.563726418279852,0.151512293386445
"ENSMUSG00000035181",0.323210610901549,0.177654561794991
"ENSMUSG00000035184",0.0181697211550728,0.254103653030802
"ENSMUSG00000035208",0.13321164514198,-0.32577733420609
"ENSMUSG00000035211",0.294061705698438,0.563395238728416
"ENSMUSG00000035226",0.677131641401848,0.0456982409407722
"ENSMUSG00000035242",0.36459839610559,-0.0825516294524975
"ENSMUSG00000035298",0.976287547969043,-0.0112587963736744
"ENSMUSG00000035378",0.255422163038142,0.0952018516201768
"ENSMUSG00000035403",0.724893901931374,0.0913187231482623
"ENSMUSG00000035407",0.185958189051681,0.236237128139337
"ENSMUSG00000035517",0.370902285389473,-0.0937516950279816
"ENSMUSG00000035521",0.817510716371187,-0.0243602823113561
"ENSMUSG00000035594",0.728269347968163,0.101976357321016
"ENSMUSG00000035606",0.604603247776746,0.13967420686676
"ENSMUSG00000035637",0.949750938416411,-0.00787742951609237
"ENSMUSG00000035697",0.635505338315977,-0.0788989976789758
"ENSMUSG00000035726",0.538949275704109,0.0472654800094628
"ENSMUSG00000035877",0.0437747962022159,0.243939613487571
"ENSMUSG00000035901",0.350933537763143,0.0374615059007367
"ENSMUSG00000036062",0.95506656285822,0.00625206655333513
"ENSMUSG00000036120",0.315394462153792,0.0583208302510909
"ENSMUSG00000036278",0.0337942265530097,0.145390603150991
"ENSMUSG00000036327",0.285221435256742,-0.113507320440606
"ENSMUSG00000036377",0.190562936452273,0.236821924986759
"ENSMUSG00000036390",0.813324033333753,0.0433372938968696
"ENSMUSG00000036427",0.75510654757363,0.0198394457330372
"ENSMUSG00000036446",0.449059293060911,-0.224853406423614
"ENSMUSG00000036537",0.592099314474381,0.0581889854576416
"ENSMUSG00000036572",0.536173310622027,0.046243130871327
"ENSMUSG00000036578",0.742775207500292,-0.0547717087965287
"ENSMUSG00000036617",0.84648857737908,-0.0115540932403379
"ENSMUSG00000036655",0.0536498470878393,0.57725313412187
"ENSMUSG00000036748",0.711402574624683,-0.0539214470299026
"ENSMUSG00000036896",0.552741727832481,-0.0638884582363364
"ENSMUSG00000036904",0.736958840393771,-0.0606076393312062
"ENSMUSG00000036932",0.384212836814172,0.114183353964228
"ENSMUSG00000036972",0.597472086199337,0.144812590239033
"ENSMUSG00000037003",0.070290220140297,0.152883208032815
"ENSMUSG00000037049",0.712519642784204,-0.0493157636213788
"ENSMUSG00000037197",0.537485641002422,0.0456967804707589
"ENSMUSG00000037221",0.39664217327864,0.0806580710170195
"ENSMUSG00000037239",0.334360867232364,0.155136245029863
"ENSMUSG00000037254",0.841310559922288,0.0678147543070379
"ENSMUSG00000037257",0.490210699229168,-0.0387866672488513
"ENSMUSG00000037259",0.567124563268116,0.0603091707718369
"ENSMUSG00000037315",0.952568872345301,-0.00901137318580459
"ENSMUSG00000037351",0.519893684420098,-0.0324460184347949
"ENSMUSG00000037353",0.816848013170928,0.0106529552021772
"ENSMUSG00000037370",0.408370843354551,0.137412550789673
"ENSMUSG00000037411",0.541392981226983,0.215550294766128
"ENSMUSG00000037570",0.581150859890133,-0.0403947614187187
"ENSMUSG00000037661",0.920697661640712,-0.0456042366556113
"ENSMUSG00000037727",0.891156605608803,0.0619442953993663
"ENSMUSG00000037762",0.0568051944419304,0.440566321567539
"ENSMUSG00000037876",0.926657446673611,0.00986170945154006
"ENSMUSG00000037892",0.940179504687315,0.0251906541778983
"ENSMUSG00000037957",0.797662175751237,0.0276682374247486
"ENSMUSG00000037997",0.357017960050784,-0.109897765099672
"ENSMUSG00000037999",0.281868110737577,-0.0821884010153024
"ENSMUSG00000038024",0.365857358440559,0.208800510167576
"ENSMUSG00000038028",0.133157125222815,-0.131870193939985
"ENSMUSG00000038046",0.345080737768053,-0.125904851113403
"ENSMUSG00000038072",0.962630118775549,-0.00554921684135341
"ENSMUSG00000038143",0.289682092618866,0.0907471487396954
"ENSMUSG00000038146",0.181162142774232,0.250938569560494
"ENSMUSG00000038160",0.0551800654199331,-0.294447344055462
"ENSMUSG00000038173",0.750679508656856,-0.0349412116232682
"ENSMUSG00000038206",0.073207500122388,-0.206631157564917
"ENSMUSG00000038274",0.527948870146818,-0.0932512556873425
"ENSMUSG00000038276",0.698966062877836,-0.205622734080812
"ENSMUSG00000038279",0.315839640074631,0.0960191338543488
"ENSMUSG00000038347",0.650220416036538,-0.0721922986367843
"ENSMUSG00000038496",0.303037381143697,0.345953710944614
"ENSMUSG00000038502",0.993471216813875,-0.000857561847486787
"ENSMUSG00000038534",0.507629832073615,0.0924750357675205
"ENSMUSG00000038535",0.244859188761509,-0.245621362165194
"ENSMUSG00000038543",0.683873955322493,-0.158584261773251
"ENSMUSG00000038648",0.935351990693537,0.0105641097308523
"ENSMUSG00000038764",0.915186653429538,0.0116210341702897
"ENSMUSG00000038776",0.80141347157397,0.043553113227666
"ENSMUSG00000038793",0.149806207789344,-0.430823853441968
"ENSMUSG00000038894",0.0802462434218658,0.290730301323421
"ENSMUSG00000039157",0.576887339641315,0.0264652046627874
"ENSMUSG00000039159",0.35377974368096,0.0585081842815239
"ENSMUSG00000039201",0.558456810174274,-0.072283425609897
"ENSMUSG00000039220",0.903247897136262,0.014890035675307
"ENSMUSG00000039230",0.244668615507833,0.0972152800673991
"ENSMUSG00000039239",0.831190860355837,0.043372358795123
"ENSMUSG00000039286",0.435881963857717,0.142366765317494
"ENSMUSG00000039298",0.473544871852958,0.135516365436341
"ENSMUSG00000039358",0.571300476471309,-0.14283841400094
"ENSMUSG00000039385",0.0437297154109201,-0.187544423177559
"ENSMUSG00000039476",0.7251705004195,0.13079888133778
"ENSMUSG00000039634",0.579381819357272,0.115874643656472
"ENSMUSG00000039703",0.342941968169828,0.0515597531674006
"ENSMUSG00000039706",0.686805582704196,-0.0560704369561898
"ENSMUSG00000039789",0.805358541338174,-0.0534622576582164
"ENSMUSG00000039810",0.946389784421499,0.00528199627678403
"ENSMUSG00000039936",0.303513655901119,0.140892355615061
"ENSMUSG00000039963",0.671101677788101,0.0927172154203489
"ENSMUSG00000040003",0.578351086181853,0.0534809208036248
"ENSMUSG00000040009",0.461147172435585,-0.0359345289448437
"ENSMUSG00000040174",0.634253880461845,0.118954870711483
"ENSMUSG00000040188",0.237154983863896,-0.0490370577213164
"ENSMUSG00000040189",0.154736968593199,0.212541797742455
"ENSMUSG00000040234",0.074012262884283,0.188391642372564
"ENSMUSG00000040310",0.913817436191753,0.0288002246615294
"ENSMUSG00000040312",0.118085052686551,0.289995345699514
"ENSMUSG00000040385",0.524626010100942,-0.0890083749804097
"ENSMUSG00000040412",0.158888070202837,0.176656275993203
"ENSMUSG00000040420",0.885657173376369,0.0205166157610745
"ENSMUSG00000040423",0.907997598802751,-0.0131654801717594
"ENSMUSG00000040434",0.221058747126241,-0.466195857701477
"ENSMUSG00000040481",0.183585836505331,0.173347065627172
"ENSMUSG00000040532",0.803640245695591,-0.0280034484058552
"ENSMUSG00000040663",0.692455960033938,0.142298834155805
"ENSMUSG00000040693",0.0248878265105897,-0.457975215649072
"ENSMUSG00000040724",0.304628634389005,0.0891389713950376
"ENSMUSG00000040732",0.200255250539739,0.296166024414036
"ENSMUSG00000040836",0.932939621038214,0.0135324842180103
"ENSMUSG00000040883",0.0342377242900382,-0.331572219389872
"ENSMUSG00000041153",0.20380763670528,-0.143196520304548
"ENSMUSG00000041241",0.432088302425876,0.0903214872888196
"ENSMUSG00000041263",0.425298148895474,0.0844962935521571
"ENSMUSG00000041323",0.175717620152552,0.434969956269772
"ENSMUSG00000041324",0.272909857778107,-0.260509985350381
"ENSMUSG00000041423",0.384162125682088,0.12717058659692
"ENSMUSG00000041571",0.569148749239969,-0.121175457334899
"ENSMUSG00000041632",0.844720010629199,-0.0371555150327878
"ENSMUSG00000041649",0.749644032254415,0.105680490379974
"ENSMUSG00000041697",0.938562034709678,-0.0139959659281759
"ENSMUSG00000041716",0.131740974954518,-0.134920207648087
"ENSMUSG00000041731",0.0742467825934121,-0.264654438477427
"ENSMUSG00000041779",0.109869683620428,0.528960636115142
"ENSMUSG00000041797",0.440773921948685,0.119055888412604
"ENSMUSG00000041891",0.449438044296551,0.072410868277119
"ENSMUSG00000041954",0.820520469927751,-0.0954394516624727
"ENSMUSG00000041957",0.435230542162481,-0.148913855444477
"ENSMUSG00000042029",0.337579527617479,0.31055038867796
"ENSMUSG00000042078",0.854452321648928,-0.0155540335389493
"ENSMUSG00000042079",0.414595081502765,-0.080433974167069
"ENSMUSG00000042097",0.978307914143045,0.00202033118781357
"ENSMUSG00000042111",0.453900711061017,-0.116678021136451
"ENSMUSG00000042129",0.548643048443732,0.154158703246589
"ENSMUSG00000042229",0.319488289735226,-0.08378347332553
"ENSMUSG00000042251",0.195371374401686,-0.407543860524231
"ENSMUSG00000042460",0.408729975419472,-0.143592318211933
"ENSMUSG00000042462",0.919500521603843,-0.0336559634140479
"ENSMUSG00000042535",0.152905388745628,0.0898697406232356
"ENSMUSG00000042567",0.475772215177195,-0.14125375816084
"ENSMUSG00000042579",0.528258808332962,-0.127503276900186
"ENSMUSG00000042807",0.75703219331321,-0.0385025047034815
"ENSMUSG00000042992",0.540171489956515,-0.0575971227684604
"ENSMUSG00000043085",0.0562515660794833,-0.921266020240528
"ENSMUSG00000043091",0.943270134706935,-0.0149322643077234
"ENSMUSG00000043207",0.184502630662865,0.14045382709971
"ENSMUSG00000043298",0.108405652590777,-0.507002240998844
"ENSMUSG00000043460",0.0971735651274962,0.12720040332497
"ENSMUSG00000043614",0.470299942272902,-0.0512410836364321
"ENSMUSG00000043621",0.714962748837658,0.10818484210197
"ENSMUSG00000043702",0.728471500457728,0.0405898228756084
"ENSMUSG00000043909",0.202344190750898,0.142864454557171
"ENSMUSG00000043998",0.748075546453402,-0.0310351449289215
"ENSMUSG00000044052",0.563351837935144,0.314662868891985
"ENSMUSG00000044092",0.893531199190426,-0.0523460183942785
"ENSMUSG00000044139",0.943699179103383,0.0313465650541145
"ENSMUSG00000044216",0.378868703789524,-0.0965198552276316
"ENSMUSG00000044243",0.451733841077097,-0.180160595419043
"ENSMUSG00000044296",0.207930643262268,0.265758814407878
"ENSMUSG00000044348",0.806757892388843,0.0380250626585506
"ENSMUSG00000044364",0.203249777776147,0.391030082763664
"ENSMUSG00000044367",0.781794841333924,0.0526539910870634
"ENSMUSG00000044408",0.125255165536183,-0.288228289154585
"ENSMUSG00000044465",0.258895282505771,0.0416713283671174
"ENSMUSG00000044533",0.543864524213673,-0.0997544391430838
"ENSMUSG00000044716",0.595380350594513,0.074010763894812
"ENSMUSG00000044827",0.618898474493126,-0.337728903454577
"ENSMUSG00000045007",0.720684232282295,-0.0315237859937212
"ENSMUSG00000045176",0.964719360746587,0.00518849607527622
"ENSMUSG00000045179",0.14156414756527,0.603815342318185
"ENSMUSG00000045193",0.251681660452439,0.226052274268044
"ENSMUSG00000045273",0.524017622583236,0.262020566468455
"ENSMUSG00000045349",0.582219680852589,0.0434414562524985
"ENSMUSG00000045662",0.280804638950689,-0.556449109066593
"ENSMUSG00000045679",0.0596934550488488,0.261945555097794
"ENSMUSG00000045790",0.352281614355219,0.0755331090712683
"ENSMUSG00000045817",0.376199984814015,0.213541199402166
"ENSMUSG00000045871",0.449019457995718,-0.434842464518917
"ENSMUSG00000045915",0.778111597927939,-0.0683156583909404
"ENSMUSG00000046191",0.0136506779331767,-0.198266030549043
"ENSMUSG00000046215",0.472112284469886,-0.127173117327195
"ENSMUSG00000046280",0.834309314296179,0.0863332068512927
"ENSMUSG00000046561",0.903250516181327,0.0479747870560531
"ENSMUSG00000046593",0.520554741473941,-0.205585728754191
"ENSMUSG00000046658",0.242975552993714,0.154910677885815
"ENSMUSG00000046667",0.527609994014705,-0.148136489712161
"ENSMUSG00000046719",0.736085544134976,-0.078901227622118
"ENSMUSG00000046756",0.153250284031052,-0.177887951131176
"ENSMUSG00000047090",0.762081210656276,-0.0652618667804344
"ENSMUSG00000047109",0.23289021538683,-0.352968630401433
"ENSMUSG00000047146",0.16438968561005,0.42823056332547
"ENSMUSG00000047307",0.544839618388414,-0.073896327209491
"ENSMUSG00000047394",0.295824201611216,0.376996223138384
"ENSMUSG00000047409",0.208792104968241,0.153548941361137
"ENSMUSG00000047459",0.552855218647844,-0.0742891745263338
"ENSMUSG00000047495",0.761092655246644,-0.037673893494017
"ENSMUSG00000047617",0.408828356897567,-0.106769242471345
"ENSMUSG00000047632",0.16759674039675,-0.500548170723462
"ENSMUSG00000047749",0.609179937605004,-0.113998682447037
"ENSMUSG00000047935",0.689319284150049,0.0684258196830584
"ENSMUSG00000047963",0.172227541731598,-0.525263661798051
"ENSMUSG00000048004",0.564424438535475,-0.0658892285947546
"ENSMUSG00000048007",0.412294159665462,0.122532615225742
"ENSMUSG00000048040",0.180811404829472,-0.19182631303789
"ENSMUSG00000048078",0.179079676507005,0.057747829826691
"ENSMUSG00000048186",0.580498340864963,0.108920734559317
"ENSMUSG00000048234",0.788209325652331,-0.0258167536401551
"ENSMUSG00000048410",0.644127022486705,0.065106479560993
"ENSMUSG00000048440",0.0170536956582597,0.415952537881085
"ENSMUSG00000048572",0.552104577769467,-0.195555991311787
"ENSMUSG00000048644",0.67630312970404,-0.0637331490581131
"ENSMUSG00000048772",0.856130343223118,-0.0476934258634884
"ENSMUSG00000049086",0.312238730331905,-0.123873689267775
"ENSMUSG00000049191",0.149874926847066,0.200345388221509
"ENSMUSG00000049232",0.420014341147352,-0.151361696167051
"ENSMUSG00000049281",0.395773889216757,-0.0194454823723292
"ENSMUSG00000049288",0.989592151179506,0.00144904158219074
"ENSMUSG00000049295",0.0366768938026651,0.275354503369333
"ENSMUSG00000049493",0.560101760172768,0.0922670082874784
"ENSMUSG00000049521",0.629302933994213,-0.0417216586864092
"ENSMUSG00000049657",0.260924699297873,0.193772563717052
"ENSMUSG00000049751",0.942035226776284,-0.0130384515297978
"ENSMUSG00000050144",0.349285177099556,0.0761613592325264
"ENSMUSG00000050663",0.64253889934622,0.0370679050606173
"ENSMUSG00000050786",0.0256468291143052,-0.330318398494684
"ENSMUSG00000050812",0.784334344366267,-0.0209082299138748
"ENSMUSG00000050860",0.658729822033147,0.135576022705626
"ENSMUSG00000051238",0.0908013248517443,0.192265254721918
"ENSMUSG00000051285",0.0644016183848079,-0.130352424692719
"ENSMUSG00000051435",0.166935939625924,0.33059234268846
"ENSMUSG00000051455",0.0158144295085945,-1.5494759740874
"ENSMUSG00000051721",0.391007258425267,0.207132026333408
"ENSMUSG00000052253",0.789808323555762,0.0428234175961427
"ENSMUSG00000052374",0.671882651537341,0.0588116166777772
"ENSMUSG00000052572",0.629932805703396,0.0402619821535182
"ENSMUSG00000052584",0.150351630561303,-0.197513470352865
"ENSMUSG00000052688",0.630463187848174,-0.17046252582264
"ENSMUSG00000052748",0.542243460412977,0.107556038934885
"ENSMUSG00000052798",0.289936537382017,0.138145725957031
"ENSMUSG00000052917",0.130849027881002,-0.145111843384305
"ENSMUSG00000053012",0.267630812803491,-0.156245900810815
"ENSMUSG00000053040",0.0768382998419687,0.228339545466953
"ENSMUSG00000053137",0.961884755704915,-0.0067979936830093
"ENSMUSG00000053199",0.769339440679032,-0.0316058421947362
"ENSMUSG00000053297",0.0933973334134502,0.0829579192326954
"ENSMUSG00000053414",0.764944600194188,-0.0599943431972263
"ENSMUSG00000054206",0.14818144945118,-0.379481482294389
"ENSMUSG00000054418",0.960396434355122,-0.011663865270508
"ENSMUSG00000054509",0.505273894641642,0.121941835229863
"ENSMUSG00000054582",0.17111561052512,-0.62998404433261
"ENSMUSG00000054690",0.964669917723413,0.0142140248360049
"ENSMUSG00000054920",0.891572162318015,0.0115191546238141
"ENSMUSG00000055067",0.195847240670749,0.153382372790855
"ENSMUSG00000055254",0.109539805494822,0.0802640167864496
"ENSMUSG00000055421",0.381670275648868,-0.113215481353772
"ENSMUSG00000055681",0.412558957199211,-0.0662270422985124
"ENSMUSG00000055775",0.109458355285352,-0.4701580608826
"ENSMUSG00000055994",0.218194272798636,-0.684202227176794
"ENSMUSG00000056004",0.755457390030507,-0.0371217451637764
"ENSMUSG00000056413",0.790946958993838,-0.0383713819780537
"ENSMUSG00000056492",0.411629399437648,0.148491473536562
"ENSMUSG00000056899",0.240400866271263,-0.341943053561089
"ENSMUSG00000057280",0.663739539778339,0.229111549219356
"ENSMUSG00000057788",0.816100875618076,0.0297171703393165
"ENSMUSG00000057841",0.3931291697485,-0.13965979904919
"ENSMUSG00000057963",0.0215037773232144,0.183975187237234
"ENSMUSG00000058246",0.033376078744838,-0.3285866561488
"ENSMUSG00000058290",0.338883127421486,0.560217441608888
"ENSMUSG00000058317",0.593192106909716,-0.0389806092696827
"ENSMUSG00000058400",0.0834665154738354,-0.380050578014912
"ENSMUSG00000058420",0.30173626739729,-0.0419880806024708
"ENSMUSG00000058503",0.37115439251779,-0.146722972896847
"ENSMUSG00000058624",0.135530393317446,-0.166995236018793
"ENSMUSG00000058665",0.174528567235328,1.90830693821993
"ENSMUSG00000058709",0.614818347630267,-0.0573571107147984
"ENSMUSG00000058886",0.0173575150298857,0.0967651606059338
"ENSMUSG00000059003",0.282150164274995,-0.103650798563746
"ENSMUSG00000059070",0.546291033606943,-0.102054721601227
"ENSMUSG00000059409",0.772027585392164,-0.0216951218532143
"ENSMUSG00000059518",0.105853991326452,-0.217849374521559
"ENSMUSG00000059883",0.315979169515358,-0.318998586978473
"ENSMUSG00000060244",0.56364165249795,0.132412637111783
"ENSMUSG00000060260",0.95171484402671,-0.0107808057439394
"ENSMUSG00000060477",0.480848131918552,-0.065599698703778
"ENSMUSG00000060679",0.108205423205277,-0.158433208376049
"ENSMUSG00000060961",0.654099345386329,0.0662918960864537
"ENSMUSG00000061080",0.0676925350077412,0.115964471030137
"ENSMUSG00000061111",0.598202386586755,-0.132725264156539
"ENSMUSG00000061119",0.207335303376053,-0.182247134645801
"ENSMUSG00000061175",0.718098699962982,-0.0407498717443347
"ENSMUSG00000061232",0.381687860471702,-0.22474968837681
"ENSMUSG00000061544",0.641702155370745,-0.144951480652124
"ENSMUSG00000061979",0.0624136722494049,-0.205645453763358
"ENSMUSG00000062014",0.0564912198360145,-0.15929687792277
"ENSMUSG00000062234",0.408370121218629,0.0694853845664119
"ENSMUSG00000062309",0.462565172933824,-0.0767684443046694
"ENSMUSG00000062380",0.672062227204453,-0.0325066185626182
"ENSMUSG00000062542",0.230753458439527,0.165900949056787
"ENSMUSG00000062545",0.532771363291417,-0.381788387341013
"ENSMUSG00000062590",0.998086379606573,0.000251310560417257
"ENSMUSG00000062683",0.374976480115475,-0.134820593750584
"ENSMUSG00000062761",0.261814029392298,0.0877924225545206
"ENSMUSG00000062949",0.710263270793062,-0.0816568963300729
"ENSMUSG00000063019",0.606722390623276,-0.0734255622775797
"ENSMUSG00000063047",0.658801938916911,-0.0504989576648866
"ENSMUSG00000063077",0.151825867039954,0.126692252616394
"ENSMUSG00000063576",0.820109543266969,0.022318318083998
"ENSMUSG00000063681",0.0644099561264435,0.439641070095539
"ENSMUSG00000063760",0.693975426570406,-0.0525353158457956
"ENSMUSG00000063902",0.177524552564495,-0.149360477407517
"ENSMUSG00000064128",0.210652090268668,0.304930904968431
"ENSMUSG00000065538",0.253543934140528,-0.368830177092008
"ENSMUSG00000065968",0.198816501241095,0.806548289672228
"ENSMUSG00000066026",0.401900787986023,0.147912542691287
"ENSMUSG00000066090",0.0268845680940798,0.850265834253755
"ENSMUSG00000066150",0.664958855169245,0.0486012556348458
"ENSMUSG00000066196",0.26741200740541,0.404628531030533
"ENSMUSG00000066829",0.728489931927451,0.0516321028233432
"ENSMUSG00000066880",0.247000297942294,-0.140114810931126
"ENSMUSG00000066975",0.323358628719387,0.466444660483837
"ENSMUSG00000067365",0.827089233613915,0.027284018324065
"ENSMUSG00000067942",0.559245542080543,-0.0759608827919753
"ENSMUSG00000068154",0.360293220909291,0.159379949547927
"ENSMUSG00000068739",0.809929953806405,-0.0281475683053278
"ENSMUSG00000068747",0.49241881961501,0.0445633649281316
"ENSMUSG00000068762",0.354639733243872,0.184319517852189
"ENSMUSG00000069744",0.182684348331495,-0.206905353376157
"ENSMUSG00000069917",0.393612975708714,-0.373933968315379
"ENSMUSG00000070565",0.491292758529847,-0.0668211859031383
"ENSMUSG00000070570",0.694929981538867,-0.0491829549763213
"ENSMUSG00000070713",0.493193325354157,0.107842564665106
"ENSMUSG00000071226",0.458894076561492,0.229805418928463
"ENSMUSG00000071291",0.0147290399968678,-0.201536398225988
"ENSMUSG00000071350",0.749762445766752,0.0748565243171872
"ENSMUSG00000071398",0.135207114009186,-0.470426865812446
"ENSMUSG00000071547",0.348574560092164,0.216058629145414
"ENSMUSG00000071553",0.4512271566657,-0.210921554069017
"ENSMUSG00000071649",0.366252791013994,-0.096722886601264
"ENSMUSG00000071652",0.767540137682798,0.0475408907890238
"ENSMUSG00000071658",0.675301835482448,-0.0742051329585616
"ENSMUSG00000071714",0.461131142414385,0.373938846189709
"ENSMUSG00000072066",0.841733686996278,0.0867210261933919
"ENSMUSG00000072437",0.133138809209339,-0.229145534708037
"ENSMUSG00000072568",0.529289674943235,0.14551497103639
"ENSMUSG00000072694",0.274758830790242,-0.0846882988550338
"ENSMUSG00000072772",0.324200991947457,-0.129895531927643
"ENSMUSG00000072844",0.113447433691438,-1.05410944502797
"ENSMUSG00000072974",0.577517881271836,0.19399815978402
"ENSMUSG00000073062",0.416926639159793,-0.17750532446752
"ENSMUSG00000073236",0.114295275920859,-0.444469098605707
"ENSMUSG00000073422",0.168555670691934,-0.334010678440814
"ENSMUSG00000073433",0.581490065254949,-0.111149296940956
"ENSMUSG00000073471",0.829254639178003,-0.0470486883628324
"ENSMUSG00000073530",0.0642744089798219,0.615448476085533
"ENSMUSG00000073600",0.078362999129087,0.220170357869736
"ENSMUSG00000073739",0.356816767348739,0.515818244848017
"ENSMUSG00000073779",0.227226011875641,0.326418628479828
"ENSMUSG00000073877",0.41870795009426,-0.156522108589656
"ENSMUSG00000073988",0.844899747942545,-0.0542048342788751
"ENSMUSG00000074004",0.728453335570739,0.144270701367808
"ENSMUSG00000074178",0.951606577196777,-0.0143946993421534
"ENSMUSG00000074211",0.113252106767366,-0.254668670891234
"ENSMUSG00000074405",0.0111194986446529,0.253811141722144
"ENSMUSG00000074517",0.899838856252531,0.0482624266205487
"ENSMUSG00000074521",0.926409059692962,-0.0175983824879111
"ENSMUSG00000074575",0.872636489243538,-0.029605825147412
"ENSMUSG00000074737",0.744818357189307,-0.125682686054164
"ENSMUSG00000074872",0.447327907467709,-0.115496912819631
"ENSMUSG00000075227",0.616956302920889,-0.0966638997952779
"ENSMUSG00000075327",0.56669504388381,0.0547096349267481
"ENSMUSG00000075514",0.993871889817041,-0.000745193917865588
"ENSMUSG00000075576",0.861052373240055,0.0416839103692519
"ENSMUSG00000075705",0.62088400488842,-0.0704171006838963
"ENSMUSG00000078442",0.39778427883819,0.372763130912158
"ENSMUSG00000078656",0.707989582697159,0.0582695674869061
"ENSMUSG00000078695",0.773753029669917,-0.0640888484080992
"ENSMUSG00000078771",0.437439729722866,-0.115678440517189
"ENSMUSG00000078866",0.64655119955626,0.091806009307228
"ENSMUSG00000078907",0.437263929838362,0.354347213021695
"ENSMUSG00000079083",0.130214249391008,-0.279302760632441
"ENSMUSG00000079104",0.176294926890597,-0.174005911614433
"ENSMUSG00000079259",0.572840965746205,0.208812687001992
"ENSMUSG00000079334",0.197123300877297,0.172782262632429
"ENSMUSG00000079426",0.593933388020752,-0.0716503526146787
"ENSMUSG00000079442",0.196124653682282,0.135175930386725
"ENSMUSG00000079470",0.523241031871961,0.178118373569203
"ENSMUSG00000079491",0.909945309072031,0.0618961790637212
"ENSMUSG00000079502",0.217704981082329,1.06703073006715
"ENSMUSG00000081534",0.894006931088427,-0.012702996567612
"ENSMUSG00000081769",0.118670891200853,0.458921632845536
