"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000113019",31.6351073341301,-0.217014122375276,0.545782911133173,-0.397619855712785,0.690910422041969,0.830777538376423
"ENSMUSG00000113028",8.62050790154522,0.506641463629765,0.74523401435633,0.679842108478313,0.496604440945777,NA
"ENSMUSG00000113029",144.131671362032,0.0731784972652075,0.191474237106524,0.382184561072286,0.702324472700025,0.837502489627749
"ENSMUSG00000113031",17.6614286834611,-0.93705405383149,0.503985369020882,-1.85928820840961,0.0629862974799442,0.212643872546255
"ENSMUSG00000113047",123.849936793032,-0.115440322137748,0.224000396106647,-0.515357669647988,0.606303106764457,0.772771195260312
"ENSMUSG00000113052",20.744806908915,0.0676885357186675,0.464761437865196,0.145641462918231,0.884204434274729,0.938950148685924
"ENSMUSG00000113055",105.866644303716,-1.20514831087696,0.344040211805204,-3.50292863893282,0.000460172728280194,0.0252270449958212
"ENSMUSG00000113070",19.2307723178093,0.334035965482505,0.399350667427436,0.836447745622464,0.402903061857173,0.612963035599992
"ENSMUSG00000113076",11.5884614856024,-1.87346807598745,0.729517200161753,-2.56809308344211,0.0102259692545055,0.0864392108275406
"ENSMUSG00000113102",12.8886523044085,0.501649923600149,0.633075343749844,0.79240161309832,0.428126539149965,0.635473743353926
"ENSMUSG00000113121",57.1172723652168,0.338290088964988,0.337314682114518,1.00289168216561,0.315913126319745,0.532805534079385
"ENSMUSG00000113137",14.8153907182315,-0.707077747204452,0.565556575544534,-1.25023344750904,0.211214281827701,0.423680418034773
"ENSMUSG00000113154",73.0609401558004,-0.112297861502675,0.306718665283462,-0.366126598128261,0.714270610967795,0.844367180503414
"ENSMUSG00000113165",46.0771969051243,0.273946964430632,0.291372591278775,0.94019469445748,0.347117702736744,0.56168617299118
"ENSMUSG00000113167",77.9769547025871,-0.528425507420679,0.275953300906736,-1.9149091737057,0.0555040876929352,0.197739323982718
"ENSMUSG00000113170",27.2921426074022,-0.619884141820857,0.362894725406751,-1.70816520170157,0.0876056933940765,0.255000850821365
"ENSMUSG00000113183",40.8839770021758,-1.59474573825203,0.436703332683417,-3.65178284409412,0.000260426060279549,0.0192939229799973
"ENSMUSG00000113184",125.483265725953,1.21817948739788,0.335485724919817,3.63109186743796,0.000282224694037661,0.0196537111121762
"ENSMUSG00000113186",22.9026788982502,0.379955655036164,0.427723675768311,0.888320372618274,0.374368444075625,0.587579923130048
"ENSMUSG00000113204",210.628943057915,-0.0116260199307981,0.191679901793281,-0.0606533070083493,0.951635318781716,0.975477609954837
"ENSMUSG00000113216",287.761899088614,0.0158258510180645,0.233046246490584,0.0679086286794322,0.945858369918987,0.971784374359046
"ENSMUSG00000113238",34.2867066170932,-0.989122898729318,0.317717910642012,-3.11321101391671,0.00185063649209258,0.0397095008670037
"ENSMUSG00000113250",33.1654239039226,-1.55151716273408,0.381694861007134,-4.06481019587289,4.80715661843535e-05,0.0074668330059095
"ENSMUSG00000113262",29.0523567448226,-0.0319186818929999,0.386872419606288,-0.0825044130193692,0.934245609218865,0.966485856482269
"ENSMUSG00000113288",45.3248258452122,-0.0250126029965363,0.342699827122245,-0.0729869145443542,0.941816530418014,0.96977377343054
"ENSMUSG00000113290",72.565783776815,-0.630474994213347,0.309125436206471,-2.03954421205326,0.041395743401611,0.169642327383861
"ENSMUSG00000113294",18.3856023938541,-0.0508545453274424,0.412287309270882,-0.12334734585301,0.901832050485373,0.948154100329407
"ENSMUSG00000113309",142.050684693357,-0.750911030769633,0.216488665714114,-3.46859281659232,0.000523191764637312,0.0266175705881568
"ENSMUSG00000113328",66.704238690707,0.964015796595883,0.357112046409386,2.69947711450416,0.00694485321332658,0.072042590780324
"ENSMUSG00000113361",25.8418422753305,-0.900467400197736,0.383976273867153,-2.34511208499636,0.019021360437569,0.116450268015421
"ENSMUSG00000113362",14.5474073312487,-0.822939280222441,0.613866800175213,-1.34058281045262,0.180055941337517,0.385878129713809
"ENSMUSG00000113423",25.2758924516314,-0.139582317130635,0.404811268788087,-0.344808378354963,0.730238433921958,0.853963954440549
"ENSMUSG00000113425",45.2156291889737,-0.0604270849910772,0.392304679173798,-0.15403100752797,0.877585286855064,0.93580661937303
"ENSMUSG00000113427",15.7541897998169,0.803309285589495,0.539991833926087,1.48763228463831,0.136847894447538,0.33039260568682
"ENSMUSG00000113429",48.7448015444385,0.15420222285438,0.350007389341279,0.440568478124396,0.659525427314881,0.809606600242857
"ENSMUSG00000113432",17.518986155923,-0.525640140925053,0.509579879555716,-1.03151667091593,0.302298594588492,0.519121899248333
"ENSMUSG00000113440",29.7070908717251,-0.46100277157439,0.366148577978117,-1.2590592980589,0.208008914392458,0.420425203295304
"ENSMUSG00000113450",61.1227207513404,-0.162731762960212,0.255718512771884,-0.636370676476513,0.524534848861643,0.713637366655264
"ENSMUSG00000113459",21.3344741400413,-1.68223468393965,0.461231494406347,-3.64726759629643,0.000265043855163009,0.0193106122579684
"ENSMUSG00000113467",20.9463976308363,-0.894753171950068,0.556878733806994,-1.60672892971377,0.108113844537427,0.286947276610242
"ENSMUSG00000113502",22.5384299040536,-1.33401592486079,0.537196510412467,-2.48329223850786,0.0130174245026277,0.0964433704922479
"ENSMUSG00000113511",17.442053413775,-0.663326975950712,0.572643272614813,-1.15835985101478,0.246717216262875,0.464124572039202
"ENSMUSG00000113515",37.7135940471388,0.279685013016271,0.327179688155295,0.854836113431098,0.392641882528645,0.603544370262985
"ENSMUSG00000113527",17.9463911934358,-0.541463508252045,0.415797282632116,-1.30222954999712,0.192837926457437,0.403035399521425
"ENSMUSG00000113528",20.9996424979693,0.796198148204606,0.400489082366756,1.98806455222036,0.0468045511564553,0.180481772820968
"ENSMUSG00000113529",10.1729498094561,2.1783647662056,0.723363733874506,3.01143762701202,0.00260013814922894,NA
"ENSMUSG00000113555",67.3698027900838,-0.38099705612541,0.295041225040423,-1.29133498572347,0.196587544080554,0.407690272887965
"ENSMUSG00000113585",31.5509227368821,-0.157492775512549,0.346583630934626,-0.454414927467407,0.649530210289039,0.802957916905325
"ENSMUSG00000113621",139.748003287795,-0.358186433993636,0.29970601041215,-1.19512596194205,0.23203781992691,0.448327964588753
"ENSMUSG00000113656",17.4888751559076,-0.475416614715903,0.659051571949523,-0.721364814151928,0.470685089046814,0.670464590403318
"ENSMUSG00000113662",50.9576861734679,-0.457123189395459,0.27090067506583,-1.68741989765945,0.0915226404657516,0.261195366489999
"ENSMUSG00000113679",80.5192739841051,-0.261589187858507,0.236871095541701,-1.10435250556966,0.269440254758579,0.486918840046268
"ENSMUSG00000113680",40.9173701171315,-1.36864889478729,0.426816965848998,-3.20664126381401,0.00134294350767286,0.0350697035237585
"ENSMUSG00000113687",13.5303173687498,-1.65204610437815,0.655918701457768,-2.51867510517158,0.0117797295003572,0.0927406801071371
"ENSMUSG00000113688",8.05896896864813,0.838377717585932,0.84649688142416,0.990408512994675,0.32197448613025,NA
"ENSMUSG00000113694",10.507596776171,1.05597102287528,0.707498468191366,1.49254177973662,0.135557173035202,NA
