"","BInt_390","BInt_391","BInt_392","BInt_398","BPFC_384","BPFC_385","BPFC_386","BPFC_387","gene"
"ENSMUSG00000039206",565.730145622049,243.722151825318,449.809544828403,480.501306103508,555.818305371254,603.706341798077,567.31053337019,511.296870421638,"Daglb"
"ENSMUSG00000039208",113.357913074081,180.022043961882,140.727362393531,142.68161054602,130.93796616919,131.132934898763,121.498208664442,112.161961693284,"Metrnl"
"ENSMUSG00000039210",309.350566519922,257.570001360847,258.144057396723,252.840206923462,294.833107496611,331.543646725174,287.960321322811,235.43907274356,"Gpatch2"
"ENSMUSG00000039217",316.766504758413,404.357206437459,388.511123172325,393.423558490864,289.488700714195,310.100525295187,274.566818005471,323.349799476134,"Il18"
"ENSMUSG00000039218",11189.591382135,9848.59058966852,6397.48316157096,7710.05261693162,8992.8551458785,9361.57197506827,8939.20678551611,4776.48281913652,"Srrm2"
"ENSMUSG00000039219",1322.15584594816,2992.52028462791,1658.51081692008,1477.17432094703,1190.02124355128,1142.25858386658,1172.88821907564,1624.83274236758,"Arid4b"
"ENSMUSG00000039220",874.021292393614,577.455325631577,866.811483700032,860.286181233355,954.867345124976,886.590597585974,863.880963968434,813.426839307151,"Ppp1r10"
"ENSMUSG00000039221",1014.92411892495,3032.67904828094,1570.44829566769,1593.62769426033,987.824520283207,978.136231383224,1060.00011968663,1608.66525239377,"Rpl22l1"
"ENSMUSG00000039230",1001.15166219632,1041.35828507181,941.923634180015,1031.29428799072,898.751073909609,956.693109953237,803.610199040404,784.123263729626,"Tbcd"
"ENSMUSG00000039231",469.322948521662,393.278926809035,451.536260931391,400.767464916026,479.21514148996,424.738751401653,479.296082999098,483.003762967476,"Suv39h1"
"ENSMUSG00000039233",733.11846586228,783.788283710965,903.072521862783,742.783678430751,842.634802694242,739.787689334529,831.353884483466,465.825804870306,"Tbce"
"ENSMUSG00000039234",219.29988790967,85.8566671202824,141.590720445025,215.071545308339,185.272768457085,216.905420618708,191.335761676287,171.779580971696,"Sec24d"
"ENSMUSG00000039236",16.9507159736943,18.0022043961882,22.4473093388455,16.7860718289435,29.3942373032875,5.77314807730402,10.5234668921958,18.1884262205326,"Isg20"
"ENSMUSG00000039239",207.646270677756,275.572205757035,239.150180263854,258.085854370007,287.707231786723,194.637563749107,234.386308053451,355.684779423748,"Tgfb2"
"ENSMUSG00000039242",365.499813182784,310.191829595859,349.660010855093,282.215832624113,429.334011520745,398.347217333977,327.18415246645,199.062220302495,"B3galnt2"
"ENSMUSG00000039244",378.212850163055,466.672529347341,322.895911258777,507.778672825541,394.595367435041,382.677243981295,384.584880969336,366.79992878074,"Ints15"
"ENSMUSG00000039246",68.8622836431332,59.5457530027765,82.8823729434294,96.5199130164252,89.9641808373345,64.3293642899591,64.097480161556,78.8165136223078,"Lyplal1"
"ENSMUSG00000039252",1578.53542505029,995.660381604565,1474.61555195185,1009.26256871523,1501.77830585887,1747.61439654389,1666.53448420046,1457.09503388933,"Lgi2"
"ENSMUSG00000039253",652.602564987232,523.448712443012,544.77893049275,513.024320272086,580.758870355862,631.747346744983,625.667940681457,721.474240081125,"Fn3krp"
"ENSMUSG00000039254",294.518690042939,174.482904147671,204.615858204091,214.02241581903,226.24655378894,210.307537101789,232.472950436688,237.460008990286,"Pomt1"
"ENSMUSG00000039257",791.386552021854,722.857745754636,627.661303436179,766.913656684857,776.720452377779,646.59258465805,689.765420843013,632.553045225188,"Vstm2b"
"ENSMUSG00000039262",6386.18224308934,3497.96679267473,4494.64201607806,4059.0819941364,6198.62113313872,7265.91922300691,6647.96103944258,5797.05562373307,"Prrc2b"
"ENSMUSG00000039263",384.56936865319,499.907368232612,323.759269310271,504.631284357615,309.975593380123,364.533064309768,357.797874334656,302.129968885513,"Npepl1"
"ENSMUSG00000039270",1339.10656192185,821.177477456895,1548.00098632884,1132.01071896438,1765.43570712472,1876.27312512381,1795.68612333195,1865.32415572795,"Megf9"
"ENSMUSG00000039275",1460.93983298278,877.953660552565,1206.97455598869,1248.46409227767,1597.97762794236,1611.53304900744,1694.27816964352,1607.65478427041,"Foxk2"
"ENSMUSG00000039278",22258.4089129574,51725.872370063,16945.9918347253,28470.2269513775,17656.1385401747,18281.9104899426,18951.8071940362,18597.6658104945,"Pcsk1n"
"ENSMUSG00000039285",803.040169253769,664.696777705412,925.519831201628,803.633188810671,986.043051355735,922.054221489413,1008.33946403403,1051.8973164208,"Azi2"
"ENSMUSG00000039286",182.220196717214,117.706721052,235.696748057877,195.138085011468,233.372429498828,243.296954686384,230.559592819925,206.135497166036,"Fndc3b"
"ENSMUSG00000039294",368.678072427852,350.350593248894,416.138580820135,357.753155854359,343.82350300209,381.85250854168,371.191377651996,306.171841378965,"Cybc1"
"ENSMUSG00000039298",313.588245513345,306.0374747352,295.268453610967,327.328400664399,325.118079263634,377.728831343606,341.534334592172,286.972947035069,"Cdk5rap2"
"ENSMUSG00000039304",8.47535798684717,31.8500539317177,24.1740254418336,25.1791077434153,34.7386440857034,31.3399467053647,19.1335761676287,25.261703084073,"Tnfsf10"
"ENSMUSG00000039307",765.960478061313,1102.28882302814,637.158242002614,828.812296554086,637.765876034965,581.438484928476,578.790679070767,389.030227494724,"Hexd"
"ENSMUSG00000039308",316.766504758413,222.950377522024,253.827267139253,252.840206923462,263.657401265851,300.203700019809,261.173314688131,198.051752179132,"Ndst2"
"ENSMUSG00000039313",51.9115676694389,55.3913981421177,54.3915572441255,48.2599565082126,95.3085876197504,81.6488085218711,60.2707649280303,91.9525992260257,"Minar1"
"ENSMUSG00000039316",188.57671520735,198.024248358071,182.168548865246,201.432861947322,220.011412542788,207.00859534333,180.812294784091,165.716772231519,"Rftn1"
"ENSMUSG00000039318",907.922724341003,488.829088604188,720.040614946043,583.315996055787,966.446893153543,1029.26982863934,973.899026932299,735.620793808206,"Rab3gap2"
"ENSMUSG00000039323",1091.20234080657,2133.95361342508,985.091536754718,1693.29499574468,1020.78169544144,861.023798957914,891.624649411496,1341.90166782596,"Igfbp2"
"ENSMUSG00000039328",52.9709874177948,74.7783874918589,97.5594598188284,113.305984845369,45.4274576505352,118.76190330454,74.6209470537518,87.910726732574,"Rnf122"
"ENSMUSG00000039345",310.409986268278,398.818066623247,292.678379456485,352.507508407814,279.690621613099,267.214282435215,256.389920646224,268.784520814537,"Mettl22"
"ENSMUSG00000039347",6060.94038034408,5480.97884616254,6943.1254501152,6288.48215891797,6114.0013590838,6327.3702927252,6208.8454663955,7284.46470132329,"Atp6v0e2"
"ENSMUSG00000039349",1276.60079676885,1412.480652624,902.209163811289,1219.08846657702,977.135706718375,1099.37234100661,1162.36475218344,979.14361153867,"C130074G19Rik"
"ENSMUSG00000039354",593.275059079302,670.235917519624,637.158242002614,571.775571673389,651.126892991005,722.468245102617,656.281662549663,677.013642653156,"Smarcal1"
"ENSMUSG00000039356",333.717220732107,423.7441957872,341.889788391646,399.718335426717,308.194124452651,289.482139304816,338.664298167027,360.737120040563,"Exosc2"
"ENSMUSG00000039357",270.152035830754,238.183012011106,224.473093388455,236.054135094518,296.614576424083,330.718911285559,287.960321322811,270.805457061263,"Fut11"
"ENSMUSG00000039358",36.0202714441005,49.8522583279059,44.0312606261969,49.3090859975216,51.6625988966871,32.9894175845944,33.4837582933502,56.5862149083235,"Drd5"
"ENSMUSG00000039361",1714.14115283984,1862.53576252871,2318.97972631304,1742.6040817422,2068.28542479496,1848.2321201769,1952.58144790651,2186.65301895736,"Picalm"
"ENSMUSG00000039367",1809.48893019187,1424.94371720598,1520.37352868103,1456.19173116085,1707.53796698188,1698.130270167,1692.36481202676,1472.25205573977,"Sec24c"
"ENSMUSG00000039372",446.015714057832,239.567796964659,309.082182434872,323.131882707163,378.562147087794,382.677243981295,357.797874334656,371.852269397555,"Marchf4"
"ENSMUSG00000039375",453.431652296324,414.05070111233,596.580413582393,484.697824060744,510.390847720719,525.356475034666,547.22027839418,470.878145487121,"Wdr17"
"ENSMUSG00000039377",14.8318764769825,29.0804840246118,18.1305190813752,15.7369423396345,10.6888135648318,9.07208983576346,6.69675165867003,12.125617480355,"Hlx"
"ENSMUSG00000039382",521.234516191101,616.229304331059,575.859820346536,663.049837243269,550.473898588839,607.830018996152,573.050606220479,477.951422350661,"Wdr45"
"ENSMUSG00000039384",117.595592067504,174.482904147671,135.547214084567,129.042927185003,141.626779734022,117.11243242531,133.935033173401,138.43413290072,"Dusp10"
"ENSMUSG00000039385",518.056256946033,772.710004082542,586.220116964464,452.174809892166,489.013220591056,520.408062396977,560.61378171152,586.071511550494,"Cdh6"
"ENSMUSG00000039391",30.723172702321,24.926129163953,37.1243962142444,50.3582154868306,26.7220339120795,18.1441796715269,23.9169702095358,37.387320564428,"Ccdc81"
"ENSMUSG00000039395",76.2782218816245,90.0110219809412,107.056398385263,79.7338411874817,65.0236158527269,117.11243242531,78.4476622872775,112.161961693284,"Mreg"
"ENSMUSG00000039405",268.033196334042,268.648280989271,286.634873096027,243.398041519681,264.548135729587,221.029097816782,242.039738520503,329.412608216312,"Prss23"
"ENSMUSG00000039410",191.754974452417,141.2480652624,224.473093388455,240.250653051754,270.783276975739,273.812165952133,242.996417328884,261.711243950996,"Prdm16"
"ENSMUSG00000039414",450.253393051256,307.422259688753,403.188210047724,296.903645474438,479.21514148996,633.396817624212,484.079477041005,464.815336746943,"Heatr5b"
"ENSMUSG00000039419",1784.06285623133,2729.41114345285,2151.48826432319,2082.52203627831,1758.30983141483,1794.62431660193,1913.35761676287,2139.1610171593,"Cntnap2"
"ENSMUSG00000039427",723.583688127077,681.314197148047,538.735424132291,745.931066898677,613.716045514093,611.953696194226,609.404400938973,597.186660907486,"Alg1"
"ENSMUSG00000039428",805.159008750481,588.53360526,894.438941347842,680.885038561521,947.741469415088,866.796947035218,838.050636142136,1069.07527451797,"Tmem135"
"ENSMUSG00000039431",832.703922207734,492.983443464847,1002.3586977846,710.260664262173,911.221356401912,989.682527537832,1035.12647066871,1033.70889020027,"Mtmr7"
"ENSMUSG00000039449",876.140131890326,531.75742216433,764.935233623734,666.197225711196,848.869943940393,903.085306378272,847.61742422595,737.641730054932,"Prpf18"
"ENSMUSG00000039450",156.794122756673,361.428872877318,175.261684453293,226.611969690737,151.424858835117,98.9682527537832,140.631784832071,117.214302310099,"Dcxr"
"ENSMUSG00000039452",186.457875710638,278.341775664141,215.839512873514,270.675408241714,187.944971848293,174.019177758735,150.198572915885,183.905198452051,"Snx22"
"ENSMUSG00000039456",381.391109408123,227.104732382682,441.175964313463,293.756257006512,362.528926740546,378.553566783221,372.148056460378,373.87320564428,"Morc3"
"ENSMUSG00000039457",11.6536172319149,29.0804840246118,18.9938771328692,31.4738846792691,41.8645197955913,34.6388884638241,22.9602914011544,8.08374498690336,"Ppl"
"ENSMUSG00000039458",586.918540589166,348.965808295341,454.126335085874,389.227040533628,587.88474606575,582.263220368091,601.750970471922,541.610914122525,"Mtmr12"
"ENSMUSG00000039461",578.443182602319,455.594249718918,624.207871230203,676.688520604285,501.483503083359,529.48015223274,467.815937298521,478.961890474024,"Tcta"
"ENSMUSG00000039463",841.179280194581,839.179681853083,757.165011160287,864.482699190591,705.4616952789,797.51917010757,807.43691427393,591.123852167308,"Slc9a8"
"ENSMUSG00000039470",660.018503225723,649.46414321633,829.687087485788,754.324102813149,847.979209476657,823.910704175245,931.805159363516,1080.19042387496,"Zdhhc2"
"ENSMUSG00000039473",1422.80072204197,1965.00984909162,951.42057274645,1235.87453840597,1195.36565033369,1165.3511761758,1187.23840120136,1014.50999585637,"Ubn1"
"ENSMUSG00000039474",2420.77412499322,1740.67468661605,2155.80505458066,2175.8945608268,2254.44892771578,2201.21888833206,2042.50925589436,2386.72570738322,"Wfs1"
"ENSMUSG00000039476",18.0101357220502,5.53913981421177,12.9503707724108,13.6386833610166,16.0332203472477,16.4947087922972,20.0902549760101,20.2093624672584,"Prrx2"
"ENSMUSG00000039477",2102.94820048645,1026.12565058273,866.811483700032,1185.51632291914,1748.51175231374,1859.77841633151,1741.15543125421,1382.32039276047,"Tnrc18"
"ENSMUSG00000039478",1469.41519096963,2991.13549967435,2009.89754387816,1855.91006658757,1773.45231729835,1681.6355613747,1790.90272929004,1905.74288066247,"Micu3"
"ENSMUSG00000039480",26.4854937088974,15.2326344890824,36.2610381627504,65.0460283371561,52.5533333604231,40.4120365411281,44.9639039939274,31.3245118242505,"Nt5dc1"
"ENSMUSG00000039481",103.823135338878,379.431077273506,105.329682282275,144.779869524638,108.66960457579,80.8240730822563,80.3610199040404,155.61209099789,"Nrtn"
"ENSMUSG00000039483",720.405428882009,535.911777024989,583.630042809982,782.650599024491,697.445085105276,719.994038783773,610.361079747354,710.359090724133,"Asb6"
"ENSMUSG00000039485",5418.93201284041,4238.82674282555,7242.71069398364,5137.58710914602,6076.59051160689,6274.58722458985,6033.7732444617,7633.0762038835,"Tspyl4"
"ENSMUSG00000039488",70.981123139845,67.8544627240941,61.298421656078,31.4738846792691,61.460677997783,118.76190330454,97.5812384549062,84.8793223624853,"Cntn5"
"ENSMUSG00000039492",12.7130369802708,27.6956990710588,21.5839512873514,18.8843308075615,27.6127683758155,40.4120365411281,20.0902549760101,21.2198305906213,"Ccdc27"
"ENSMUSG00000039496",31.7825924506769,1.38478495355294,18.1305190813752,23.0808487647973,16.0332203472477,18.1441796715269,9.56678808381433,33.3454480709764,"Cdnf"
"ENSMUSG00000039497",82.6347403717599,66.4696777705412,74.2487924284888,30.4247551899601,117.57694921315,79.9993376426414,91.8411656046176,109.130557323195,"Dse"
"ENSMUSG00000039501",1206.67909337737,584.379250399341,767.525307778216,806.780577278598,1133.90497233591,1262.66995805035,1115.48749057275,1116.56727631603,"Znfx1"
"ENSMUSG00000039509",441.778035064409,418.205055972988,402.32485199623,406.013112362571,438.241356158104,386.800921179369,449.639039939274,490.077039831016,"Nup133"
"ENSMUSG00000039512",422.708479594003,243.722151825318,322.032553207283,263.331501816551,386.578757261417,527.005945913895,474.512688957191,376.904610014369,"Bltp3a"
"ENSMUSG00000039515",4652.9715347791,7499.99530844273,4253.76511971122,5909.74641327743,4601.5342396601,4441.20034232602,4535.61423053638,5441.37084430932,"Ptpa"
"ENSMUSG00000039518",31.7825924506769,20.7717743032941,20.7205932358574,23.0808487647973,25.8312994483436,32.1646821449795,55.4873708861231,24.2512349607101,"Cdsn"
"ENSMUSG00000039519",168.447739988587,224.335162475577,228.789883645925,199.334602968704,171.911751501045,160.823410724898,152.111930532648,196.030815932407,"Cyp7b1"
"ENSMUSG00000039523",645.186626748741,288.035270339012,527.511769462868,431.192220105987,682.302599221764,731.540334938381,655.324983741282,546.66325473934,"Cep104"
"ENSMUSG00000039529",44.4956294309476,30.4652689781647,50.9381250381493,27.2773667220332,79.2753672725026,80.8240730822563,74.6209470537518,44.4605974279685,"Atp8b1"
"ENSMUSG00000039531",182.220196717214,216.026452754259,246.9204027273,182.548531139761,172.802485964781,183.916003034114,192.292440484668,210.177369659487,"Zup1"
"ENSMUSG00000039533",2441.96251996034,2773.72426196654,2840.44798941545,2900.8430379393,2573.33186573326,2545.13356665146,2561.98584884548,3113.25228808116,"Mmd2"
"ENSMUSG00000039536",1180.19359966847,757.477369593459,1171.57687587743,1002.96779177938,1178.44169552271,1347.61770833068,1221.67883830309,1332.80745471569,"Stau1"
"ENSMUSG00000039539",28.6043332056092,9.69349467487059,25.9007415448217,32.5230141685781,32.9571751582314,31.3399467053647,49.7472980358345,36.3768524410651,"Sgcz"
"ENSMUSG00000039542",4957.02500255724,7465.37568460391,4738.97234465088,5128.14494374224,4295.12158413492,4398.31409946605,4566.22795240458,4937.14725075123,"Ncam1"
"ENSMUSG00000039543",27.5449134572533,16.6174194426353,7.77022246344651,19.9334602968704,18.7054237384557,15.6699733526823,22.9602914011544,22.2302987139842,"Cfap70"
"ENSMUSG00000039545",26.4854937088974,55.3913981421177,29.3541737507979,33.572143657887,21.3776271296636,24.7420631884458,19.1335761676287,5.0523406168146,"Flicr"
"ENSMUSG00000039546",1022.34005716344,512.370432814589,713.997108585585,797.338411874817,774.048248986571,742.261895653374,799.783483806878,767.955773755819,"Ajap1"
"ENSMUSG00000039552",46.6144689276594,38.7739786994824,40.5778284202206,20.9825897861794,41.8645197955913,34.6388884638241,60.2707649280303,50.523406168146,"Rsph4a"
"ENSMUSG00000039556",163.150641246808,51.2370432814588,105.329682282275,65.0460283371561,121.139887068094,169.895500560661,185.595688825998,149.549282257712,"Ppp1r3f"
"ENSMUSG00000039563",69.9217033914891,74.7783874918589,65.6152119135483,69.242546294392,54.3348022878951,59.3809516522699,56.4440496945046,58.6071511550494,"2210406O10Rik"
"ENSMUSG00000039568",3112.57522066962,2140.87753819285,2240.41414362708,2790.68444156186,2703.37909743871,2682.03964962752,2626.08332900703,2400.8722611103,"Ubald1"
"ENSMUSG00000039577",575.264923357252,318.500539317177,280.591366735568,365.097062279521,470.3077968526,452.779756348558,421.895354496212,256.658903334182,"Nphp4"
"ENSMUSG00000039578",125.011530305996,120.476290959106,126.050275518132,95.4707835271163,121.139887068094,176.49338407758,140.631784832071,135.402728530631,"Ccser1"
"ENSMUSG00000039579",450.253393051256,742.244735104377,615.574290715262,475.255658656963,688.537740467916,568.242717894638,512.779841292448,572.935425946776,"Grin3a"
"ENSMUSG00000039585",1064.71684709768,961.040757765742,1233.73865558501,788.945375960345,1215.85254299962,1365.76188800221,1426.40810329672,1179.21629996453,"Myo9a"
"ENSMUSG00000039599",664.256182219147,544.220486746306,674.282638216858,647.312894903634,603.027231949262,612.778431633841,571.137248603716,648.720535198995,"Fam149b"
"ENSMUSG00000039601",3325.51859008916,3576.89953502725,3814.31587150074,3041.4263895067,3287.70090564952,3529.8676815516,3334.0256472093,3815.52763381839,"Rcan2"
"ENSMUSG00000039607",329.479541738684,815.638337642683,565.499523728607,440.634385509767,389.250960652625,351.33729727593,441.985609472222,446.626910526411,"Rbms3"
"ENSMUSG00000039611",1391.01812959129,1643.73973986734,1573.90172787366,1421.57045801365,1404.68824931165,1369.06082976067,1407.27452712909,1620.79086987412,"Pgap4"
"ENSMUSG00000039615",1894.24251006034,2560.46737911939,1971.04643156093,2318.57617137282,1793.04847550054,1824.31479242807,1826.29984520016,2014.87343798566,"Stub1"
"ENSMUSG00000039616",52.9709874177948,51.2370432814588,33.6709640082682,46.1616975295947,57.897740142839,41.236771980743,45.9205828023088,35.3663843177022,"Mocos"
"ENSMUSG00000039620",375.034590917987,204.948173125835,278.001292581086,281.166703134804,309.975593380123,346.388884638241,317.617364382636,272.826393307988,"Trmt9b"
"ENSMUSG00000039621",2336.02054512475,1224.1498989408,1491.01935493024,1784.56926131456,2148.4515265312,2349.67126746274,2358.21326266023,2139.1610171593,"Prex1"
"ENSMUSG00000039623",498.986701475627,487.444303650636,443.766038467945,510.926061293468,497.920565228415,511.335972561213,429.548784963264,357.705715670474,"Ap5z1"
"ENSMUSG00000039629",450.253393051256,332.348388852706,435.995816004498,390.276170022937,557.599774298726,558.34589261926,420.938675687831,393.072099988176,"Strip2"
"ENSMUSG00000039630",6946.61528996961,5658.23132021732,8200.17477309055,6182.52008049776,7988.10667078431,7631.2770227563,7892.60016914683,6592.29403681969,"Hnrnpu"
"ENSMUSG00000039632",181.160776968858,170.328549287012,196.845635740645,122.748150249149,146.080452052702,108.040342589547,140.631784832071,126.308515420365,"Odad3"
"ENSMUSG00000039633",447.075133806188,324.039679131388,383.330974863361,321.033623728545,477.433672562488,447.831343710869,412.328566412398,443.595506156322,"Lonrf1"
"ENSMUSG00000039634",148.318764769825,94.1653768416,147.634226805484,115.404243823987,138.954576342814,138.555553855296,169.332149083514,176.831921588511,"Zfp189"
"ENSMUSG00000039637",1662.2295851704,1182.60635033421,1300.21722555005,1401.63699771678,1410.9233905578,1252.77313277497,1368.05069598545,1161.027873744,"Coro7"
"ENSMUSG00000039640",1121.92551350889,2988.36592976725,1386.55303069945,1606.21724813203,1099.16632825021,1084.52710309354,1235.07234162043,1474.2729919865,"Mrpl12"
"ENSMUSG00000039646",184.339036213926,211.8720978936,169.218178092835,202.481991436631,165.676610254893,203.70965358487,184.639010017617,197.041284055769,"Vasn"
"ENSMUSG00000039648",311.469406016633,362.813657830871,265.914279860169,339.917954536106,267.220339120795,280.410049469052,245.866453754028,236.449540866923,"Kyat1"
"ENSMUSG00000039652",622.938812033267,296.34398006033,573.269746192053,366.14619176883,783.846328087667,937.724194842096,918.411656046176,846.772287378127,"Cpeb3"
"ENSMUSG00000039656",1754.39910327736,2243.35162475577,1457.34839092197,2003.83732458013,1531.17254316216,1463.90540531638,1514.42255366781,1527.82780252474,"Rxrb"
"ENSMUSG00000039660",876.140131890326,855.797101295718,701.046737813174,851.893145318884,761.577966494267,676.283060484185,773.95315598058,769.976710002545,"Spout1"
"ENSMUSG00000039661",2005.48158363771,2599.24135781887,1976.22657986989,2138.12589921168,1703.97502912694,1815.24270259231,1758.37564980507,1905.74288066247,"Dusp26"
"ENSMUSG00000039662",1645.27886919671,1394.47844822781,1448.71481040703,1399.53873873817,1466.14892730943,1778.95434324925,1513.46587485943,1366.15290278667,"Icmt"
"ENSMUSG00000039670",66.7434441464215,178.63725900833,72.5220763255007,103.863819441588,77.4938983450307,51.1335972561213,74.6209470537518,59.6176192784123,"Oxld1"
"ENSMUSG00000039671",2596.6378032203,1736.52033175539,1897.66099718394,1845.41877169448,2095.00745870704,2197.09521113399,2153.48399766661,1774.38202462529,"Zmynd8"
"ENSMUSG00000039672",57.2086664112184,36.0044087923765,31.080889853786,83.9303591447176,35.6293785494394,18.9689151111418,16.2635397424844,30.3140437008876,"Kcne2"
"ENSMUSG00000039676",43.4362096825917,42.9283335601412,44.0312606261969,44.0634385509767,24.0498305208716,29.690475826135,22.9602914011544,58.6071511550494,"Capsl"
"ENSMUSG00000039678",1090.14292105822,1051.05177974668,755.438295057299,883.367029998153,1002.07627170298,915.456337972494,934.67519578866,991.269229019025,"Tbc1d13"
"ENSMUSG00000039680",378.212850163055,486.059518697083,430.815667695534,494.139989464525,308.194124452651,342.265207440167,324.314116041306,495.129380447831,"Mrps6"
"ENSMUSG00000039682",786.089453280075,728.396885568847,944.513708334498,986.181719950432,980.698644573319,1040.81612479395,852.400818267857,1152.94412875709,"Lap3"
"ENSMUSG00000039683",192.814394200773,139.863280308847,125.186917466638,158.418552885654,116.686214749414,165.771823362587,132.021675556638,137.423664777357,"Sdk1"
"ENSMUSG00000039686",3484.43155234254,3143.46184456518,2606.47795746056,3165.22366924516,3025.82497331114,3049.04692025614,3311.06535580814,2645.40554696412,"Zer1"
"ENSMUSG00000039693",218.240468161315,299.113549967435,230.516599748913,262.282372327242,235.1538984263,230.925923092161,222.906162352874,176.831921588511,"Msantd3"
"ENSMUSG00000039697",665.315601967503,844.718821667294,819.326790867859,573.873830652007,769.594576667891,842.054883846772,1039.90986471062,917.505056013532,"Ncoa7"
"ENSMUSG00000039701",200.230332439264,254.800431453741,288.361589199015,191.990696543541,277.909152685627,288.657403865201,281.263569664141,333.454480709764,"Usp53"
"ENSMUSG00000039703",1151.58926646286,1012.2778010472,1032.57622958689,1018.70473411901,1094.71265593153,1116.69178523852,1088.70048393807,1122.6300850562,"Nploc4"
"ENSMUSG00000039704",845.416959188005,818.407907549789,884.078644729914,860.286181233355,945.960000487616,1115.86704979891,1173.84489788402,1211.55127991214,"Lmbrd2"
"ENSMUSG00000039706",564.670725873693,576.070540678024,570.679672037571,606.396844820585,660.034237628365,745.560837411833,746.209470537518,736.631261931569,"Ldb2"
"ENSMUSG00000039713",2250.20754550792,1625.73753547115,1297.62715139557,1941.9386847109,1532.95401208963,1645.34720203165,1582.34674906289,1159.00693749727,"Plekhg5"
"ENSMUSG00000039714",324.182442996904,401.587636530353,301.311959971426,329.426659643017,317.992203553747,350.512561836315,335.794261741883,330.423076339675,"Cplx3"
"ENSMUSG00000039715",755.366280577754,961.040757765742,593.990339427911,793.141893917581,601.24576302179,634.221553063827,667.76180825024,537.569041629073,"Dync2i2"
"ENSMUSG00000039716",3343.52872581121,1347.39575980701,2584.8940061732,1980.75647581534,3588.76915439228,4081.61569065394,3555.01845194541,3003.1112626346,"Dock3"
"ENSMUSG00000039717",1157.94578495299,1480.3351153481,1492.74607103322,1331.34532193308,1442.9898312523,1297.30884651417,1287.68967608141,1730.93189532068,"Ralyl"
"ENSMUSG00000039720",19.0695554704061,16.6174194426353,16.4038029783871,11.5404243823987,10.6888135648318,9.89682527537832,7.65343046705147,4.04187249345168,"Got1l1"
"ENSMUSG00000039725",440.718615316053,515.140002721694,410.095074459677,527.712133122412,430.224745984481,451.955020908943,502.256374400253,489.066571707653,"Trp53rka"
"ENSMUSG00000039735",1443.98911700909,905.649359623624,1565.26814735872,1030.24515850141,1748.51175231374,2014.00394353949,1854.04353064322,1377.26805214366,"Fnbp1l"
"ENSMUSG00000039737",425.88673883907,900.110219809412,604.350636045839,587.512514013023,434.67841830316,435.460312116646,441.985609472222,421.365207442338,"Prkrip1"
"ENSMUSG00000039738",509.580898959186,249.26129163953,398.00806173876,339.917954536106,412.410056709761,492.367057450071,424.765390921356,412.270994332071,"Slx4"
"ENSMUSG00000039740",1871.99469534487,1193.68462996264,1925.28845483175,1871.6470089272,1986.33785413125,2064.31280535599,2016.67892806806,2508.99235031013,"Alg2"
"ENSMUSG00000039741",527.591034681236,188.3307536832,277.137934529592,333.623177600252,495.248361837207,503.088618165064,487.906192274531,321.328863229409,"Bahcc1"
"ENSMUSG00000039745",259.557838347195,322.654894177835,226.199809491443,270.675408241714,185.272768457085,195.462299188722,220.03612592773,189.968007192229,"Htatip2"
"ENSMUSG00000039747",1211.97619211915,655.003283030542,850.407680721645,899.103972337787,1064.4276841645,1096.89813468776,992.075924291546,1184.26864058134,"Orai2"
"ENSMUSG00000039753",1185.49069841025,1635.43103014602,1568.7215795647,1485.5673568615,1395.78090467429,1357.51453360606,1559.38645766174,1437.89613954544,"Fbxl5"
"ENSMUSG00000039754",132.427468544487,121.861075912659,87.1991632008997,194.088955522159,126.48429385051,136.081347536452,140.631784832071,111.151493569921,"Alkbh4"
"ENSMUSG00000039756",460.847590534815,740.859950150824,607.804068251816,493.090859975216,374.99920923285,404.120365411281,379.801486927429,481.993294844113,"Dnttip2"
"ENSMUSG00000039759",544.541750654931,1174.29764061289,489.52401519713,623.182916649528,478.324407026224,386.800921179369,348.231086250842,342.54869382003,"Thap3"
"ENSMUSG00000039763",140.902826531334,91.3958069344942,166.628103938353,116.453373313296,139.84531080655,128.658728579918,168.375470275132,162.68536786143,"Dnajc28"
"ENSMUSG00000039765",442.837454812765,380.815862227059,335.846282031188,279.068444156186,415.082260100969,461.027110744707,388.411596202862,274.847329554714,"Cc2d2a"
"ENSMUSG00000039768",1435.51375902224,1297.54350147911,1352.88206669119,1289.38014236072,1380.63841879078,1296.48411107456,1372.83409002736,1433.85426705198,"Dnajc11"
"ENSMUSG00000039770",1720.49767132998,1905.46409608885,2440.7132115737,1694.34412523399,1695.06768448958,1600.81148829244,1789.94605048166,1748.10985341785,"Ypel5"
"ENSMUSG00000039771",583.740281344099,823.947047364,569.816313986077,642.06724745709,407.956384391081,432.161370358187,478.339404190717,430.459420552604,"Polr2j"
"ENSMUSG00000039774",33.9014319473887,26.3109141175059,31.9442479052801,27.2773667220332,38.3015819406473,39.5873011015133,17.2202185508658,23.2407668373472,"Galnt12"
"ENSMUSG00000039781",1058.36032860754,1262.92387764028,700.18337976168,1017.6556046297,725.057853481092,657.314145373043,754.819579812951,632.553045225188,"Cep131"
"ENSMUSG00000039782",617.641713291487,594.072745074212,878.898496420949,581.217737077169,975.354237790903,920.404750610184,1076.26365942911,1067.05433827124,"Cpeb2"
