"","log2FoldChange","pvalue","padj","BCH_309","BCH_313","BCH_314","BCH_317","BPFC_384","BPFC_385","BPFC_386","BPFC_387","gene"
"ENSMUSG00000038777",-0.114705444498488,0.370600643368283,0.999725012385107,758.497997617343,639.92147218802,532.251257614314,631.416653535049,587.183184252036,625.359295828296,653.138302674062,498.089441348049,"Sema6c"
"ENSMUSG00000038780",-0.0902307140303883,0.413393388967574,0.999725012385107,857.284413474692,1033.7193012268,969.528313126446,928.359100739469,820.763916352295,1016.52705074939,944.735493611501,776.769963855935,"Smurf1"
"ENSMUSG00000038781",-0.176593886840041,0.653909440260603,0.999725012385107,26.1159490197588,33.7816765106798,14.839719078466,36.4278838577913,29.543808012681,34.7893231057804,18.7173872561194,14.5579377429492,"Stap2"
"ENSMUSG00000038782",-0.221819245583146,0.648374852039822,0.999725012385107,27.2514250640962,11.5822890893759,13.8504044732349,16.5581290262688,5.53946400237769,22.0615219695193,16.7471359660016,14.5579377429492,"1700028J19Rik"
"ENSMUSG00000038784",0.0712872691700648,0.524928099288317,0.999725012385107,534.809216882887,617.722084766717,544.123032877087,636.936029877139,605.648064259961,582.084771965008,558.566240748406,707.099833228964,"Cnot4"
"ENSMUSG00000038793",0.434839593482023,0.139212844974252,0.977089290824851,48.8254699065056,23.1645781787519,45.5084718406291,26.49300644203,47.0854440202104,50.9112045450444,48.2711566078869,47.8332240125475,"Lefty1"
"ENSMUSG00000038797",-0.189485091337244,0.32448727559728,0.996323397887802,148.747361808192,184.351434672567,235.456876044994,275.96881710448,158.797968068161,163.764374619893,205.891259817314,213.169802664614,"Zscan2"
"ENSMUSG00000038803",0.0272264980324515,0.835988672163909,0.999725012385107,507.557791818791,437.231413123942,517.411538535848,608.235272898273,522.556104224296,478.565322723418,478.771063498633,630.150733730518,"Ost4"
"ENSMUSG00000038805",-0.427292676234365,0.00329635495196274,0.797233407072144,515.506124129153,469.082708119725,375.939549987805,476.874115956541,317.595936136321,324.134668936783,293.567442227557,431.538868808853,"Six3"
"ENSMUSG00000038806",-0.0374189382719143,0.743778400659961,0.999725012385107,411.042328050117,421.788361004774,462.999235248139,349.92846008848,410.843580176346,384.379594315086,410.797393989568,399.303435235179,"Sde2"
"ENSMUSG00000038807",-0.0565459145114266,0.470883382759979,0.999725012385107,3686.89071596334,3540.31969831924,3564.50052264753,3331.49556008528,3199.04046137312,3713.97237156099,3407.54960625879,3257.85849633286,"Rap1gap2"
"ENSMUSG00000038811",0.216142925772797,0.491286190033362,0.999725012385107,28.3869011084335,30.8861042383358,25.7221797360077,45.2588860051346,30.4670520130773,32.2437628785282,52.2116591881226,36.3948443573731,"Gngt2"
"ENSMUSG00000038812",-0.00300029951259624,0.981793362954384,0.999725012385107,567.73802216867,473.908661906965,541.155089061394,720.8305502769,544.713960233807,585.478852268011,534.923225266992,632.230439122367,"Trmt112"
"ENSMUSG00000038816",-0.143951730204151,0.257336105217525,0.993211295874261,433.751848936864,397.658592068574,387.811325250578,342.201333209555,385.915992165646,341.953590527549,387.154378508154,297.397871034535,"Ctnnal1"
"ENSMUSG00000038822",0.126238759183873,0.302382125352705,0.996318584476724,867.503697873728,735.475357175372,743.964583133762,601.612021287765,803.222280344766,839.186354917483,876.761824102436,697.741158965639,"Hace1"
"ENSMUSG00000038827",0.0995061038397509,0.471939440018041,0.999725012385107,286.13996317301,250.949596936479,257.221797360077,235.125432173017,244.659660105015,332.61986969429,265.983924165907,257.883468589387,"Abitram"
"ENSMUSG00000038828",-0.0346162026767576,0.672104882813688,0.999725012385107,1019.65748781493,1007.65915077571,1038.78033549262,1029.91562543392,994.333788426796,1040.28561287041,1038.3224298921,924.429046677277,"Tmem214"
"ENSMUSG00000038831",-0.244923653462477,0.0760677758104007,0.950897675277844,1397.77101057927,1275.98218134625,1171.34849259358,1022.18849855499,1133.74363248663,1099.68201817296,1116.14735585175,755.972909937436,"Ralgps1"
"ENSMUSG00000038836",0.223308988230029,0.306346899550413,0.996318584476724,147.611885763854,185.316625430015,96.9528313126446,93.829397815523,170.800140073312,162.067334468391,151.709349339073,126.862028902843,"Agbl3"
"ENSMUSG00000038838",-0.0428090319677896,0.702658191026526,0.999725012385107,588.176590966742,565.601783864525,463.98854985337,567.39188796681,546.560448234599,579.539211737756,497.488450754753,494.969883260275,"Vars2"
"ENSMUSG00000038843",0.143216943246463,0.599885995193332,0.999725012385107,78.3478470592765,128.370370740583,64.3054493400194,60.7131397629855,111.71252404795,61.9419655298041,80.7803028948312,113.343943855819,"Gcnt1"
"ENSMUSG00000038844",0.028405537306349,0.850096297385141,0.999725012385107,230.50163700048,251.914787693927,225.563729992683,167.789040799524,198.497460085201,233.343020831454,227.56402400861,235.006709279038,"Kif16b"
"ENSMUSG00000038845",0.130425178058744,0.330684647739312,0.997941471099911,1524.94432754505,1597.39070357643,1851.00762638733,2320.34581421446,1821.56041278186,1853.16784543962,1952.51902850677,2357.34606166185,"Phb1"
"ENSMUSG00000038848",-0.0373734804017213,0.733744319062438,0.999725012385107,784.613946637102,842.6115312521,910.169436812582,1071.8628856338,932.476440400245,841.731915144735,906.315593454203,836.041567523657,"Ythdf1"
"ENSMUSG00000038855",-0.344928411138035,0.00381943030062702,0.797233407072144,1049.1798649677,1007.65915077571,971.506942336908,1159.06903183881,765.369276328518,806.094071963204,711.260715732538,1014.89623122275,"Itpkb"
"ENSMUSG00000038859",0.221938652555373,0.508168035629086,0.999725012385107,31.7933292414455,31.8512949957838,27.7008089464699,24.2852559051942,32.3135400138699,50.0626844692937,20.6876385462372,31.1955808777484,"Baiap2l1"
"ENSMUSG00000038860",-0.111730631000734,0.263147896543168,0.993211295874261,1515.86051919035,1308.79866709948,1374.15798666595,1671.26715638473,1384.86600059442,1428.90780756425,1386.0717825979,1229.10588658329,"Garnl3"
"ENSMUSG00000038861",0.0215788009242298,0.818815876511929,0.999725012385107,815.27179983421,803.038710196732,947.763391811362,819.075449166095,914.01156039232,852.762676129494,804.847652013135,865.157443009555,"Pi4kb"
"ENSMUSG00000038866",0.0241829167644791,0.861164734458016,0.999725012385107,491.661127198068,509.620719932541,386.822010645347,391.875720288361,405.304116173968,528.628007192711,478.771063498633,396.183877147405,"Zcchc2"
"ENSMUSG00000038871",0.0680775692752463,0.461263869603798,0.999725012385107,1150.23723291373,1111.89975258009,1298.97007666839,1276.07981029111,1220.52856852389,1215.92926855081,1236.33268454894,1399.64172871498,"Bpgm"
"ENSMUSG00000038872",-0.320176235544205,0.0201595740154476,0.892183032782078,498.473983464092,535.680870383637,374.950235382574,572.9112643089,375.760308161287,390.319234845341,376.317996412506,445.056953855877,"Zfhx3"
"ENSMUSG00000038876",-0.0257530357327199,0.805297998617234,0.999725012385107,404.229471784093,415.032025702638,436.2877409069,384.148593409435,372.990576160098,405.592596208854,420.648650440157,412.821520282204,"Rnf146"
"ENSMUSG00000038879",-0.036724571081269,0.816706184644543,0.999725012385107,183.947119182649,128.370370740583,156.311707626509,146.815410699583,155.104992066575,151.885093559383,138.902715953307,152.858346300967,"Nipal2"
"ENSMUSG00000038880",0.00457169497502097,0.973656762772712,0.999725012385107,508.693267863129,475.839043421861,615.353684453724,751.739057792602,627.805920269472,566.811410601495,600.926643485939,562.560308495396,"Mrps34"
"ENSMUSG00000038884",-0.126080622293518,0.340540882032582,0.998636650087343,1733.87191970312,1792.35923658093,1601.7003458691,1566.39900588503,1685.84354472361,1593.52070225989,1759.43440207522,1093.92503611304,"Shfl"
"ENSMUSG00000038886",-0.25924897078149,0.010403397930682,0.863968168336827,3501.80812073636,3674.48121360452,3157.89221989757,3649.41163738964,3017.16139329505,3183.64732421678,3069.65151000358,2410.37854915403,"Man2a2"
"ENSMUSG00000038888",-0.251859125101418,0.107007786353452,0.95899219394586,222.553304690119,273.148984357783,229.520988413608,328.95482998854,229.887756098674,229.1004204527,240.370657394376,185.09377987464,"Ctu1"
"ENSMUSG00000038893",-0.035066038857698,0.843139868097823,0.999725012385107,144.205457630842,156.360902706575,130.589527890501,100.452649426031,141.256332060631,118.792810605104,138.902715953307,120.622912727294,"Fam117a"
"ENSMUSG00000038894",-0.290028382092118,0.018407912854997,0.886069660616564,996.947966928185,1034.68449198425,1024.92993101939,1121.5372727126,697.049220299193,1030.1033719614,923.062729420205,765.331584200761,"Irs2"
"ENSMUSG00000038895",-0.100331580540948,0.42884214853753,0.999725012385107,420.126136404816,381.250349191958,447.170201564442,484.601242835466,400.687896171987,452.261200375145,426.559404310511,334.832568087833,"Zfp653"
"ENSMUSG00000038900",0.227093774252035,0.0213687269036681,0.899312951779518,4059.32685850599,3563.484276498,4378.7064427527,4203.55702213543,4498.04476993069,4394.48547231309,4579.8491238789,5496.66135065927,"Rpl12"
"ENSMUSG00000038902",-0.100336299592607,0.344344130261568,0.998636650087343,1143.4243766477,1170.77638878442,1021.96198720369,1018.87687274974,1100.50684847237,1073.37789582469,1041.27780682727,845.400241786981,"Pogz"
"ENSMUSG00000038909",-0.124234512492207,0.11824876048477,0.967122339205279,1361.43577716047,1386.97911845277,1472.10013258383,1294.84568985422,1295.31133255598,1297.38719582288,1250.12444357977,1217.66750692811,"Kat7"
"ENSMUSG00000038910",-0.0465541138393253,0.726373128957839,0.999725012385107,1535.16361194408,1426.55193950814,1756.03342428514,2128.27151750975,1573.20777667526,1404.30072536748,1738.74676352899,1913.3289605019,"Plcl2"
"ENSMUSG00000038914",-0.180853257762196,0.132168946023433,0.970249254740422,1327.37149583035,1303.97271331224,1083.29949272802,969.202485670932,1041.41923244701,1117.50093976373,1079.69770698457,892.193613103604,"Dido1"
"ENSMUSG00000038916",-0.00446756648096192,0.965585200691111,0.999725012385107,1128.66318807132,1045.30159031618,1049.66279615016,1336.7929500541,1080.19548046365,1166.71510415727,1071.8167018241,1225.98632849551,"Mtcl3"
"ENSMUSG00000038930",-0.0290229123931809,0.89392274764315,0.999725012385107,275.920678773974,194.003342247047,222.59578617699,139.088283820658,219.732072094315,238.434141285958,225.593772718492,129.981586990618,"Rccd1"
"ENSMUSG00000038932",0.356672421313278,0.487801996999389,0.999725012385107,13.6257125320481,5.79114454468797,19.7862921046213,8.83100214734334,15.6951480067368,7.63668068175667,17.7322616110605,20.7970539184989,"Tcfl5"
"ENSMUSG00000038936",0.157633643839145,0.174280499911235,0.984122199941719,962.883685598065,1081.01364834175,1101.10715562218,1143.61477808096,1257.45832853974,997.859609082871,1116.14735585175,1415.23951915385,"Sccpdh"
"ENSMUSG00000038943",-0.315311446533111,0.231361347793245,0.993211295874261,119.224984655421,87.8323589277675,92.0062582864892,59.6092644945676,80.3222280344766,86.5490477265756,78.8100516047133,41.5941078369979,"Prc1"
"ENSMUSG00000038949",-0.0833959287405293,0.421877050973789,0.999725012385107,813.000847745536,1015.38067683529,857.735762735335,963.683109328842,767.21576432931,895.188679917032,889.568457488202,894.273318495454,"Cnst"
"ENSMUSG00000038954",-0.0985582878618338,0.649441268946855,0.999725012385107,169.185930606264,163.117238008711,183.023201967747,272.657191299226,197.574216084804,119.641330680854,179.292867400723,240.205972758663,"Supt3"
"ENSMUSG00000038957",0.0542547966752723,0.609340322939249,0.999725012385107,545.028501281923,473.908661906965,577.759729454943,506.678748203824,571.488036245299,542.204328404723,574.328251069348,494.969883260275,"Edc3"
"ENSMUSG00000038963",-0.231784643312397,0.451985626545241,0.999725012385107,78.3478470592765,36.6772487830238,51.4443594720155,77.2712687892543,51.7016640221918,66.1845659085578,59.107538703535,29.1158754858985,"Slco4a1"
"ENSMUSG00000038965",0.017040636464078,0.872132509186911,0.999725012385107,2443.54444741396,2599.25870980745,2981.79422016644,3116.23988274378,2689.40977315437,2587.98623103976,2746.53029842426,3251.61938015731,"Ube2l3"
"ENSMUSG00000038967",-0.107754870895006,0.332184061621927,0.997941471099911,1964.3735567036,1749.89084325321,2062.72095190677,2547.74411950855,1844.64151279177,1908.32165036342,1939.71239512101,2031.87216783735,"Pdk2"
"ENSMUSG00000038970",0.0458088940964088,0.697991067202624,0.999725012385107,2342.48707946793,2735.35060660762,2205.18225506005,2253.00942284097,2396.74142502875,2918.90906058255,2527.83240522118,1998.59688156775,"Lmtk2"
"ENSMUSG00000038975",0.130536096479738,0.205210612710423,0.991445290930587,836.84584467662,694.937345362556,771.665392080232,681.091040613855,902.009388387168,799.305911357198,800.907149432899,763.251878808911,"Rabggtb"
"ENSMUSG00000038976",-0.120196894579767,0.215954866370215,0.991445290930587,21198.2022717338,18915.8084644658,23061.9127625414,25080.0460984551,19130.5389322114,20609.7041199097,19371.5106844385,22088.5509668377,"Ppp1r9b"
"ENSMUSG00000038982",0.050146605661727,0.652040893875796,0.999725012385107,358.8104300106,313.686996170598,351.206684857029,362.071088041077,360.06516015455,385.228114390836,335.92784496509,351.470211222632,"Bloc1s5"
"ENSMUSG00000038984",0.205757416512516,0.0536488790425877,0.907755941382254,683.556578691079,697.8329176349,755.836358396535,598.300395482512,717.360588307911,748.394706812153,834.401421364902,857.878474138081,"Tspyl5"
"ENSMUSG00000038987",-0.41291974040327,0.176295184008655,0.986886496788916,54.5028501281923,44.3987748426078,33.6366965778563,46.3627612735526,38.7762480166439,44.1230439390385,29.5537693517675,20.7970539184989,"Cfap157"
"ENSMUSG00000038990",-0.160445351466664,0.190792148321504,0.991445290930587,537.080168971562,516.377055234677,469.924437484757,536.483380451108,522.556104224296,467.534561738658,482.711566078869,368.107854357431,"Cables2"
"ENSMUSG00000038991",-0.0531386221466593,0.56250818841681,0.999725012385107,1144.55985269204,1050.12754410342,1173.32712180405,1173.41941032825,982.331616421644,1193.86774658129,1080.68283262963,1118.88150081524,"Txndc5"
"ENSMUSG00000039000",0.111654974208465,0.217253099553008,0.991445290930587,1201.33365490891,1171.74157954187,1104.07509943787,1049.78538026544,1159.59446449773,1353.38952082243,1209.73429213235,1166.71472482779,"Ube3c"
"ENSMUSG00000039001",0.00203276592692528,0.993240753696739,0.999725012385107,2647.93013539468,2299.08438424112,3374.55211844317,4702.50864346033,3033.77978530218,2858.66413520425,3181.9558335403,3968.0778876496,"Rps21"
"ENSMUSG00000039004",-0.11482318402423,0.437623476778712,0.999725012385107,379.248998808672,333.956002077006,256.232482754846,320.123827841196,277.896444119281,302.921667043014,258.102919005436,351.470211222632,"Bmp6"
"ENSMUSG00000039005",-0.257707585863313,0.576969755966573,0.999725012385107,14.7611885763854,26.0601504510959,17.8076628941592,13.246503221015,25.8508320110959,9.33372083325815,14.7768846758837,10.3985269592495,"Tlr4"
"ENSMUSG00000039007",-0.0822956498977344,0.559622840195894,0.999725012385107,230.50163700048,193.038151489599,216.659898545604,198.697548315225,171.723384073709,189.219976892415,217.712767558021,214.209655360539,"Cpq"
"ENSMUSG00000039016",0.149933551036184,0.185242473682932,0.990876182692377,939.038688666981,763.465889141364,833.002897604558,889.723466344842,854.923944366957,896.037199992782,918.13710119491,1131.35973316634,"Timm8b"
"ENSMUSG00000039018",0.170307557356881,0.135523410527059,0.975718721981762,344.049241434214,310.791423898254,364.067774725033,347.720709551644,408.997092175553,358.075471966813,412.767645279686,357.709327398182,"Mtg1"
"ENSMUSG00000039021",-0.628331329521781,0.0954652467739674,0.957430295885311,29.5223771527709,24.1297689361999,38.5832696040116,34.2201333209555,29.543808012681,25.4556022725222,15.7620103209427,10.3985269592495,"Ttc16"
"ENSMUSG00000039031",0.039246777982104,0.838392122171922,0.999725012385107,144.205457630842,186.281816187463,111.792550391111,108.179776304956,153.258504065783,132.369131817116,149.739098048955,131.021439686543,"Arhgap18"
"ENSMUSG00000039033",0.0163662701185362,0.88998769266973,0.999725012385107,399.687567606744,375.45920464727,351.206684857029,313.500576230689,352.67920815138,397.955915527097,340.853473190385,363.948443573731,"Tasp1"
"ENSMUSG00000039037",0.110183160436485,0.251800438845749,0.993211295874261,1437.51267213107,1241.23531407812,1602.68966047433,1482.50448548526,1596.28887668517,1438.24152839751,1589.00766548003,1598.25359363664,"St6galnac5"
"ENSMUSG00000039041",-0.0534725602617467,0.586827095733799,0.999725012385107,1512.45409105734,1391.80507224001,1665.01648060389,1828.01744450007,1558.43587266892,1450.12080945802,1596.8886706405,1558.73919119149,"Adrm1"
"ENSMUSG00000039043",-0.137093547515668,0.278413536884607,0.993211295874261,357.674953966262,327.19966677487,319.548617489635,337.785832135883,275.126712118092,354.68139166381,269.924426746143,319.234777648959,"Arpin"
"ENSMUSG00000039046",0.0951830427413914,0.370235444470059,0.999725012385107,524.589932483851,568.497356136869,477.838954326605,449.277234246093,539.174496231429,521.839846586706,532.952973976874,565.679866583171,"Usp6nl"
"ENSMUSG00000039047",-0.0448247756267483,0.651171462538878,0.999725012385107,1176.35318193348,1132.1687584865,1321.72431258871,1354.45495434879,1132.82038848624,1107.31869885472,1305.29147970306,1288.37749025101,"Pigk"
"ENSMUSG00000039048",-0.0602463018648538,0.650027543093092,0.999725012385107,641.543965050597,611.930940222029,537.197830640469,538.691130987944,661.042704283738,607.54037423753,519.161214946049,444.017101159952,"Foxred1"
"ENSMUSG00000039050",0.0246807102344271,0.7485477455325,0.999725012385107,1108.22461927324,1155.33333666525,1207.95313298713,1142.51090281255,1183.59880850803,1139.56246173324,1167.37388939482,1205.18927457701,"Osbpl2"
"ENSMUSG00000039057",0.0128585682356307,0.930213848156391,0.999725012385107,738.059428819271,1154.3681459078,811.237976289475,856.607208292304,1087.58143246682,757.728427645412,881.68745232773,867.237148401405,"Myo16"
"ENSMUSG00000039058",0.130767873534446,0.151433249034769,0.977089290824851,2463.98301621203,2080.95127305788,2670.16011951865,2612.87276034521,2672.79138114724,2742.41688482639,2647.03260827331,2696.33804053339,"Ak5"
"ENSMUSG00000039059",-0.089856348902841,0.287624529066762,0.993899303467915,2063.15997256095,2007.59677549183,2164.62035624557,2017.88399066795,2099.45685690115,1976.20325642348,1955.47440544195,1721.99606445171,"Hrh3"
"ENSMUSG00000039062",0.184468782914126,0.409794960677043,0.999725012385107,74.9414189262645,57.9114454468797,84.0917414446407,62.9208902998213,94.1708880404208,60.2449253783026,77.8249259596544,86.3077737617705,"Anpep"
"ENSMUSG00000039063",0.0873453699388531,0.840312955313229,0.999725012385107,18.1676167093974,11.5822890893759,15.8290336836971,18.7658795631046,12.0021720051517,24.6070821967715,19.7025129011783,11.4383796551744,"Echdc3"
"ENSMUSG00000039065",-0.113584890803577,0.438700320654184,0.999725012385107,154.424742029878,162.152047251263,164.226224468357,140.192159089076,137.563356059046,140.005812498872,150.724223694014,146.619230125417,"Atpsckmt"
"ENSMUSG00000039067",0.00495387116545076,0.969523857030337,0.999725012385107,2219.8556666795,2263.37232621555,2797.78170359346,2897.67257959703,2400.43440103033,2168.81731361889,2463.79923829235,3182.98910222626,"Psmd7"
"ENSMUSG00000039068",-0.0240115995566686,0.840013741638799,0.999725012385107,923.142024046258,1047.23197183107,849.821245893486,748.427431987348,923.244000396282,802.699991660201,974.289262963268,811.085102821458,"Zzz3"
"ENSMUSG00000039069",0.0804766519829663,0.492368495720351,0.999725012385107,305.443055926745,289.557227234398,343.29216801518,325.643204183286,328.674864141077,308.012787497519,333.957593674973,367.068001661506,"Mtg2"
"ENSMUSG00000039079",0.154140619647485,0.56356808208108,0.999725012385107,60.180230349879,54.0506824170877,29.679438156932,58.5053892261497,61.8573480265509,51.7597246207952,63.0480412837707,47.8332240125475,"Trhr2"
"ENSMUSG00000039081",-0.342183331177303,0.0334109348784921,0.907755941382254,214.604972379757,196.898914519391,192.916348020058,247.268060125614,141.256332060631,186.674416665163,145.79859546872,197.57201222574,"Zfp503"
"ENSMUSG00000039086",-0.00820933464585564,0.923970741473017,0.999725012385107,823.220132144572,778.908941260532,769.68676286977,845.568455608125,837.382308359428,810.336672341957,772.33850572619,776.769963855935,"Ss18l1"
"ENSMUSG00000039087",-0.143356971393263,0.72179395302809,0.999725012385107,864.097269740716,776.978559745636,449.148830774904,443.757857904003,708.128148303948,717.847984085127,608.80764864641,258.923321285312,"Rreb1"
"ENSMUSG00000039089",0.0677754818439527,0.50850301827027,0.999725012385107,429.209944759515,408.275690400502,405.618988144737,462.523737467108,457.00578019616,420.017437496617,463.009053177691,447.136659247727,"L3mbtl3"
"ENSMUSG00000039095",-1.46292504985745,0.0652758212203927,0.93043495852558,57.9092782612044,63.7025899915676,9.89314605231067,149.023161236419,14.7719040063405,40.7289636360356,11.821507740707,34.3151389655232,"En2"
"ENSMUSG00000039096",0.0680151978467843,0.665897497505996,0.999725012385107,237.314493266504,223.924255727935,201.820179467138,179.931668752121,197.574216084804,259.647143179727,243.326034329552,181.974221786866,"Rsad1"
"ENSMUSG00000039100",-0.056648755647927,0.389751766782007,0.999725012385107,3904.90211647611,3912.88333069417,3971.1088253975,3891.16032117316,3572.03103753322,3892.16158746865,3749.38820509424,3863.05276536118,"Marchf6"
"ENSMUSG00000039103",0.0290325503710538,0.826679887639261,0.999725012385107,332.694480990841,471.013089634621,431.341167880745,475.770240688123,445.003608191008,414.926317042112,398.975886248861,488.730767084725,"Nexn"
"ENSMUSG00000039105",0.131727452831443,0.185663353441346,0.99093269464756,1585.12455789493,1496.04567404439,1697.66386257651,1711.00666604777,1676.61110471965,1581.64142119938,1803.76505610288,2050.58951636399,"Atp6v1g1"
"ENSMUSG00000039106",-0.0447128639999861,0.758375783724366,0.999725012385107,228.230684911805,194.968533004495,213.69195472991,228.502180562509,228.041268097882,168.006974998647,215.742516267903,227.727740407563,"Htr5a"
"ENSMUSG00000039108",0.0356942114199111,0.671318710560271,0.999725012385107,1607.83407878167,1587.73879600195,1717.45015468113,1525.55562095356,1635.06512470182,1635.94670604743,1800.8096791677,1528.58346300967,"Lsm14b"
"ENSMUSG00000039109",0.205491512946637,0.534703716864763,0.999725012385107,39.7416615518069,31.8512949957838,30.6687527621631,23.1813806367763,49.8551760213992,21.2130018937685,37.4347745122388,36.3948443573731,"F13a1"
"ENSMUSG00000039110",0.108922594998855,0.645430878843839,0.999725012385107,64.7221345272284,67.5633530213596,42.5405280249359,65.1286408366572,64.6270800277398,61.9419655298041,54.1819104782404,77.988952194371,"Mycbpap"
"ENSMUSG00000039114",0.174607171813974,0.0639207599837879,0.93043495852558,2199.41709788143,2161.06210592606,2503.95526583983,2268.46367659882,2251.79211696653,2542.16614694922,2657.86899036896,2858.55506109768,"Nrn1"
"ENSMUSG00000039115",-0.0726674397919733,0.702508259945319,0.999725012385107,138.528077409156,180.490671642775,96.9528313126446,149.023161236419,139.409844059839,142.551372726124,127.0812082126,127.901881598768,"Itga9"
"ENSMUSG00000039116",0.202825602195277,0.479682699233472,0.999725012385107,40.8771375961443,47.2943471149517,63.3161347347883,26.49300644203,57.2411280245695,56.8508450752996,41.3752770924745,49.9129294043974,"Adgrg6"
"ENSMUSG00000039117",-0.173500156383711,0.209809580128122,0.991445290930587,421.261612449153,518.307436749573,359.121201698877,406.226098777794,397.918164170798,363.166592421317,427.54452995557,323.394188432658,"Taf4"
"ENSMUSG00000039126",0.0764899253896401,0.409248625014724,0.999725012385107,1418.20957937734,1631.17238008711,1438.46343600597,1361.07820595929,1669.22515271648,1504.42609430606,1406.75942114413,1588.89491937332,"Prune2"
"ENSMUSG00000039128",0.0233467961226805,0.783629143665088,0.999725012385107,1360.30030111613,1330.99805452078,1445.38863824259,1412.96034357493,1455.03254462454,1423.81668710974,1263.91620261059,1497.38788213192,"Cdc123"
"ENSMUSG00000039130",0.116123273984043,0.362708228763776,0.999725012385107,361.081382099274,382.215539949406,397.704471302889,501.159371861735,396.994920170401,438.684879163133,465.964430112867,478.332240125475,"Zc3hc1"
"ENSMUSG00000039131",-0.194919451351556,0.532065874362069,0.999725012385107,45.4190417734936,46.3291563575037,33.6366965778563,32.0123827841196,47.0854440202104,35.6378431815311,33.4942719320032,20.7970539184989,"Gipc2"
"ENSMUSG00000039133",-0.296075839536123,0.368679462319069,0.999725012385107,44.2835657291563,40.5380118128158,40.5618988144737,32.0123827841196,18.4648800079256,36.4863632572819,48.2711566078869,24.9564647021987,"9330171B17Rik"
"ENSMUSG00000039137",-0.143165378733094,0.169786341456939,0.984122199941719,1094.5989067412,983.529381839507,977.442829968294,1037.64275231284,949.094832407378,1060.65009468843,898.434588293732,794.447459686659,"Whrn"
"ENSMUSG00000039145",0.0045148895480885,0.955643046050143,0.999725012385107,1931.44475141782,2025.93539988334,2061.73163730154,1853.40657567368,1960.9702568417,2034.75114165028,2092.40687010514,1809.34369090941,"Camk1d"
"ENSMUSG00000039148",-0.0881003015447168,0.375684668372399,0.999725012385107,1787.23929378697,1756.64717855535,1809.45641296762,2288.33343143034,1742.16142874778,1792.07439998556,1784.0625432017,1869.65514727305,"Sart1"
"ENSMUSG00000039153",-0.0853424667131398,0.580709454318014,0.999725012385107,238.449969310842,265.427458298199,198.852235651444,196.489797778389,246.506148105807,212.978539013436,209.831762397549,177.814811003166,"Runx2"
"ENSMUSG00000039154",-0.0258746520097257,0.846417315384304,0.999725012385107,515.506124129153,392.832638281334,371.982291566881,357.655586967405,388.685724166835,415.774837117863,433.455283825923,369.147707053356,"Shd"
"ENSMUSG00000039155",-0.0236691299185654,0.962763918897457,0.999725012385107,13.6257125320481,7.72152605958396,14.839719078466,8.83100214734334,15.6951480067368,10.1822409090089,7.88100516047133,10.3985269592495,"Cdh26"
"ENSMUSG00000039156",-0.0242582731555952,0.792814290811157,0.999725012385107,1079.83771816481,1041.44082728639,1070.43840286001,1022.18849855499,935.246172401434,991.071448476865,1058.02494279328,1161.51546134817,"Stim2"
"ENSMUSG00000039157",-0.0262191300926817,0.731346373995352,0.999725012385107,1945.07046394986,1765.33389537238,1954.88565993659,1807.04381440013,1788.3236287676,1877.77492763639,1895.38174109336,1775.02855194388,"Eeig1"
"ENSMUSG00000039158",-0.332673759596177,0.198035392229459,0.991445290930587,130.579745098794,76.2500698383916,103.878033549262,90.5177720102693,123.714696053102,62.7904856055548,68.9587951541241,62.3911617554968,"Akna"
"ENSMUSG00000039159",-0.0586197811716019,0.458901993760374,0.999725012385107,2082.46306531468,2276.88499681982,2056.78506427539,2384.3705797827,2073.60602489005,2072.08602498331,2151.51440880867,2153.53493326056,"Ube2h"
"ENSMUSG00000039163",-0.0314140188855532,0.815056069338565,0.999725012385107,236.179017222167,196.898914519391,222.59578617699,210.840176267822,221.578560095108,192.614057195418,201.950757237078,231.887151191263,"Cmc1"
"ENSMUSG00000039164",-0.400570088304853,0.039109743411867,0.907755941382254,101.057367946023,104.240601804383,122.675011048652,104.868150499702,77.5524960332877,89.0946079538278,97.5274388608327,63.4310144514217,"Naif1"
"ENSMUSG00000039166",0.0282908619940987,0.799662151961135,0.999725012385107,614.292539986501,488.386523268685,576.770414849712,551.937634208959,527.172324226277,533.719127647216,638.361417998178,576.07839354242,"Akap7"
"ENSMUSG00000039167",0.353889762901133,0.0621548626081783,0.925139211283538,110.141176300722,169.873573310847,101.8994043388,130.257281673314,146.795796063009,147.642493180629,166.486234014957,195.49230683389,"Adgrl4"
"ENSMUSG00000039168",0.0660636742600174,0.713134081361141,0.999725012385107,97.6509398130113,92.6583127150075,101.8994043388,114.803027915463,101.556840043591,105.216489393092,93.5869362805971,125.822176206919,"Dap"
"ENSMUSG00000039176",0.0479509967387982,0.636194557419238,0.999725012385107,1187.70794237686,1360.91896800167,1124.85070614772,1195.49691569661,1355.32219258174,1316.0546374894,1279.67821293153,1081.44680376194,"Polg"
"ENSMUSG00000039178",-0.0758161177169394,0.546050828278348,0.999725012385107,391.739235296383,471.013089634621,432.330482485976,343.305208477972,428.385216183875,364.863632572819,397.990760603802,364.988296269656,"Tbc1d19"
"ENSMUSG00000039179",-0.0623508355836917,0.707772511602738,0.999725012385107,213.46949633542,189.177388459807,169.172797494512,230.709931099345,200.343948085993,145.096932953377,220.668144493197,202.771275705365,"Tekt5"
