"","BCH_309","BCH_313","BCH_314","BCH_317","BPFC_384","BPFC_385","BPFC_386","BPFC_387","gene"
"ENSMUSG00000038279",466.680654222647,510.585910689989,585.674246296792,576.222890114153,475.470660204085,518.445766283703,507.339707205342,500.169146739899,"Nop2"
"ENSMUSG00000038280",973.102969997101,887.010306094707,1120.8934477268,904.073844834275,989.717568424815,997.01108900712,1060.98031972845,1128.24017507857,"Ostm1"
"ENSMUSG00000038286",346.320193522889,298.24394405143,295.805066964089,397.39509663045,361.911648155343,364.863632572819,410.797393989568,338.991978871533,"Bphl"
"ENSMUSG00000038290",968.561065819751,889.905878367051,784.526481948236,905.177720102693,736.748712316233,851.065635977993,835.386547009961,722.697623667838,"Smg6"
"ENSMUSG00000038291",1003.76082319421,1008.62434153315,868.618223392877,853.295582487051,841.075284361013,935.917643553067,917.151975549851,1078.32724567417,"Snx25"
"ENSMUSG00000038292",96.5154637686739,71.4241160511516,109.813921180648,83.8945203997618,110.789280047554,105.216489393092,96.5423132157738,66.5505725391966,"Kash5"
"ENSMUSG00000038295",133.986173231806,153.465330434231,162.247595257895,133.568907478568,144.02606406182,155.279173862386,148.753972403896,187.17348526649,"Atg9b"
"ENSMUSG00000038296",661.98253384867,606.139795677341,692.520223661747,660.117410513915,710.897880305137,660.148618934076,666.930061704886,770.530847680385,"Galnt18"
"ENSMUSG00000038299",440.564705202888,416.962407217534,386.822010645347,316.812202035943,495.782028212804,355.52991173956,403.901514474156,438.817837680327,"Wdr36"
"ENSMUSG00000038301",1494.28647434794,1488.32414798481,1773.8410871793,1449.38822743273,1888.95722481079,1746.25431589502,1962.37028495736,2042.2706947966,"Snx10"
"ENSMUSG00000038302",256.617586020239,227.785018757727,284.922606306547,293.630821399166,268.664004115318,229.1004204527,290.61206529238,280.760227899736,"Afg1l"
"ENSMUSG00000038304",11.3547604433734,10.6170983319279,9.89314605231067,19.8697548315225,16.6183920071331,18.6674416665163,12.8066333857659,20.7970539184989,"Cd160"
"ENSMUSG00000038305",443.9711333359,371.598441617478,396.715156697658,387.460219214689,446.850096191801,378.43995378483,399.96101189392,446.096806551802,"Spats2l"
