"","BInt_390","BInt_391","BInt_392","BInt_398","BNPFC_381","BNPFC_382","BNPFC_383","BNPFC_389","gene"
"ENSMUSG00000040488",1497.03297830201,696.151757446461,749.043716503074,1048.92019452431,1303.19969864478,1343.22848012447,1207.66111589468,1009.25739105552,"Ltbp4"
"ENSMUSG00000040490",533.481087167661,557.683615910577,416.047513073513,538.477924746583,452.75036872073,415.312855614809,399.053238295634,384.419378478964,"Lrfn2"
"ENSMUSG00000040495",567.306880738075,124.494292390061,308.476292963251,397.332903179256,312.274363331489,449.835082907728,524.262250311471,529.67230324626,"Chrm4"
"ENSMUSG00000040502",510.286257290806,417.945124452346,357.516113895871,541.378164915774,515.395073826743,488.541822599788,398.245438218113,365.63667269009,"Marchf9"
"ENSMUSG00000040506",1457.40847726238,951.49209183832,1042.49167724504,1158.16257423053,1358.25110616219,1242.80018254507,1261.78372108863,1208.35407241759,"Ambra1"
"ENSMUSG00000040511",186.525090259708,137.197791613536,120.226657770293,138.244781398135,171.798357942248,145.411805870173,186.601817907473,160.279089398396,"Pvr"
"ENSMUSG00000040520",245.478616196714,264.232783848292,361.47093816463,257.154628334993,188.883277516615,325.345839033264,347.354033334257,396.941182338214,"Manea"
"ENSMUSG00000040521",367.251473050202,675.8261586889,354.352254480863,453.404213116961,412.88555638054,405.89770271674,308.579629613223,257.949159500543,"Tsfm"
"ENSMUSG00000040524",589.53525937006,316.317130664541,294.238925595717,315.159431718826,429.021313756331,542.94048378863,634.123060854399,721.25590229278,"Zfp609"
"ENSMUSG00000040532",428.137901476946,707.584906747589,476.16084195866,551.045632146413,583.734752124211,443.558314309015,367.549035272295,339.340884585666,"Abhd11"
"ENSMUSG00000040536",916.195780135766,529.735917618931,1133.45263542651,689.290413544548,504.954289642407,914.315959212452,1256.9369206235,1351.10263641304,"Necab1"
"ENSMUSG00000040537",1912.60701359565,1323.70461908615,2378.43131523204,1413.3837091194,1483.54051637422,2045.18043508048,2653.62325465822,2481.82152490328,"Adam22"
"ENSMUSG00000040543",2268.26107170743,1101.39338267533,1150.0628973553,1318.64253025914,1399.06508070096,1573.37666207726,1905.60038287328,1992.21899400662,"Pitpnm3"
"ENSMUSG00000040548",1252.52081335016,806.672200690698,1267.91666056434,1005.41659198644,966.24711815032,1367.28942641954,1413.65013566267,1537.67751391586,"Tex2"
"ENSMUSG00000040549",1822.72704782284,1350.38196745545,2124.53159717767,1497.49067402595,1586.05003382042,1832.81643082404,2068.77599853263,2039.80184867177,"Ckap5"
"ENSMUSG00000040550",797.322277016885,555.142916065882,972.095805261117,666.088492191015,510.649262833863,797.149612036485,927.354488994713,1164.52775891022,"Otud6b"
"ENSMUSG00000040552",34.7922448152823,57.16574650564,38.7572778338444,31.9026418611081,42.7122989359179,12.553537197425,27.4652026357319,25.0436077184993,"C3ar1"
"ENSMUSG00000040557",114.041246894536,106.709393477195,98.0796418652389,112.14261987541,114.84862602769,103.566681878756,100.975009690191,87.6526270147476,"Mettl27"
"ENSMUSG00000040560",1749.2767532128,1253.83537335704,1969.5024858423,1358.27914590476,1222.52091176583,1916.50667880688,2125.32200395914,2172.53296957981,"Wdr7"
"ENSMUSG00000040562",21.2619273871169,39.3808475927742,50.6217506401233,52.2043230454497,56.9497319145572,38.7067396920603,36.3510034884687,47.5828546651487,"Gstm2"
"ENSMUSG00000040563",3902.53012678083,2804.9326285434,2406.11508511336,3457.08628167644,3153.11682366932,3919.84198989595,3555.93594124976,3398.41756740036,"Plppr2"
"ENSMUSG00000040564",17.3961224076411,52.0843468162498,26.1018401738136,19.3349344612777,22.7798927658229,34.5222272929187,18.5794017829951,15.0261646310996,"Apoc1"
"ENSMUSG00000040565",334.392130724657,188.011788507438,297.402785010724,249.420654550482,227.798927658229,348.360657228543,651.894662559872,504.628695527761,"Btaf1"
"ENSMUSG00000040569",17.3961224076411,12.7034992234756,31.6385941500771,21.2684279074054,18.9832439715191,13.5996652972104,24.2340023256458,28.8001488762742,"Slc26a7"
"ENSMUSG00000040570",390.446302927056,245.177535013078,486.443385057435,403.133383517639,318.91849872152,457.157979606226,516.992049613777,537.18538556181,"Rundc3b"
"ENSMUSG00000040584",301.532788399113,198.174587886219,311.640152378259,278.423056242398,239.18887404114,200.856595158799,332.813631938869,211.618485221319,"Abcb1a"
"ENSMUSG00000040586",190.390895239183,287.099082450548,199.323143145485,225.251986473885,165.154222552216,162.149855466739,175.292616822171,174.05307364357,"Ofd1"
"ENSMUSG00000040591",1346.26658410245,1486.30940914664,1445.88375265852,1546.79475690221,1435.13324424684,1473.99449259765,1443.53873853097,1243.41512322349,"Cstpp1"
"ENSMUSG00000040594",80.215453324123,99.0872939431094,132.882095430324,81.2067247373661,73.0854892903484,79.5057355836914,105.82181015532,103.930972031772,"Ranbp17"
"ENSMUSG00000040596",724.838433651714,504.32891917198,575.03144867765,541.378164915774,634.989510847313,719.736132652365,821.532678839393,872.769728989701,"Pogk"
"ENSMUSG00000040599",350.821801887429,240.096135323688,423.957161611033,284.223536580782,224.002278863925,328.48422333262,306.156229380659,363.13231191824,"Mis12"
"ENSMUSG00000040605",70.5509408754335,115.601842933628,72.7687665451772,49.304082876258,59.7972185102851,91.013144681331,71.8942068994159,57.6002977525484,"Bace2"
"ENSMUSG00000040606",1220.62792226949,923.544393546673,1121.58816262023,1295.4406089056,1226.31756056013,1373.56619501825,1415.26573581772,1615.3126978432,"Kazn"
"ENSMUSG00000040612",2100.09855510023,1674.32119765408,1727.46724059421,1598.0323332246,1435.13324424684,1818.17063742705,1981.53359016031,2077.36726024952,"Ildr2"
"ENSMUSG00000040613",13.5303174281653,20.3255987575609,29.2656995888213,35.7696287533637,31.3223525530065,24.0609462950645,31.5042030233396,20.0348861747994,"Apobec1"
"ENSMUSG00000040616",86.0141607933367,158.793740293445,82.2603447902003,132.444301059752,149.967627375001,98.3360413798289,114.707611008057,76.3830035414229,"Tmem51"
"ENSMUSG00000040618",530.581733433054,941.329292459539,467.460228567388,718.292815236465,698.583378151902,587.923992079403,474.178645505137,494.611252440361,"Pck2"
"ENSMUSG00000040620",495.789488617772,327.75027996567,419.211372488521,374.130981825723,298.986092551425,425.774136612663,493.565847365653,552.21155019291,"Dhx33"
"ENSMUSG00000040621",199.088956443004,223.58158633317,163.729724726649,187.548864274393,166.103384750792,150.6424463691,176.100416899693,125.218038592497,"Gemin8"
"ENSMUSG00000040624",197.156053953266,185.471088662743,236.498491271826,232.985960258396,232.544738651109,230.148181952791,185.794017829951,235.409912553893,"Plekhg1"
"ENSMUSG00000040631",333.425679479788,208.337387264999,249.153928931857,344.161833410742,269.562064395571,351.499041527899,288.384627675185,366.888853076015,"Dok4"
"ENSMUSG00000040632",18.3625736525101,39.3808475927742,11.8644728062789,26.1021615227248,10.4407841843355,15.6919214967812,9.69360093025833,7.51308231554979,"Nrl"
"ENSMUSG00000040640",1625.57099386958,1270.34992234756,1818.42819877568,1185.23148247632,1036.48512084494,1566.05376537876,1894.29118178798,1965.9232059022,"Erc2"
"ENSMUSG00000040648",275.438604787651,248.988584780121,364.634797579638,241.686680765971,185.086628722311,267.808793545066,385.320636977769,379.410656935264,"Ppip5k2"
"ENSMUSG00000040649",674.582968918528,565.305715444662,647.009250369076,684.456679929229,553.361561769781,636.045884669532,694.708066668513,746.299510011279,"Rimklb"
"ENSMUSG00000040651",464.863048781966,452.24457235573,480.115666227419,464.038427070664,335.054256097312,387.067396920603,509.721848916084,569.742075595859,"Tasor"
"ENSMUSG00000040652",4010.77266620615,4488.14627565392,3700.13358585151,4288.48846351138,4454.41819791695,3894.7349155011,3610.86634652123,3512.36598251953,"Oaz2"
"ENSMUSG00000040653",271.572799808175,195.633888041524,277.628663666926,242.653427489035,222.103954466773,298.146508438843,275.459826434841,271.723143745717,"Ppp1r14c"
"ENSMUSG00000040658",66.6851358959577,73.6802954961583,49.8307857863714,56.0713099377052,60.746380708861,58.5831735879832,63.8162061242007,58.8524781384734,"Dnph1"
"ENSMUSG00000040659",4983.02261854431,3100.92416045038,3468.3808837022,4680.02088635226,4255.094136216,5865.64025549681,5239.39130280463,5603.50722701422,"Efhd2"
"ENSMUSG00000040661",389.479851682187,252.799634547164,289.493136473205,289.057270196101,331.257607303008,392.29803741953,428.941841163931,457.045840862612,"Rad54l2"
"ENSMUSG00000040663",33.8257935704133,15.2441990681707,17.4012267825424,42.5368558148108,37.9664879430381,35.5683553927041,27.4652026357319,27.5479684903492,"Clcf1"
"ENSMUSG00000040666",45.4232085088407,85.1134447972863,54.5765749088829,31.9026418611081,98.7128686518991,36.6144834924895,34.7354033334257,20.0348861747994,"Sh3bgr"
"ENSMUSG00000040667",751.899068508044,632.634261329083,869.270374273367,738.594496420806,741.29567708782,792.965099637344,797.298676513747,874.021909375626,"Nup88"
"ENSMUSG00000040669",936.491256278014,405.24162522887,669.15626627413,661.254758575696,741.29567708782,812.841533533266,830.41847969213,820.178152780852,"Phc1"
"ENSMUSG00000040675",210.686371381431,130.846042001798,283.956382496942,185.615370828265,252.477144821204,213.410132356224,207.604619923033,277.984045675342,"Mthfd1l"
"ENSMUSG00000040680",45.4232085088407,68.598895806768,30.0566644425732,43.5036025378747,36.0681635458862,32.4299710933478,23.4262022481243,36.313231191824,"Kremen2"
"ENSMUSG00000040681",1073.72733304941,1317.35286947442,1078.08509566388,1336.04397127429,1122.85888091535,1066.00453368134,1050.14010077799,1110.68400231544,"Hmgn1"
"ENSMUSG00000040687",3994.34299504338,3831.37536580023,3222.39081418535,3169.96250492647,3885.87004096995,3549.51264257191,3562.39834186994,3757.79333816082,"Madd"
"ENSMUSG00000040688",631.092662899425,921.003693701978,598.760394290208,668.988732360207,727.05824410918,607.800425975325,521.838850078907,534.68102478996,"Tbl3"
"ENSMUSG00000040690",611.763638002046,595.794113581004,442.940318101079,535.577684577391,699.532540350478,525.156306092278,460.446044187271,447.028397775213,"Col16a1"
"ENSMUSG00000040693",31.8928910806754,17.7848989128658,36.3843832725886,44.4703492609386,12.3391085814874,39.7528677918457,40.3900038760764,42.5741331214488,"Slco4c1"
"ENSMUSG00000040697",1040.86799072386,727.91050550515,858.19686632084,833.335675281067,833.364410349687,986.498798097645,1097.80030535176,1136.97979041987,"Dnajc16"
"ENSMUSG00000040699",1465.14008722133,2168.48731744728,1045.65553666005,1667.6380972852,1422.79413566535,1262.67661644099,1049.33230070046,916.596042497074,"Limd2"
"ENSMUSG00000040701",252.243774910796,135.927441691189,186.667705485455,183.681877382138,298.036930352849,164.24211166631,201.14221930286,159.026909012471,"Ap1g2"
"ENSMUSG00000040703",81.1819045689919,85.1134447972863,126.554376600308,95.7079255833244,115.797788226266,115.074090976396,114.707611008057,156.522548240621,"Cyp2s1"
"ENSMUSG00000040705",29.9599885909375,38.1104976704267,22.9379807588059,31.9026418611081,48.4072721273736,40.7989958916311,24.2340023256458,28.8001488762742,"A930016O22Rik"
"ENSMUSG00000040706",23.1948298768548,34.299447903384,21.356051051302,26.1021615227248,46.5089477302217,28.2454586942062,36.3510034884687,33.8088704199741,"Agmat"
"ENSMUSG00000040710",106.309636935585,138.468141535884,179.549021801687,92.8076854141327,74.0346514889244,143.319549670602,130.055812480966,184.07051673097,"St8sia4"
"ENSMUSG00000040711",357.586960601512,137.197791613536,204.859897121749,246.52041438129,227.798927658229,289.77748364056,304.540629225616,285.497127990892,"Sh3pxd2b"
"ENSMUSG00000040712",5394.73084885849,2679.167986231,3106.90994553757,3618.53298442811,4026.34604635919,4783.9438003187,4819.33526249343,4867.22516009034,"Camta2"
"ENSMUSG00000040713",375.949534254022,435.730023365212,398.646286290971,413.767597471342,503.055965245255,390.205781219959,425.710640853845,418.228248898938,"Creg1"
"ENSMUSG00000040714",57.0206234472681,72.4099455738107,49.0398209326194,63.8052837222163,50.3055965245255,52.3064049892707,49.2758047288132,30.0523292621992,"Klc3"
"ENSMUSG00000040717",98.578026976633,57.16574650564,53.785610055131,37.7031221994914,39.86481234019,75.3212231845498,73.509807054459,87.6526270147476,"Il17rd"
"ENSMUSG00000040720",489.02432990369,355.697978257316,469.042158274892,417.634584363597,395.800636806173,471.803773003222,483.872246435395,617.324930261008,"Virma"
"ENSMUSG00000040721",1495.10007581227,1434.22506233039,938.084316549785,1017.98429938627,1346.86115977928,1045.08197168563,1095.37690511919,1264.70218978421,"Zfhx2"
"ENSMUSG00000040722",7356.62687594246,5856.31314202223,6054.835955471,6536.17459463491,6981.08797052614,7356.37279769103,7046.44007622028,6615.26897884159,"Scamp5"
"ENSMUSG00000040723",115.007698139405,83.8430948749387,109.153149817766,87.0072050757494,107.255328439083,116.120219076181,91.2814087599326,112.696234733247,"Rcsd1"
"ENSMUSG00000040724",4348.06415066541,6119.27557594818,4313.92231236301,3966.56180473111,4583.50425692328,3717.93926663736,3879.8637723359,4264.92639446043,"Kcna2"
"ENSMUSG00000040725",1820.7941453331,1011.19853818865,1466.44883885607,1444.31960425744,1409.50586488529,1951.0289060998,1898.33018217559,1766.82652454013,"Hnrnpul1"
"ENSMUSG00000040729",159.464455403377,109.25009332189,186.667705485455,154.679475690221,137.628518793513,141.227293471031,212.451420388162,293.010210306442,"Cep126"
"ENSMUSG00000040731",7225.18950664028,7907.92826661354,7624.90119016857,7311.50546653214,8350.72902307124,7770.63952520605,7275.04749815887,7044.76685121385,"Eif4h"
"ENSMUSG00000040732",66.6851358959577,36.8401477480791,57.7404343238906,57.0380566607691,62.6447051060129,40.7989958916311,65.4318062792437,40.0697723495989,"Erg"
"ENSMUSG00000040734",105.343185690716,54.6250466609449,69.6049071301695,91.8409386910688,92.0687332618675,105.658938078327,95.3204091475402,118.957136662872,"Ppp1r13l"
"ENSMUSG00000040738",209.719920136562,146.090241069969,261.809366591888,202.050065120351,168.001709147944,210.271748056868,250.418024031673,375.65411577749,"Ints8"
"ENSMUSG00000040740",156.56510166877,224.851936255517,117.853763209037,229.11897336614,175.595006736551,216.548516655581,174.48481674465,167.792171713945,"Slc25a34"
"ENSMUSG00000040746",1263.15177704372,1452.00996124326,1302.71911412942,1349.57842539718,1503.47292254431,1450.97967440237,1184.23491364656,1055.58806533475,"Rnf167"
"ENSMUSG00000040747",80.215453324123,50.8139968939022,64.068153153906,70.5725107836634,47.4581099287977,59.6293016877686,85.6268082172819,81.3917250851227,"Cd53"
"ENSMUSG00000040749",68.6180383856956,62.2471461950303,64.068153153906,67.6722706144718,71.1871648931965,78.459607483906,77.5488074420666,90.1569877865975,"Siah1b"
"ENSMUSG00000040751",36.7251473050202,39.3808475927742,34.0114887113328,29.0024016919165,31.3223525530065,39.7528677918457,49.2758047288132,41.3219527355239,"Lat2"
"ENSMUSG00000040752",85.0477095484677,19.0552488352133,37.1753481263405,76.3729911220467,55.0514075174053,58.5831735879832,78.3566075195881,83.8960858569727,"Myh6"
"ENSMUSG00000040759",667.817810204446,793.968701467223,692.094247032936,829.468688388811,989.976173114719,721.828388851935,575.153655195327,638.611996821732,"Cmtm5"
"ENSMUSG00000040760",1031.20347827517,903.218794789112,1299.55525471442,913.575653295369,942.518063185922,1035.66681878756,1349.83392953847,1485.08593770701,"Appl1"
"ENSMUSG00000040761",1147.17762765945,744.425054495668,509.381365816241,574.247553499946,716.617459924845,871.42470712125,952.396291397881,1152.00595505097,"Spen"
"ENSMUSG00000040767",342.123740683609,630.093561484388,456.386720614861,464.038427070664,457.49617971361,437.281545710303,391.783037597941,331.827802270116,"Snrnp25"
"ENSMUSG00000040771",268.673446073569,425.567223986431,367.798656994646,345.128580133806,283.79949737421,220.733029054722,190.64081829508,191.58359904652,"Oard1"
"ENSMUSG00000040774",424.27209649747,472.570171113291,691.303282179184,475.63938774743,391.054825813293,418.451239914166,491.142447133089,524.66358170256,"Cept1"
"ENSMUSG00000040782",857.24225419876,840.971648594082,995.033786019923,913.575653295369,737.499028293516,768.904153342279,884.541084886072,987.970324494798,"Cop1"
"ENSMUSG00000040785",12334.8172382624,23683.1336023255,17205.0674988119,13436.8127038649,13001.6237960934,11909.1222879572,13345.6650807332,14060.7335535514,"Ttc3"
"ENSMUSG00000040794",3670.58182801228,9686.41815790012,2713.00944836911,5477.58693287996,4826.48977975872,4579.94882086054,3084.18069597719,2762.30993135047,"C1qtnf4"
"ENSMUSG00000040795",192.323797728921,160.064090215792,166.102619287905,230.085720089204,227.798927658229,185.164673662018,213.259220465683,189.07923827467,"Iqcc"
"ENSMUSG00000040797",3185.42330308806,1411.35876372813,2046.22607665623,1886.12285669763,1988.49480601662,2808.85394792384,2814.375470085,3285.72133266711,"Iqsec3"
"ENSMUSG00000040811",3906.3959317603,3464.24423824179,3089.50871875502,4262.38630198866,4482.89306387423,4304.81713061698,3703.7633554362,3328.29546578856,"Eml2"
"ENSMUSG00000040812",41.5574035293649,11.433149301128,15.8192970750385,15.4679475690221,37.0173257444622,27.1993305944208,26.6574025582104,20.0348861747994,"Agbl2"
"ENSMUSG00000040813",1272.81628949241,2238.35656317639,1192.7749994579,1541.96102328689,1663.88133410365,1482.36351739593,1255.32132046845,1239.65858206572,"Tex264"
"ENSMUSG00000040818",351.788253132298,349.346228645578,408.928829389746,309.358951380442,260.070442409811,377.652244022534,442.674442481797,420.732609670788,"Dennd6a"
"ENSMUSG00000040820",269.639897318437,262.962433925944,215.142440220524,253.287641442737,278.104524182754,240.609462950645,232.6464223262,257.949159500543,"Hlcs"
"ENSMUSG00000040822",275.438604787651,262.962433925944,314.013046939515,331.594126010912,308.477714537185,357.775810126611,332.813631938869,299.271112236067,"1700123O20Rik"
"ENSMUSG00000040824",1233.19178845278,3764.04681991581,1288.48174676189,1850.35322794427,1902.12104594621,1511.65510418992,1122.0343076774,1152.00595505097,"Snrpd2"
"ENSMUSG00000040828",27.0606348563306,24.1366485246036,18.1921916362943,15.4679475690221,23.7290549643988,23.0148181952791,22.6184021706028,18.7827057888745,"Catsperd"
"ENSMUSG00000040836",259.008933624879,156.253040448749,268.928050275655,216.55126596631,167.052546949368,263.624281145924,226.991821783549,309.288555323466,"Gpr161"
"ENSMUSG00000040840",48.3225622434476,40.6511975151218,30.8476292963251,20.3016811843415,33.2206769501584,53.3525330890561,50.0836048063347,66.3655604540232,"4930579G18Rik"
"ENSMUSG00000040841",60.886428426744,41.9215474374693,49.8307857863714,61.8717902760885,62.6447051060129,47.0757644903436,64.6240062017222,57.6002977525484,"Six5"
"ENSMUSG00000040842",801.188081996361,814.294300224783,563.166975871372,849.770369573153,813.432004179592,835.856351728546,793.25967612614,835.204317411952,"Szrd1"
"ENSMUSG00000040843",608.864284267439,392.538126005395,762.490119016857,595.515981407352,600.819671698578,699.859698756442,643.816661784657,711.23845920538,"Tiprl"
"ENSMUSG00000040848",468.728853761441,226.122286177865,413.674618512257,390.565676117809,327.460958508704,496.910847398071,517.799849691299,557.220271736609,"Sft2d2"
"ENSMUSG00000040850",748.999714773437,717.747706126369,873.225198542127,620.651396207013,544.819101982597,674.752624361592,706.825067831336,778.856200045328,"Psme4"
"ENSMUSG00000040852",166.22961411746,118.142542778323,161.356830165393,115.042860044602,128.136896807754,133.904396772533,137.32601317866,179.06179518727,"Plekhh2"
"ENSMUSG00000040855",1476.73750215976,1337.67846823198,1687.12803305286,1125.29318564636,962.450469356017,1525.25476948713,1878.94298031507,2122.44575414282,"Reps2"
"ENSMUSG00000040856",318.928910806754,478.921920725029,460.341544883621,489.173841870325,516.344236025319,418.451239914166,327.159031396219,472.072005493712,"Dlk1"
"ENSMUSG00000040857",1097.88861417113,866.378647041033,669.15626627413,1108.85849135427,1216.82593857437,1449.93354630258,1335.29352814308,1100.66655922804,"Erf"
"ENSMUSG00000040859",1070.8279793148,731.721555272192,972.095805261117,918.409386910688,969.094604746048,1139.23350066632,1004.90329643678,1053.0837045629,"Bsdc1"
"ENSMUSG00000040860",2124.25983622196,1591.74845270149,1275.82630910186,1714.04193999226,2129.91997360444,1985.55113339272,1689.91776217504,1739.27855604978,"Crocc"
"ENSMUSG00000040865",403.976620355222,450.974222433382,389.154708045948,318.059671888017,286.646983969938,382.882884521461,460.446044187271,468.315464335937,"Ino80d"
"ENSMUSG00000040867",3508.21801887429,2896.39782295243,2280.3516733668,3209.59912057209,3190.13414941378,3744.092469132,3030.05809078325,2966.41533425624,"Begain"
"ENSMUSG00000040875",506.420452311331,160.064090215792,345.651641089592,325.793645672528,382.512366026109,530.386946591205,617.159259226447,614.820569489158,"Osbpl10"
"ENSMUSG00000040877",147.86704046495,128.305342157103,141.582708821595,162.413449474732,153.764276169304,153.780830668456,138.941613333703,140.244203223596,"Wdr25"
"ENSMUSG00000040883",378.848887988629,858.756547506948,480.115666227419,532.677444408199,546.717426379749,441.466058109445,358.663234419558,328.071261112341,"Tmem205"
"ENSMUSG00000040888",256.109579890272,420.485824297041,279.21059337443,334.494366180103,305.630227941457,282.454586942062,270.613025969712,230.401191010194,"Gfer"
"ENSMUSG00000040896",830.181619342429,541.169066920059,826.558272170763,731.827269359359,575.192292337028,885.02437241846,1054.17910116559,1192.07572740057,"Kcnd3"
"ENSMUSG00000040904",23.1948298768548,40.6511975151218,18.1921916362943,16.434694292086,12.3391085814874,43.9373801909874,15.348201472909,18.7827057888745,"Gm21988"
"ENSMUSG00000040907",44368.8102006887,19935.6013314002,30298.6996878213,32221.6682797192,37946.555536868,42682.0264712449,38208.9436667682,42606.6898114829,"Atp1a3"
"ENSMUSG00000040913",611.763638002046,433.189323520517,446.104177516086,556.846112484796,625.497888861553,595.2468887779,525.070050388993,505.880875913686,"Fbxw4"
"ENSMUSG00000040918",223.250237564728,156.253040448749,234.916561564322,145.978755182646,165.154222552216,232.240438152362,235.877622636286,279.236226061267,"Slc19a2"
"ENSMUSG00000040928",533.481087167661,482.732970492071,618.534515634006,519.142990285305,446.106233330698,552.355636686698,607.465658296189,596.037863700283,"S100pbp"
"ENSMUSG00000040929",428.137901476946,471.299821190943,501.471717278721,386.698689225553,288.54530836709,427.866392812234,537.994851629337,493.359072054436,"Rfx3"
"ENSMUSG00000040936",148.833491709819,212.148437032042,112.317009232774,167.247183090052,166.103384750792,118.212475275752,117.131011240621,100.174430873997,"Ulk4"
"ENSMUSG00000040938",776.060349629768,913.381594167893,541.81092482007,687.356920098421,1074.45160878798,642.322653268244,537.187051551816,432.002233144113,"Slc16a11"
"ENSMUSG00000040940",1667.12839739894,1025.17238733448,998.197645434931,1289.64012856722,1369.6410525451,1352.64363302254,1230.27951806529,1149.50159427912,"Arhgef1"
"ENSMUSG00000040943",541.212697126613,340.453779189145,453.222861199854,379.931462164106,368.27493304747,433.097033311161,559.805453722418,528.420122860335,"Tet2"
"ENSMUSG00000040945",2150.35401983342,1427.87331271865,1548.70918364627,1983.76427572709,2069.17359289558,2323.4505096234,2038.07959558681,1908.32290814965,"Rcc2"
"ENSMUSG00000040952",2497.31001674137,5992.24058371342,3201.03476313405,3796.41438147187,3546.06997387976,2618.45863376289,1981.53359016031,1928.35779432445,"Rps19"
"ENSMUSG00000040957",358.553411846381,312.506080897499,332.996203429561,381.864955610234,272.409550991299,351.499041527899,295.654828372879,414.471707741163,"Cables1"
"ENSMUSG00000040964",1009.94155088805,885.433895876247,688.139422764176,1030.5520067861,1053.57004041931,962.437851802581,1033.98409922755,875.274089761551,"Arhgef10l"
"ENSMUSG00000040966",18.3625736525101,10.1627993787804,11.8644728062789,16.434694292086,14.2374329786393,10.4612809978541,7.27020069769375,7.51308231554979,"Slc22a2"
"ENSMUSG00000040972",1325.9711079602,1626.04790060487,1019.55369648623,1503.29115436434,1574.66008743751,1550.36184388198,1311.05952581744,1272.21527209976,"Igsf21"
"ENSMUSG00000040978",17.3961224076411,15.2441990681707,23.7289456125578,25.135414799661,14.2374329786393,14.6457933969958,19.3872018605167,13.7739842451746,"Gm11992"
"ENSMUSG00000040987",62.8193309164818,44.4622472821645,46.6669263713637,50.2708295993219,45.5597855316458,59.6293016877686,44.429004263684,53.8437565947735,"Mill2"
"ENSMUSG00000040990",589.53525937006,415.404424607651,692.885211886687,473.705894301302,436.614611344939,551.309508586913,652.702462637394,697.464474960206,"Sh3kbp1"
"ENSMUSG00000040997",775.093898384899,405.24162522887,690.512317325432,771.463885004978,806.78786878956,957.207211303654,842.535480854953,879.030630919326,"Abhd4"
"ENSMUSG00000040998",293.801178440161,241.366485246036,234.916561564322,243.620174212098,255.324631416931,260.485896846568,289.192427752707,294.262390692367,"Npnt"
"ENSMUSG00000041000",437.802413925635,273.125233304725,336.951027698321,380.89820888717,568.548156946996,418.451239914166,391.783037597941,437.010954687813,"Trim62"
"ENSMUSG00000041012",16.4296711627722,41.9215474374693,26.8928050275655,24.1686680765971,18.0340817729431,11.5074090976396,12.9248012403444,22.5392469466494,"Cmtm8"
"ENSMUSG00000041014",454.232085088407,388.727076238352,391.527602607204,317.092925164953,280.002848579906,338.945504330474,432.980841551539,364.384492304165,"Nrg3"
"ENSMUSG00000041020",3571.03734979078,8598.99862437061,5152.34505734005,4000.39794003835,3241.38890813688,3548.46651447212,3153.65150264404,3830.41980054447,"Map7d2"
"ENSMUSG00000041025",400.110815375746,247.718234857773,291.075066180709,240.719934042907,438.51293574209,366.144834924895,353.816433954429,403.202084267839,"Iffo2"
"ENSMUSG00000041028",6294.49695783148,5857.58349194458,8256.09114346261,5743.44228172253,5096.05184415429,5958.74565637772,6539.14162753676,6975.89692998798,"Ghitm"
"ENSMUSG00000041035",1316.30659551151,2590.24349166667,1541.5904999625,1462.68779199565,1661.98300970649,1407.04229421138,1084.87550411141,1129.46670810432,"Dpcd"
"ENSMUSG00000041037",1466.1065384662,1068.36428469429,1074.13027139512,1074.05560932397,1094.38401495807,1320.21366192919,1491.19894310474,1567.72984317806,"Irgq"
"ENSMUSG00000041040",815.684850669395,752.047154029753,929.383703158513,744.39497675919,513.496749429591,886.070500518245,881.309884575986,954.161454074823,"Fam117b"
"ENSMUSG00000041046",385.614046702712,608.49761280448,298.984714718228,436.969518824875,511.598425032439,497.956975497857,325.543431241175,330.575621884191,"Ramp3"
"ENSMUSG00000041057",415.574035293649,372.212527247834,484.070490496179,436.002772101811,372.071581841774,380.790628321891,437.827642016668,429.497872372263,"Wdr43"
"ENSMUSG00000041058",414.60758404878,351.886928490273,657.291793467851,435.036025378747,295.189443757121,420.543496113736,545.265052327031,611.064028331383,"Wwp1"
"ENSMUSG00000041073",1008.00864839832,1316.08251955207,828.931166732019,956.11250911018,1156.07955786551,1041.94358738627,815.878078296743,830.195595868252,"Nacad"
"ENSMUSG00000041075",144.001235485474,135.927441691189,134.464025137827,157.579715859413,168.001709147944,176.795648863735,145.404013953875,140.244203223596,"Fzd7"
"ENSMUSG00000041078",997.377684704758,721.558755893412,804.411256265709,918.409386910688,795.397922406649,937.330777407731,981.477094188656,946.648371759274,"Grid1"
"ENSMUSG00000041079",180.726382790494,265.503133770639,180.339986655439,218.484759412437,166.103384750792,188.303057961374,200.334419225339,196.59232059022,"Rwdd2b"
"ENSMUSG00000041084",578.904295676502,749.506454185058,867.688444565863,730.860522636295,685.295107371838,553.401764786484,647.047862094743,691.203573030581,"Ostc"
"ENSMUSG00000041096",2182.24691091409,1886.46963468612,2245.54921980172,1985.69776917321,2296.97252055381,2094.3484557704,2131.78440457931,2162.51552649241,"Tspyl2"
"ENSMUSG00000041112",1560.81876046336,1152.20737956923,1507.57901125117,1318.64253025914,1519.6086799201,1718.78846794743,1644.68095783383,1695.4522425424,"Elmo1"
"ENSMUSG00000041115",2880.99116095434,1181.42542778323,1430.85542043723,1884.18936325151,1934.39256069779,2777.47010493027,3008.24748869017,2946.38044808144,"Iqsec2"
"ENSMUSG00000041117",51.2219159780544,19.0552488352133,37.9663129800925,33.8361353072359,58.8480563117091,42.891252091202,51.6992049613777,101.426611259922,"Ccdc8"
