"","log2FoldChange","pvalue","padj","BNPFC_381","BNPFC_382","BNPFC_383","BNPFC_389","BPFC_384","BPFC_385","BPFC_386","BPFC_387","gene"
"ENSMUSG00000035325",0.0745547322828934,0.494732933325645,0.932037477529552,1159.95921652708,1354.82321819444,1533.73298594584,1449.09882910773,1422.72029234034,1452.66417200413,1457.81603635319,1456.2310499473,"Sec31a"
"ENSMUSG00000035329",0.0918481671389461,0.42850754585291,0.923486103445034,857.716322079882,857.64038582951,921.286708281462,907.028526367433,896.642582742914,882.879744380678,875.259823651426,1123.63506940378,"Fbxo33"
"ENSMUSG00000035342",-0.162792177270721,0.177098537109035,0.922113547260711,1882.89154513727,1589.85510258514,1351.39499159847,1492.03509071093,1455.60014919018,1327.5895415502,1416.95157118814,1442.24803575028,"Lzts2"
"ENSMUSG00000035351",-0.119749972239896,0.674233207988407,0.953282974746674,65.3498150156101,45.198439305903,69.7944475970804,59.0373597043891,83.5326092941862,46.5964309534247,44.6658107617992,45.9441895045102,"Nup37"
"ENSMUSG00000035354",-0.0636370480163634,0.643598902752594,0.948289032571902,493.186885195932,667.806940744717,706.668781920439,570.247224417395,581.173685940402,546.077471524345,579.705203504202,628.236852137759,"Uvrag"
"ENSMUSG00000035355",-0.0344909038878122,0.850668276807056,0.980273806940257,424.773797601466,416.955602596956,473.729813065183,445.463714133118,456.763416778848,469.234234513434,516.032664758658,276.66392375542,"Kcnh4"
"ENSMUSG00000035356",-0.0836521171317725,0.693321548346472,0.958372864148619,78.6239961906559,129.945513004471,115.160838535183,147.593399260973,107.526018346772,114.447374271569,119.742386297589,100.877459564251,"Nfkbiz"
"ENSMUSG00000035357",0.120123398531504,0.496199944007655,0.932037477529552,277.736713816343,466.673885833449,448.429325811242,402.527452529926,393.669637418346,492.941190612545,458.062144408238,388.528037331619,"Pdzrn3"
"ENSMUSG00000035367",0.0854402459744617,0.61183649603458,0.944362113373894,147.037083785123,166.104264449194,192.807161486935,174.428562762968,182.172179843704,161.861286469791,160.60685146264,218.734293510603,"Rmi1"
"ENSMUSG00000035370",-0.246893831157986,0.484711889108087,0.931234782202005,26.5483623500916,59.8879320803215,53.2182662927738,75.1384578055861,53.3186867835231,55.5887246461908,45.6161471609864,24.9696682089729,"Gm49322"
"ENSMUSG00000035372",0.080644480445422,0.594766533467927,0.942423450319236,266.504714360535,319.778958089264,243.408135994818,303.237347572544,311.025672903885,314.730279246816,325.015048522028,243.703961719576,"1810055G02Rik"
"ENSMUSG00000035376",0.0667620588935923,0.613956118741514,0.944362113373894,457.448705109271,586.449749994092,576.676623270877,662.828538499278,554.514342548641,615.563377332084,611.06630467738,607.262330842222,"Hacd2"
"ENSMUSG00000035378",0.0546888842349527,0.777982680798711,0.969144355763918,76.5818144714181,105.086371386225,95.9673654459856,114.049444883479,95.0849914306163,91.5578994172555,112.139695104091,106.870179934404,"Shq1"
"ENSMUSG00000035382",-0.0772073405987289,0.660256875193012,0.95116478818639,408.436343847563,409.045875718423,485.943841394672,423.995583331522,475.424957153081,482.313934430185,395.339942061882,283.655430853933,"Pcsk7"
"ENSMUSG00000035383",-0.468156202576335,0.172203316700804,0.922113547260711,263.441441781678,183.053679188907,99.4570878258396,275.060425895449,80.8666749550101,109.542486802788,212.875353417936,189.769478388194,"Pmch"
"ENSMUSG00000035390",-0.0613617293479387,0.572403422824232,0.935891887463615,4700.08122682583,6206.87567768314,5533.82726385351,5514.62609965998,4977.29941124188,5262.9442540026,5104.25680003454,5696.08071183091,"Brsk1"
"ENSMUSG00000035392",-0.104587070163343,0.368297203085421,0.922113547260711,1205.90830520993,1176.28938293613,1022.48865729723,1057.30544197861,1042.38032661788,1097.05983051747,1123.29762383929,885.92382805436,"Dennd1a"
"ENSMUSG00000035394",-0.803912095191976,0.183295990629643,0.922113547260711,35.7381800866618,12.4295708091233,7.85187535467155,10.734065400798,12.4410269161554,13.0796999167508,8.55302759268494,3.99514691343567,"Cfap53"
"ENSMUSG00000035397",0.0333785141401749,0.751489957482612,0.965334731137363,895.496683885782,1083.63258235903,1098.39011905905,1064.0142328541,994.393508512706,1062.725618236,1118.54594184335,1062.70907897389,"Klf16"
"ENSMUSG00000035399",-0.0976991655947317,0.62154119648422,0.945241685791564,117.425448856174,189.833445084793,190.189869702044,214.68130801596,159.067415570844,163.496248959385,153.954496668329,187.771904931477,"Oser1"
"ENSMUSG00000035401",0.0226324351625375,0.845173414238708,0.979025755841522,1477.51847386856,1109.62168495992,1186.50560915037,1361.88454772625,1303.64189185714,1253.19874827368,1366.58374203122,1292.43002649644,"Emsy"
"ENSMUSG00000035403",0.0300362628634182,0.903355220663416,0.988914427789534,98.0247225234151,87.0069956638633,105.564101990584,111.365928533279,81.7553197347355,138.971811615477,120.692722696776,67.9174975284064,"Crb2"
"ENSMUSG00000035407",-0.0150633158305144,0.94615361432104,0.993508930562305,89.8559956464639,122.035786125938,123.885144484818,84.5307650312844,115.5238213643,128.344555433117,82.6792667292878,89.8908055523026,"Kank4"
"ENSMUSG00000035413",-0.101337729703395,0.497919752631668,0.932037477529552,303.263985306816,315.259114158674,273.070776223577,224.073615241659,234.602221847502,271.403773272579,285.100919756165,250.695468818088,"Tmem98"
"ENSMUSG00000035429",-0.125175779434809,0.662659639367144,0.951338253525413,44.9279978232319,27.1190635835418,39.2593767733577,38.9109870778928,33.7685016295647,36.7866560158616,28.5100919756165,38.9526824059978,"Ptprh"
"ENSMUSG00000035431",0.0334835510140102,0.919506066575285,0.991604214799901,62.2865424367534,207.912820807154,212.000634576132,245.541746043255,184.83811418288,248.514298418265,149.202814672393,160.804663265786,"Sstr1"
"ENSMUSG00000035435",-0.718670862738008,0.161029930137968,0.922113547260711,17.3585446135214,22.5992196529515,13.0864589244526,20.1263726264963,12.4410269161554,19.6195498751262,7.60269119349773,3.99514691343567,"Abca17"
"ENSMUSG00000035437",0.00281359806723592,0.982875666908701,0.996699238006462,999.647951566911,1289.28548120088,1309.51832304022,1474.59223443463,1300.08731273824,1231.12675466417,1354.22936884178,1194.54892711727,"Rabgap1"
"ENSMUSG00000035439",0.0205931226482631,0.914799017700568,0.991604214799901,236.893079431587,157.064576588013,147.440770548832,169.061530062569,180.394890284253,148.78158655304,200.520980228503,191.767051844912,"Haus8"
"ENSMUSG00000035441",0.109287169845775,0.450317762346433,0.927851382017383,260.378169202821,274.580518783361,208.510912196278,264.326360494651,263.92749957844,285.300954434126,240.435108994366,294.642084865881,"Myo1d"
"ENSMUSG00000035443",-0.0455277924266494,0.729866117317294,0.962092716760114,852.610867781788,642.947799126471,672.643988716863,717.840623678368,622.05134580777,678.509433181447,793.530893321325,703.145856764678,"Thyn1"
"ENSMUSG00000035455",0.234751313546694,0.650693436322317,0.949315845609441,9.18981773657017,7.90972687853303,20.9383342791241,8.05054905059852,7.99780301752847,17.1671061407354,16.1557187861827,13.9830141970248,"Fignl1"
"ENSMUSG00000035456",-0.0740852974365611,0.532517762684757,0.932173690795019,394.141071812898,354.807748551339,362.058696909855,378.37580537813,314.580252022786,382.58122256496,351.62446769927,365.555942579364,"Prdm8"
"ENSMUSG00000035458",0.158084136694252,0.708826444820761,0.960811077028569,53.0967247001832,16.9494147397136,27.9177790388322,20.1263726264963,43.5435942065439,31.0642873022831,18.0563915845571,39.9514691343567,"Tnni3"
"ENSMUSG00000035459",0.597841985358299,0.191169245414148,0.922113547260711,17.3585446135214,20.3392976876564,8.72430594963505,32.2021962023941,13.3296716958808,32.699249791877,37.0631195683014,33.9587487642032,"Stab2"
"ENSMUSG00000035469",0.24154701764267,0.0520867095010648,0.922113547260711,558.536700211542,575.150140167616,663.047252172264,725.891172728966,802.446236092023,722.653420400481,776.424838135955,678.176188555705,"Rcbtb1"
"ENSMUSG00000035472",0.301453676748036,0.558123209387209,0.933258654595023,14.2952720346647,7.90972687853303,9.59673654459856,5.36703270039901,8.88644779725385,11.4447374271569,15.2053823869955,10.9866540119481,"Slc25a21"
"ENSMUSG00000035473",0.0879648763765127,0.743789040157388,0.964021940628028,41.8647252443752,46.3284002885506,44.4939603431388,44.2780197782918,50.652752444347,34.3342122814708,41.8148015642375,61.9247771582529,"Galm"
"ENSMUSG00000035476",0.193370717134465,0.199853765928717,0.922113547260711,240.977442870062,255.371182078352,347.227376795475,291.161523996646,334.130437176745,331.079904142754,342.121103707398,291.645724680804,"Tab3"
"ENSMUSG00000035478",-0.187959887382609,0.257252833655254,0.922113547260711,4649.02668384489,3510.78877308602,2981.96777358526,2648.63063764691,3111.14537381857,2835.84243820053,2889.97298992832,3271.02653537546,"Mbd3"
"ENSMUSG00000035486",-0.366190559909061,0.0806884752050756,0.922113547260711,971.057407497581,609.048969647043,587.145790410439,476.324152160412,550.071118650014,522.370515425234,572.102512310704,407.504985170438,"Plk5"
"ENSMUSG00000035493",-0.171900608450124,0.445722583816898,0.926133376219641,93.9403590849395,66.667697976207,83.7533371164965,104.657137657781,91.5304123117147,84.2005682140832,59.8711931487946,72.911431170201,"Tgfbi"
"ENSMUSG00000035495",0.159728974061079,0.576832995229492,0.937087866206605,74.5396327521803,125.425669073881,219.852509930803,186.504386338866,132.408072179082,186.385723813699,172.010888252886,186.773118203118,"Tstd2"
"ENSMUSG00000035504",-0.118016622870247,0.370907466069005,0.922113547260711,260.378169202821,262.150947974238,253.004872539417,242.858229693055,210.608812794916,255.05414837664,220.478044611434,252.693042274806,"Reep6"
"ENSMUSG00000035505",0.0230784121461991,0.88684547306284,0.986317310097661,185.838536450641,212.432664737744,200.659036841606,174.428562762968,219.49526059217,218.267492360779,191.967952635818,155.810729623991,"Cox18"
"ENSMUSG00000035506",-0.329274412639365,0.263020514147056,0.922113547260711,45.9490886828508,36.1587514447224,33.1523626086132,33.5439543774938,30.2139225106631,26.9768810782985,24.7087463788676,36.95510894928,"Slc12a8"
"ENSMUSG00000035509",0.289408644770042,0.411009373213641,0.922113547260711,23.4850897712349,50.8482442191409,38.3869461783942,18.7846144513965,52.4300420037977,40.8740622398462,35.162446769927,32.9599620358443,"Fbxl21"
"ENSMUSG00000035513",-0.139989334941767,0.288724191211068,0.922113547260711,859.75850379912,803.402258662427,724.117393819709,665.512054849477,715.359047678935,692.406614342995,778.32551093433,585.289022818326,"Ntng2"
"ENSMUSG00000035517",0.0303350979976109,0.758542566140445,0.966676918448552,572.831972246207,602.269203751158,572.314470296059,558.171400841497,630.049148825298,568.149465133862,562.599148318832,594.278103373556,"Tdrd7"
"ENSMUSG00000035521",-0.140093417695872,0.177430119248191,0.922113547260711,1627.61883023254,1616.97416616868,1467.42826072862,1348.46696597525,1334.74445914753,1465.74387192088,1421.70325318408,1278.44701229941,"Gnptg"
"ENSMUSG00000035529",-0.0230069384869667,0.881706503824079,0.985236885430942,346.14980141081,501.702676295524,478.091966040001,509.868106537906,430.992718166812,503.568446794905,474.217863194421,395.519544430131,"Prdm4"
"ENSMUSG00000035530",-0.0764584968718056,0.625032384278984,0.945602842507069,8112.56687967222,6105.17918924485,5607.98386442541,4873.2656919623,5766.41597563803,5361.85948462302,5685.86267633711,6612.96692846439,"Eif1"
"ENSMUSG00000035539",0.366186745926731,0.487325758159694,0.931234782202005,14.2952720346647,22.5992196529515,8.72430594963505,16.101098101197,8.88644779725385,29.4293248126893,30.4107647739909,9.98786728358918,"Ccdc180"
"ENSMUSG00000035545",-0.271328327310131,0.271219065578288,0.922113547260711,5147.31902333891,5153.75204185559,4970.23709950709,4718.96350182583,5219.89943610691,4660.46057658726,4839.1129446613,1842.7615138222,"Leng8"
"ENSMUSG00000035547",0.0917189261634707,0.449402752781534,0.927073152951171,572.831972246207,711.875419067973,684.858017046352,728.574689079166,670.038163912941,799.496657411392,675.68917982211,727.116738245292,"Capn5"
"ENSMUSG00000035551",0.13047470389952,0.665048753989368,0.951712326197443,49.0123612617076,59.8879320803215,47.1112521280293,32.2021962023941,61.3164898010516,32.699249791877,47.5168199593608,65.9199240716886,"Igfbpl1"
"ENSMUSG00000035559",-0.158965709670573,0.368394507720145,0.922113547260711,681.067603365811,520.912013000533,441.449881051534,378.37580537813,487.865984069237,433.26505974237,460.9131536058,430.477079922694,"Mpv17l2"
"ENSMUSG00000035561",-0.220731484130151,0.13002315625436,0.922113547260711,201.154899344925,218.082469650982,234.683830045183,197.238451739664,170.619797707274,169.218617672963,184.36526144232,208.746426227014,"Aldh1b1"
"ENSMUSG00000035566",0.176056940601263,0.211189726133279,0.922113547260711,1434.63265776457,1135.61078756081,1316.49776779993,1569.85706486671,1516.91663899123,1339.03427897736,1463.51805474831,1844.75908727892,"Pcdh17"
"ENSMUSG00000035569",-0.0507385810274473,0.613600933367856,0.944362113373894,5625.18954564056,4829.45323983574,4570.6638870138,4611.62284781785,4532.08837659947,4757.7408447181,4606.28052686044,5063.84871277971,"Ankrd11"
"ENSMUSG00000035572",0.0997346230199833,0.589745128419034,0.940969825172164,198.091626766068,300.569621384255,324.544181326424,322.021962023941,355.457911890154,324.540054184379,287.951928953726,257.686975916601,"Dcaf10"
"ENSMUSG00000035575",0.157342987770017,0.322985705171388,0.922113547260711,453.364341670795,621.478540456167,667.409405147082,782.245016083156,721.579561137013,719.383495421293,708.950953793663,662.195600901962,"Utp6"
"ENSMUSG00000035576",-0.261755648490457,0.349932124209723,0.922113547260711,152.142538083217,221.472352598925,226.831954690511,280.427458595848,195.501851539585,233.79963601192,215.726362615498,87.8932320955848,"L3mbtl1"
"ENSMUSG00000035578",-0.115049238185236,0.638700231250557,0.947521146410869,61.2654515771345,61.0178930629691,47.9836827229928,67.0879087549876,41.7663046470931,62.9460558493631,50.3678291569224,62.9235638866118,"Iqcg"
"ENSMUSG00000035580",0.556457962079557,0.386894863851746,0.922113547260711,4.08436343847563,4.5198439305903,16.5761813043066,18.7846144513965,32.8798568498393,8.99229369276616,9.50336399187216,12.9842274686659,"Kcnh8"
"ENSMUSG00000035582",0.345199054891608,0.556432584931595,0.932662548263874,6.12654515771345,7.90972687853303,14.8313201143796,8.05054905059852,13.3296716958808,4.08740622398462,11.4040367902466,18.9769478388194,"Gdpd4"
"ENSMUSG00000035585",-0.121066003202412,0.30744847191919,0.922113547260711,1952.32572359135,2052.009144488,1706.47424374862,1610.1098101197,1651.10200072977,1533.59481523903,1651.68466178738,1897.69478388194,"Tsen34"
"ENSMUSG00000035594",0.131121282478478,0.723157320762826,0.961668527444017,16.3374537539025,29.378985548837,15.7037507093431,36.2274707276933,24.8820538323108,28.6118435678923,28.5100919756165,22.9720947522551,"Chrna5"
"ENSMUSG00000035595",-0.751379133535189,0.00871998425874897,0.922113547260711,159.29017410055,63.2778150282643,93.3500736610951,84.5307650312844,59.5392002416008,69.4859058077385,53.2188383544841,55.9320567880994,"Fam174c"
"ENSMUSG00000035596",-0.00697099168485844,0.924906441570285,0.991756723785711,2602.7606011686,2719.81608523272,2725.47317866599,2623.13723232002,2548.63322825241,2730.38735762173,2679.94864570795,2661.76663107652,"Mboat7"
"ENSMUSG00000035597",0.192685150026288,0.399278778500158,0.922113547260711,420.68943416299,662.15713583148,759.887048213213,928.496657169029,1001.50266675051,762.71000139553,819.18997609938,581.29387590489,"Prpf39"
"ENSMUSG00000035601",0.16925906395258,0.264195806372205,0.922113547260711,203.197081064163,239.551728321286,274.815637413504,284.452733121148,284.366329512123,248.514298418265,286.051256155352,307.626312334547,"Trmt10b"
"ENSMUSG00000035606",0.251456602159558,0.278649786072245,0.922113547260711,49.0123612617076,54.2381271670836,39.2593767733577,55.0120851790899,55.9846211226993,59.6761308701754,61.771865947169,55.9320567880994,"Ky"
"ENSMUSG00000035614",0.377958230955222,0.166161736643944,0.922113547260711,233.82980685273,463.284002885506,660.429960387374,772.852708857458,661.151716115687,653.984995837539,713.702635789599,738.10339225724,"Togaram1"
"ENSMUSG00000035615",0.0326692175164935,0.836067345879205,0.978791100790735,220.555625677684,297.179738436313,213.745495766059,238.832955167756,223.049839711072,229.712229787936,259.44183697811,279.660283940497,"Frmpd1"
"ENSMUSG00000035620",0.0693678169206395,0.645713730489583,0.94832350377925,717.826874312092,724.304989877096,961.418515649783,1080.1153309553,917.081412676598,973.620162553136,857.203432066869,904.900775893179,"Ric8b"
"ENSMUSG00000035621",0.210673586062873,0.140716933564165,0.922113547260711,945.530136007108,1318.66446674972,1401.99596610635,1418.23839108044,1505.3642568548,1515.6102278535,1541.44563948166,1319.39726816213,"Midn"
"ENSMUSG00000035623",0.144268809883859,0.196529164110635,0.922113547260711,772.965780731513,778.54311704418,738.076283339125,905.686768192333,831.771513822961,942.555875250853,818.239639700193,933.865591015588,"Rsf1"
"ENSMUSG00000035629",0.0298045837934398,0.789693816973636,0.97225521353928,1338.65011696039,1601.15471241162,1679.42889530475,1768.43727478147,1653.76793506894,1648.8596707554,1693.49946335162,1522.15097401899,"Rubcn"
"ENSMUSG00000035632",-0.336485127678334,0.0191628735863741,0.922113547260711,1162.00139824632,935.607693632193,895.113790432556,919.104349943331,883.312911047033,747.177857744388,840.097376881499,627.2380654094,"Cnot3"
"ENSMUSG00000035637",-0.15143374885901,0.289557704842554,0.922113547260711,910.813046780066,752.554014443286,629.894889563651,623.917551421385,669.149519133215,635.18292720721,625.321350665188,698.151923122883,"Grhpr"
"ENSMUSG00000035640",-0.105699952348493,0.247072890003052,0.922113547260711,8048.23815551623,9524.44112273642,8082.19703174191,8131.0545411045,7496.60736176335,7802.04100034184,7920.10355082626,8180.06330525954,"Cbarp"
"ENSMUSG00000035642",-0.120975152299147,0.50951329962735,0.932037477529552,526.882883563356,409.045875718423,318.437167161679,363.616465452033,306.582449005258,350.69945401788,383.935905271635,447.456454304795,"Aamdc"
"ENSMUSG00000035649",-0.10841648417599,0.496692034717202,0.932037477529552,788.282143625797,736.73456068622,910.8175411419,998.268082274216,922.41328135495,826.47353848969,838.196704083124,596.275676830274,"Zcchc7"
"ENSMUSG00000035653",0.148385823620094,0.147250010429061,0.922113547260711,828.104687150934,957.076952302497,990.208725283578,1000.95159862442,1005.94589064914,1107.68708669983,1053.92306669862,1015.76610274102,"Lrfn5"
"ENSMUSG00000035666",0.130159096089317,0.405260652156783,0.922113547260711,439.06906963613,620.348579473519,702.306628945622,700.397767402071,647.822044419806,719.383495421293,674.738843422923,651.208946890014,"Gtf3c4"
"ENSMUSG00000035671",0.0356526822836422,0.820158398730873,0.97673637551682,311.432712183767,332.208528898387,409.169949037884,450.830746833517,341.239595414548,438.987428455948,396.290278461069,362.559582394287,"Zswim4"
"ENSMUSG00000035673",-0.317581773395433,0.0680381240770495,0.922113547260711,498.292339494027,415.825641614308,462.388215330658,445.463714133118,411.442533012854,429.177653518385,371.581532082201,248.69789536137,"Sbno2"
"ENSMUSG00000035674",-0.40469420087563,0.0707947215184748,0.922113547260711,2362.80424915815,1403.41154044829,1112.34900857847,1096.2164290565,1021.05285190447,1104.41716172064,1078.63181307749,1310.4081876069,"Ndufa3"
"ENSMUSG00000035678",0.122523541990261,0.803020233560118,0.973901223536986,22.463998911616,16.9494147397136,4.36215297481753,18.7846144513965,15.9956060350569,17.9845873855323,13.304709588621,19.9757345671784,"Tnfsf9"
"ENSMUSG00000035681",0.173386283338987,0.354868933646613,0.922113547260711,786.239961906559,1315.27458380178,1400.25110491643,1607.4262937695,1380.95398769325,1444.48935955616,1399.84551600277,1534.1364147593,"Kcnc2"
"ENSMUSG00000035683",-0.0277168496134927,0.948352787718169,0.993880766237916,22.463998911616,31.6389075141321,24.4280566589781,10.734065400798,22.2161194931346,25.3419185887046,29.4604283748037,10.9866540119481,"Melk"
"ENSMUSG00000035686",-0.0634897548787892,0.720395442664632,0.961668527444017,509.524338949835,357.067670516634,308.840430617081,300.553831222345,345.682819313175,345.794566549099,347.823122102521,374.545023134594,"Thrsp"
"ENSMUSG00000035692",-0.347272588753984,0.440102686677872,0.923494209840387,64.3287241559912,25.9891026008942,31.4075014186862,34.8857125525936,57.7619106821501,14.7146624063446,20.9074007821187,29.9636018507675,"Isg15"
"ENSMUSG00000035694",0.431069607744155,0.384386359166321,0.922113547260711,5.10545429809454,14.6894927744185,10.4691671395621,10.734065400798,14.2183164756062,16.3496248959385,15.2053823869955,8.98908055523026,"Caps2"
"ENSMUSG00000035696",0.128400840091597,0.46993918935594,0.930058748810734,502.376702932503,550.29099854937,725.862255009636,719.182381853467,749.1275493085,738.185564051622,744.11340056359,497.395790722741,"Rnf38"
"ENSMUSG00000035697",-0.0878995786175755,0.646901160770848,0.948774830836942,177.66980957369,192.093367050088,163.144521258175,136.859333860175,171.508442486999,192.108092527277,146.351805474831,119.85440740307,"Arhgap45"
"ENSMUSG00000035704",0.127714327953193,0.515439022499227,0.932037477529552,83.7294504887504,105.086371386225,119.52299151,77.8219741557857,105.748728787321,98.9152306204278,112.139695104091,107.868966662763,"Alg8"
"ENSMUSG00000035711",-0.146804547470136,0.471245646927532,0.930108315419764,283.863258974056,209.042781789802,225.959524095548,311.287896623143,240.822735305579,219.902454850373,300.30630214316,167.796170364298,"Dok3"
"ENSMUSG00000035713",-0.127932109791536,0.379782527913339,0.922113547260711,566.705427088494,519.782052017885,479.836827229928,534.019753689702,485.20004973006,564.879540154674,497.976273174101,371.548662949517,"Usp35"
"ENSMUSG00000035722",-0.256492813149012,0.212850367594244,0.922113547260711,885.285775289593,538.991388722894,516.478912218395,572.930740767594,589.171488957931,562.427096420284,579.705203504202,372.547449677876,"Abca7"
"ENSMUSG00000035725",0.137067737968138,0.469153911190305,0.930058748810734,183.796354731403,175.143952310374,248.642719564599,232.124164292257,298.58464598773,193.743055016871,214.776026216311,216.736720053885,"Prkx"
"ENSMUSG00000035726",0.0887737448856147,0.402765131764732,0.922113547260711,834.231232308648,942.387459528078,1039.9372691965,1042.54610205251,1054.82135353403,997.327118652247,1029.21432031975,1021.75882311117,"Supt16"
"ENSMUSG00000035735",-0.0525050904611272,0.676538746211379,0.954187608402826,1660.29373774034,1977.43171963326,1853.04258370249,2185.7240672375,1787.95329680748,2116.45894277924,1878.81506119313,1614.03935302801,"Dagla"
"ENSMUSG00000035754",-0.0999690947323447,0.414590832849392,0.922113547260711,1540.82610716493,1285.89559825294,1166.43970546621,1261.25268459377,1128.57887025124,1202.51491109628,1185.06948978646,1387.31476569054,"Wdr18"
"ENSMUSG00000035757",-0.23006825467247,0.0997429111886711,0.922113547260711,396.183253532136,331.07856791574,325.416611921387,312.629654798242,337.685016295647,285.300954434126,270.845873768357,270.671203385267,"Selenoo"
"ENSMUSG00000035759",0.207087407721315,0.399605540324365,0.922113547260711,53.0967247001832,72.3175028894449,62.8150028373724,46.9615361284913,50.652752444347,73.5733120317231,66.5235479431051,81.9005117254312,"Bbs10"
"ENSMUSG00000035762",0.203694364626089,0.140379472075553,0.922113547260711,266.504714360535,360.457553464577,366.420849884672,299.212073047245,384.783189621092,368.684041403413,375.38287767895,361.560795665928,"Tmem161b"
"ENSMUSG00000035764",0.125347524369866,0.27911347153961,0.922113547260711,958.804317182154,889.279293343642,1111.47657798351,1145.86148153519,1065.48509089074,1072.53539317356,1198.37419937508,1141.61323051424,"Fbxo45"
"ENSMUSG00000035765",0.0518818142059115,0.693851001910245,0.958372864148619,903.665410762733,896.059059239528,780.825382492337,806.396663234951,858.430857214722,757.805113926748,829.64367649044,1066.70422588732,"Dym"
"ENSMUSG00000035769",0.0619788076764225,0.724010344670778,0.961668527444017,125.594175733126,108.476254334167,127.374866864672,148.935157436073,142.183164756062,137.336849125883,141.600123478895,109.866540119481,"Xylb"
"ENSMUSG00000035770",0.110939942422589,0.411672118413833,0.922113547260711,2932.5729488255,3631.69459822931,3894.53017591709,4481.47230483317,4027.33814171545,4251.7199541888,4173.87746523025,3677.53273381753,"Dync1li2"
"ENSMUSG00000035772",0.0725624934321613,0.54572667759337,0.932520803601401,345.128710551191,412.435758666365,424.873699747227,407.894485230325,382.117255281916,426.725209783994,436.204407226932,427.480719737617,"Mrps2"
"ENSMUSG00000035773",-0.108864807848451,0.565546567710741,0.933971515880534,173.585446135214,169.494147397136,140.461325789124,138.201092035275,175.951666385626,143.059217839462,149.202814672393,107.868966662763,"Kiss1r"
"ENSMUSG00000035775",-0.129295761321994,0.492843527012789,0.931268324223797,105.172358540747,108.476254334167,91.605212471168,103.315379482681,93.3077018711655,110.359968047585,90.2819579227855,77.9053648119956,"Krt20"
"ENSMUSG00000035776",0.0600631390334426,0.620586130648926,0.944924068036087,1262.06830248897,1439.57029189301,1439.51048168978,1678.53947704979,1436.93860881595,1585.09613366124,1365.63340563203,1675.96413018626,"Cd99l2"
"ENSMUSG00000035778",-0.201112698260267,0.333845921921007,0.922113547260711,69.4341784540857,77.9673078026827,100.329518420803,79.1637323308854,64.8710689199531,72.7558307869262,77.9275847333517,69.9150709851242,"Ggta1"
"ENSMUSG00000035781",-0.0536565490166566,0.542935614263104,0.932520803601401,4794.02158591077,4783.12483954719,4515.7007595311,4186.28550631123,4460.10814944171,4663.73050156645,4363.9447450677,4124.98918812233,"R3hdm4"
"ENSMUSG00000035783",-0.065085852711808,0.816285869363065,0.97673637551682,161.332355819787,98.3066054903391,102.07437961073,55.0120851790899,117.301110923751,89.1054556828647,95.9839763179088,97.8810993791739,"Acta2"
"ENSMUSG00000035790",-0.0533417144899259,0.630022744515796,0.946833154803152,1043.55485853052,893.799137274233,964.908238029637,998.268082274216,901.085806641541,834.648350937659,987.399518755517,1037.73941076492,"Cep19"
"ENSMUSG00000035798",0.142478918943379,0.438282540310177,0.923494209840387,898.559956464639,1497.19830200804,1668.08729757022,1704.03288237669,1692.86830537686,1665.20929565133,1559.50203106622,1447.24196939207,"Zdhhc17"
"ENSMUSG00000035799",-0.0207378810612848,0.95965433712625,0.994545043320849,31.6538166481861,21.4692586703039,13.0864589244526,13.4175817509975,17.7728955945077,23.7069560991108,17.1060551853699,19.9757345671784,"Twist1"
"ENSMUSG00000035805",-0.00525271802563901,0.963879342465912,0.995167739014826,3420.65437972334,3593.27592481929,3325.70542800088,3417.45807197907,3143.13658588869,3359.03043487056,3066.73556017715,4138.97220231935,"Mlc1"
"ENSMUSG00000035818",-0.104146880622198,0.813166730116052,0.97615247775578,10.2109085961891,20.3392976876564,22.6831954690511,16.101098101197,11.55238213643,22.8894748543139,18.0563915845571,11.985440740307,"Plekhs1"
"ENSMUSG00000035824",-0.0400433977045384,0.739902659711256,0.962726508626625,959.825408041773,890.40925432629,849.747399494454,705.76480010247,894.865293183463,801.949101145782,825.842330893691,793.036662316981,"Tk2"
"ENSMUSG00000035828",-0.0867071210407516,0.517271562111552,0.932037477529552,758.670508696848,1125.44113871699,962.290946244746,849.332924838143,878.869687148406,895.141963052632,855.302759268494,850.966292561798,"Pim3"
"ENSMUSG00000035829",0.13042965432696,0.261293294217024,0.922113547260711,344.107619691572,396.616304909299,369.910572264526,409.236243405425,399.001506096698,449.614684638308,399.141287658631,412.498918812233,"Ppp1r26"
"ENSMUSG00000035834",0.175339240730028,0.391159375277042,0.922113547260711,81.6872687695126,98.3066054903391,91.605212471168,72.4549414553866,110.191952685948,111.177449292382,86.4806123260366,80.9017249970723,"Polr3g"
"ENSMUSG00000035835",-0.217646579621458,0.104163230293443,0.922113547260711,1676.63119149425,1420.360955188,1268.51408507694,1160.62082146129,1302.75324707742,1213.14216727864,1132.80098783116,1104.65812156496,"Plppr3"
"ENSMUSG00000035840",-0.0144703668873545,0.937970389572717,0.99288730899184,110.277812838842,144.63500577889,176.230980182628,147.593399260973,149.292322993865,152.868992777025,149.202814672393,121.851980859788,"Lysmd3"
"ENSMUSG00000035842",-0.118587755386981,0.719366373425077,0.961668527444017,28.5905440693294,30.5089465314846,37.5145155834307,26.8351635019951,39.9890150876424,22.8894748543139,30.4107647739909,20.9745212955373,"Ddx11"
