"","BNPFC_381","BNPFC_382","BNPFC_383","BNPFC_389","BPFC_384","BPFC_385","BPFC_386","BPFC_387","gene"
"ENSMUSG00000042569",468.680704565079,418.085563579603,468.495229495402,399.843936179726,383.894544841367,469.234234513434,440.005752823681,427.480719737617,"Dhrs7b"
"ENSMUSG00000042570",695.362875400476,719.785145946506,698.816906565768,676.246120250275,619.385411468594,609.841008618505,648.129424245681,536.348473128739,"Mier2"
"ENSMUSG00000042572",1585.75410498816,1673.47221530106,1573.86479331416,1623.5273918707,1642.21555293251,1567.1115462757,1492.97848312312,1623.02843358324,"Ube2q1"
"ENSMUSG00000042579",261.39926006244,222.602313581572,280.050220983285,260.301085969352,223.938484490797,243.609410949483,262.292846175672,225.725800609115,"4632404H12Rik"
"ENSMUSG00000042581",52.0756338405643,92.6568005771012,150.058062333723,119.416477583878,110.191952685948,132.431961657102,120.692722696776,153.813156167273,"Thsd7b"
"ENSMUSG00000042589",1134.43194503661,1441.83021385831,1485.74930322285,1278.69554087006,1330.3012352489,1501.71304669195,1447.36233596213,1180.56591292024,"Cux2"
"ENSMUSG00000042590",610.612334052107,793.232609818598,793.039410821826,898.977977316834,812.221328669002,738.185564051622,788.779211325389,881.928681140924,"Ipo11"
"ENSMUSG00000042594",457.448705109271,379.666890169586,478.964396634964,452.172505008617,367.89893880631,418.550397336025,440.956089222868,349.575354925621,"Sh2b3"
"ENSMUSG00000042595",178.690900433309,166.104264449194,282.667512768176,256.275811444053,267.482078697341,241.974448459889,221.428381010621,324.605686716648,"Fam199x"
"ENSMUSG00000042596",8.16872687695126,21.4692586703039,13.0864589244526,13.4175817509975,11.55238213643,15.5321436511416,0,31.9611753074854,"Tfap2d"
"ENSMUSG00000042599",612.654515771345,609.048969647043,893.368929242629,933.863689869428,886.867490165935,915.578994172555,888.564533240047,835.984491636414,"Kdm7a"
"ENSMUSG00000042604",246.082897168157,400.006187857242,433.598005696862,394.476903479327,382.117255281916,380.946260075367,495.12526397654,451.451601218231,"Kcna4"
"ENSMUSG00000042605",1302.91193687373,1360.47302310768,1509.30492928686,1485.32629983543,1333.8558143678,1555.66680884855,1510.08453830849,1246.48583699193,"Atxn2"
"ENSMUSG00000042606",955.741044603297,810.182024558312,777.335660112483,697.714251051871,710.915823780308,712.026164218121,703.24893539854,572.30479534966,"Hirip3"
"ENSMUSG00000042607",43.906906963613,28.2490245661894,23.5556260640146,42.9362616031921,24.8820538323108,45.7789497086277,26.609419177242,62.9235638866118,"Asb4"
"ENSMUSG00000042608",643.287241559912,729.954794790334,729.35197738949,790.295565133754,777.564182259712,788.869401229031,860.05444126443,807.019676514005,"Stk40"
"ENSMUSG00000042613",1786.90900433309,1410.19130634417,1309.51832304022,1214.29114846528,1395.17230416886,1462.4739469417,1421.70325318408,1586.07332463396,"Pbxip1"
"ENSMUSG00000042616",1042.5337676709,873.459839586576,918.669416496571,790.295565133754,803.334880871749,868.165081974333,867.657132457928,923.877723731999,"Oscp1"
"ENSMUSG00000042622",18.3796354731403,36.1587514447224,22.6831954690511,60.3791178794889,49.7641076646216,26.1593998335016,26.609419177242,64.9211373433296,"Maff"
"ENSMUSG00000042625",3419.63328886372,2358.22857078549,2211.61155823249,2298.43175394588,2474.8757115352,2241.53357323317,2177.22069053791,1642.00538142206,"Safb2"
"ENSMUSG00000042626",198.091626766068,233.901923408048,215.490356955986,269.69339319505,235.490866627227,229.712229787936,259.44183697811,169.793743821016,"Shc1"
"ENSMUSG00000042628",786.239961906559,920.918200857774,858.471705444089,992.901049573817,885.978845386209,901.681813011007,917.074625215663,735.107032072163,"Zfyve1"
"ENSMUSG00000042631",19.4007263327592,35.0287904620749,14.8313201143796,67.0879087549876,26.6593433917616,39.2390997502523,34.2121103707398,15.9805876537427,"Xkr7"
