"","BCH_309","BCH_313","BCH_314","BCH_317","BInt_390","BInt_391","BInt_392","BInt_398","gene"
"ENSMUSG00000037601",1540.83533728411,1501.36272014862,1799.38425640424,1627.09283943233,1902.62154003164,3736.19417801153,2604.85808294026,2225.45329229406,"Nme1"
"ENSMUSG00000037605",1062.50194301611,1132.23335160144,1223.39815091912,1377.55754538991,1114.80944809892,4177.76843684234,1083.64723273909,1545.31475801992,"Adgrl3"
"ENSMUSG00000037606",443.05500944129,429.467823021236,395.589821255284,412.14230942252,393.40297311072,234.007915607941,282.405036410794,311.063359057731,"Osbpl5"
"ENSMUSG00000037608",1880.13039135273,2110.07124616632,1870.81019635311,1618.91135438176,1541.4152296819,2076.98551084788,2133.63572567341,1720.35041022282,"Bclaf1"
"ENSMUSG00000037610",48.7671790251537,70.9864170283035,49.4487276569105,56.2477097226765,32.1966627609796,30.4078082428398,77.9897629622833,23.0046857180959,"Kcnmb2"
"ENSMUSG00000037613",17.6391924133535,29.2818970241752,34.7972527956037,22.4990838890706,29.1782256271378,50.2389875316483,25.449291071903,11.0022409956111,"Tnfrsf23"
"ENSMUSG00000037617",241.760696018315,250.22712002477,205.120648058295,209.650554420885,208.272162235087,126.919547448375,218.371336294393,147.029947850439,"Spag1"
"ENSMUSG00000037621",25.9399888431668,42.5918502169821,44.8701417627521,58.2930809853193,53.3257226978725,50.2389875316483,35.3006295513493,45.009167709318,"Atoh8"
"ENSMUSG00000037622",1400.75939753101,1552.82787249414,1565.87637580217,1942.08001387932,1721.51531200113,1315.46822615763,1218.28219195819,1381.28134681263,"Wdtc1"
"ENSMUSG00000037624",1371.70661002666,1220.07904267397,1354.34570749205,1566.75438718437,1375.4011873206,2016.1698943622,1343.06581269785,1478.30110831938,"Kcnk2"
"ENSMUSG00000037625",2356.38858651328,2244.05810830724,2299.36583604634,2378.76677845355,1903.62768574292,2316.28174093284,2494.03052504649,2360.48079542201,"Cldn11"
"ENSMUSG00000037627",24.9023892894402,16.8592740442221,19.2300607554652,17.3856557324636,7.04301997896429,7.93247171552342,11.4932282260207,20.0040745374747,"Rgs22"
"ENSMUSG00000037638",19.7143915208068,8.87330212853794,12.8200405036435,17.3856557324636,20.1229142256123,19.8311792888086,18.0607872123182,23.0046857180959,"Zbtb42"
"ENSMUSG00000037640",536.43896927669,511.102202603785,671.220692083618,514.41087255466,435.661092984505,327.875497574968,527.046608650377,408.083120564483,"Zfp60"
"ENSMUSG00000037643",811.402851014259,864.259627319595,757.298106893796,693.380858035903,705.30814360771,461.405438119612,722.431488492729,559.113883322417,"Prkci"
"ENSMUSG00000037646",701.417298319231,819.005786464052,713.343682309875,650.428061520405,577.527638275072,540.730155274847,623.097158824979,432.088010009453,"Vps13b"
"ENSMUSG00000037649",241.760696018315,237.804497044817,282.040891080156,255.671407830348,285.745382003694,315.976790001683,229.043619647127,328.066822414585,"H2-DMa"
"ENSMUSG00000037652",889.22281754376,928.147402645068,767.370995860944,815.080448163148,611.736592458613,502.389875316483,696.161252547539,465.094732996286,"Phc3"
"ENSMUSG00000037653",155.639933059001,165.930749803659,122.706101963445,132.949132071781,149.915710980811,111.054604017328,137.918738712248,148.030151577313,"Kctd8"
"ENSMUSG00000037656",1153.81070374406,1019.54241456901,1163.87653429506,1198.58755990867,1044.37924830928,891.080989377131,906.32314010906,993.202300785618,"Slc20a2"
"ENSMUSG00000037661",15.5639933059001,13.3099531928069,25.6400810072869,21.4763982577492,35.2150998948215,31.7298868620937,45.9729129040828,36.0073341674544,"Gpr160"
"ENSMUSG00000037664",172.241525918628,148.184145546584,272.883719291839,280.215862982061,162.995605227459,327.875497574968,204.415273448511,277.056432344024,"Cdkn1c"
"ENSMUSG00000037669",398.438228631043,437.45379493692,385.516932288136,428.505279523663,385.353807420475,403.233978872441,415.398105883319,337.068655956448,"Ldah"
"ENSMUSG00000037674",412.964622383216,543.046090266522,605.289055207738,562.477097226765,490.999107104939,620.054872430081,484.357475239443,417.084954106347,"Rfx7"
"ENSMUSG00000037679",3467.65770855454,3663.78644887332,3326.80051069548,4114.26429480595,4452.19477241671,4881.11426228541,3270.64437517617,4236.86298703714,"Inf2"
"ENSMUSG00000037681",76.7823669757739,63.0004451126194,81.4988289160191,47.043539040784,70.4301997896429,21.1532579080625,40.2262987910724,55.0112049780554,"Esyt3"
"ENSMUSG00000037683",17.6391924133535,11.5352927670993,32.0501012591087,19.4310269951064,13.079894246648,30.4078082428398,23.8074013253286,38.0077416212019,"Armc3"
"ENSMUSG00000037685",2667.66845263128,2654.0046666457,2413.8304834003,2353.19963767052,2174.2808820774,1537.57743419229,2449.69950188898,1586.32311082174,"Atp8a1"
"ENSMUSG00000037686",92.346360281674,73.6484076668649,98.897455313821,62.3838235106048,85.5223854588521,51.5610661509023,48.4357475239443,54.0110012511816,"Aspg"
"ENSMUSG00000037692",1206.72828098412,1346.96726311206,1168.45512018922,1471.64462347148,1403.57326723646,945.286212766541,788.107078355704,939.191299534436,"Ahdc1"
"ENSMUSG00000037697",1377.93220734902,1401.09440609614,1213.32526195197,1180.17921854488,1301.95255039711,1236.1435090024,1352.91715117729,1118.22776664483,"Ddhd1"
"ENSMUSG00000037703",4877.75550206909,4584.83520981555,4312.11219511836,4654.24230814365,5414.07007240098,2537.06887034824,3215.64106866593,3907.79596089568,"Lzts3"
"ENSMUSG00000037706",4858.04111054829,4465.93296129315,5026.37159460707,4817.87200915507,4762.08765149114,5236.75341086471,5125.15884393194,5390.09788412255,"Cd81"
"ENSMUSG00000037708",53.955176793787,51.46515234552,54.0273135510689,34.7713114649273,76.4670740573266,44.9506730546327,41.8681885376468,66.0134459736664,"Spag6"
"ENSMUSG00000037709",313.355065225456,341.622131948711,247.243638284552,331.350144548131,251.536427820153,278.958588662574,271.732753058061,263.053580167792,"Fam13a"
"ENSMUSG00000037710",1106.08112427263,993.809838396249,1249.03823192641,1444.0321114258,1178.1966279096,2266.04275340119,1706.74439156407,1697.34572450473,"Cisd1"
"ENSMUSG00000037712",1196.35228544685,1279.53016693517,1356.17714184971,1287.56120983363,1103.74184527483,750.940655736217,1038.4952647083,960.195577798784,"Fermt2"
"ENSMUSG00000037716",34.2407852729802,25.73257617276,20.1457779342969,28.6351976769989,19.1167685143316,27.763651004332,22.9864564520414,32.0065192599595,"Ccdc33"
"ENSMUSG00000037720",1229.55547116611,1372.69983928482,1260.94255525122,1140.29447892335,1003.12727414677,814.400429460405,1358.6637652903,954.194355437542,"Tmem33"
"ENSMUSG00000037722",21.7895906282602,17.7466042570759,29.3029497226136,22.4990838890706,17.1044770917704,3.96623585776171,18.0607872123182,17.0034633568535,"Gnpnat1"
"ENSMUSG00000037727",269.775883968935,291.044309816044,269.220850576513,218.854725102778,134.823525311602,1158.14087046642,319.347555708718,644.131200106685,"Avp"
"ENSMUSG00000037730",215.820707175148,216.508571936326,234.423597780909,179.992671112565,161.989459516179,142.784490879422,207.69905294166,137.027910581702,"Mynn"
"ENSMUSG00000037731",21.7895906282602,22.1832553213448,10.0728889671484,9.20417068189252,13.079894246648,19.8311792888086,24.6283461986158,21.0042782643484,"Themis2"
"ENSMUSG00000037735",126.587145554654,136.648852779484,108.970344280969,136.017188965745,127.780505332638,120.309154352105,150.232911811556,162.033003753545,"2810032G03Rik"
"ENSMUSG00000037736",1789.85923017851,1913.97126912563,1638.21803292987,1503.34787804244,1460.92357277945,2051.86601708206,1470.31226805736,1361.27727227515,"Limch1"
"ENSMUSG00000037737",40.4663825953403,20.4085948956373,17.3986263978018,26.5898264143562,27.1659342045766,9.25455033477733,38.584409044498,19.0038708106009,"Actrt3"
"ENSMUSG00000037738",23.8647897357135,18.6339344699297,10.0728889671484,6.13611378792834,14.0860399579286,22.4753365273164,17.239842339031,16.0032596299797,"Nek5"
"ENSMUSG00000037740",928.651600585373,800.371851994122,1024.68752311265,1047.2300864731,1051.42226828824,2309.67134783657,984.312903071343,1455.29642260128,"Mrps26"
"ENSMUSG00000037742",32945.8610299294,31281.0519937348,39649.6381262327,39547.2533631982,34105.3211752789,41634.8998775439,48365.9672097149,43938.9497215631,"Eef1a1"
"ENSMUSG00000037747",2455.99814367104,2592.77888195879,2565.83953508636,2937.15313315503,2391.60835571402,1976.50753578459,2438.20627366296,2658.54150603038,"Phyhipl"
"ENSMUSG00000037750",564.454157227311,518.200844306616,590.637580346431,643.269262101155,537.281809823847,368.859934771839,488.462199605879,452.092084546928,"Fam222b"
"ENSMUSG00000037752",99.6095571577607,114.465597458139,137.357576824751,96.1324493442107,117.719048219832,66.1039309626952,123.962675866366,83.0169093305199,"Xkr8"
"ENSMUSG00000037754",2486.08853072911,2745.39967856964,2462.36349387838,2537.28305130837,2458.01397265854,1872.06332486353,1868.47053160165,2159.43984632039,"Ppp1r16b"
"ENSMUSG00000037759",5.18799776863337,16.8592740442221,5.49430307299006,9.20417068189252,7.04301997896429,19.8311792888086,11.4932282260207,13.0026484493585,"Ptger2"
"ENSMUSG00000037761",185.730320117075,174.804051932197,206.036365237127,131.926446440459,196.19841369972,349.028755483031,176.503147756746,235.047875815327,"Actr5"
"ENSMUSG00000037762",42.5415817027936,57.6764638354966,52.1958791934055,38.8620539902128,15.0921856692092,23.7974151465703,57.4661411301034,32.0065192599595,"Slc16a9"
"ENSMUSG00000037771",2989.32431428655,2937.95033475891,2447.71201901707,2913.63136363464,3172.37742766777,2337.4349988409,2034.30139600566,2808.57206506144,"Slc32a1"
"ENSMUSG00000037772",462.769400962097,437.45379493692,524.70594347055,575.772010433943,585.576803965317,1209.70193661732,667.428181982487,788.160536776502,"Mrpl23"
"ENSMUSG00000037773",395.325429969863,338.072811097295,306.765254908611,297.601518714525,310.899024785709,187.735163934054,238.074013253286,251.051135445307,"Pced1a"
"ENSMUSG00000037784",457.581403193463,466.735691961096,435.881377123878,298.624204345846,479.931504280852,199.63387150734,316.063776215569,345.070285771438,"Dzip1l"
"ENSMUSG00000037787",450.318206317376,374.453349824301,408.409861758927,412.14230942252,466.851610034204,732.431555066663,538.539836876398,548.111642326806,"Coa8"
"ENSMUSG00000037788",1536.6849390692,1630.02560101242,1606.16793167076,1617.88866875044,1636.99907225356,1039.15379473357,1556.51147975252,1273.25934431026,"Vopp1"
"ENSMUSG00000037791",1050.05074837139,1026.64105627184,966.081623667418,937.802723921715,1083.61893104922,589.647064187241,723.252433366016,724.147498256583,"Phf12"
"ENSMUSG00000037795",214.783107621421,270.635714920407,140.104728361246,123.744961389888,148.909565269531,136.174097783152,138.739683585535,119.024243497974,"N4bp2"
"ENSMUSG00000037805",1719.3024605251,1653.09618654662,2042.96502597347,2338.88203883202,2073.66631094934,4591.57904466881,2751.80721525867,3040.61932969615,"Rpl10a"
"ENSMUSG00000037808",337.219854961169,274.185035771822,304.933820550948,211.695925683528,283.733090581133,237.974151465703,296.361099256676,258.052561533423,"Fam76b"
"ENSMUSG00000037813",116.211150017387,133.099531928069,109.886061459801,120.676904495924,116.712902508551,171.870220503008,86.1992116951552,133.027095674207,"D630003M21Rik"
"ENSMUSG00000037815",1080.14113542947,1222.74103331253,1048.49616976227,1241.54035642417,1018.21945981598,818.366665318166,1116.48502767058,936.190688353815,"Ctnna1"
"ENSMUSG00000037816",168.091127703721,187.22667491215,136.44185964592,163.629701011423,158.971022382337,130.885783306136,151.874801558131,160.032596299797,"Fbxw17"
"ENSMUSG00000037818",317.505463440362,337.185480884442,351.635396671364,254.648722199026,295.8068391165,429.675551257519,266.807083818337,337.068655956448,"Abhd18"
"ENSMUSG00000037820",218.933505836328,186.339344699297,168.491960905028,260.784835986955,258.579447799118,171.870220503008,183.891651616331,220.044819912221,"Tgm2"
"ENSMUSG00000037822",1992.19114315521,1984.95768615394,2072.26797569608,1965.60178339971,2038.45121105452,2308.34926921732,2262.5240707795,2147.43740159791,"Smim14"
"ENSMUSG00000037824",597.657342946564,498.679579623832,610.783358280728,525.660414499195,604.693572479648,284.246903139589,467.117632900412,500.101863436867,"Tspan14"
"ENSMUSG00000037826",968.080383626987,971.626583074904,1079.63055384255,809.967020006541,907.543431575113,969.083627913112,1007.29935952338,887.180705737002,"Ppm1k"
"ENSMUSG00000037833",11.4135950909934,23.9579157470524,15.5671920401385,13.2949132071781,16.0983313804898,18.5091006695547,5.74661411301035,5.00101863436867,"Sh2d4b"
"ENSMUSG00000037843",2237.06463783471,1921.06991082846,2281.96720964854,2410.47003302452,2460.0262640811,3323.70564880431,1629.57557347508,2767.56371225962,"Vstm2l"
"ENSMUSG00000037845",78.8575660832272,57.6764638354966,83.3302632736825,51.1342815660695,93.571551149097,54.2052233894101,131.351179725951,87.0177242380148,"Fdxacb1"
"ENSMUSG00000037846",43.5791812565203,45.2538408555435,65.015919697049,43.9754821468198,54.3318684091531,30.4078082428398,60.7499206232522,61.0124273392978,"Rtkn2"
"ENSMUSG00000037847",100.647156711487,94.0570025625021,76.0045258430291,62.3838235106048,65.3994712332399,112.376682636582,87.8411014417295,81.0165018767724,"Nmrk1"
"ENSMUSG00000037851",810.365251460532,857.160985616765,744.478066390152,768.036909122364,741.529389213812,486.524931885437,751.985503931068,561.114290776165,"Iars1"
"ENSMUSG00000037852",40213.208304231,37494.1381441371,43478.251650928,34175.0857418669,37402.4606711455,36136.374900067,40197.5657205074,37972.7344907613,"Cpe"
"ENSMUSG00000037855",6167.49174735135,5501.44731969352,6421.92457514654,6060.43505121056,4901.94190535915,2641.5130812693,4370.71050538101,3722.75827142404,"Zfp365"
"ENSMUSG00000037857",344.483051837256,519.975504732323,418.482750726076,345.66774338663,226.382785038138,281.602745901082,244.641572239583,199.040541647873,"Nufip2"
"ENSMUSG00000037860",77.8199665295005,51.46515234552,59.5216166240589,60.338452247962,62.381034099398,68.748088201203,68.9593693561241,78.0158906961512,"Aim2"
"ENSMUSG00000037868",283.264678167382,284.832998326068,247.243638284552,174.879242955958,147.90341955825,83.2909530129959,129.709289979376,110.022409956111,"Egr2"
"ENSMUSG00000037872",603.882940268924,594.511242612042,606.204772386569,903.031412456788,840.131668919312,892.403067996385,750.343614184494,863.175816292032,"Ackr1"
"ENSMUSG00000037876",969.117983180713,958.316629882097,780.191036364588,782.354507960864,776.744489108633,672.938017200237,930.130541434389,569.115920591155,"Jmjd1c"
"ENSMUSG00000037885",539.55176793787,486.256956643879,445.954266091026,465.321962251233,378.31078744151,109.732525398074,220.013226040967,262.053376440918,"Stk35"
"ENSMUSG00000037887",3138.73865002319,2885.59785220054,3254.45885356778,3994.61007594135,3420.89541835408,5502.49121333475,2786.28689993673,3972.80920314247,"Dusp8"
"ENSMUSG00000037890",345.520651390982,417.932530254137,352.551113850195,296.578833083203,360.200164638459,228.719601130925,320.989445455292,259.052765260297,"Wdr19"
"ENSMUSG00000037892",109.985552695027,137.536182992338,69.5945055912074,56.2477097226765,71.4363455009235,47.5948302931405,67.3174796095497,85.0173167842674,"Pcdh18"
"ENSMUSG00000037894",2596.07408342414,2208.56489979309,2568.58668662285,2080.14257410771,2827.26944869852,4023.08523838963,3175.41476987486,3082.62788622485,"H2az1"
"ENSMUSG00000037896",346.558250944709,430.35515323409,329.658184379403,287.374662401311,366.237038906143,207.566343222863,250.388186352594,195.039726740378,"Rcor1"
"ENSMUSG00000037902",6040.9046017967,6148.31104486394,6795.53718410987,7253.90918296262,6697.91199999504,5720.63418551164,6289.25867425318,6066.2356034892,"Sirpa"
"ENSMUSG00000037904",223.083904051235,211.184590659203,228.929294707919,283.283919876025,262.60403064424,416.45476506498,246.283461986158,296.060303154625,"Ankrd9"
"ENSMUSG00000037905",1811.64882080677,1862.50611678011,1954.1404596268,1934.92121446007,1662.15271503557,1295.63704686883,1444.86297698546,1366.27829090952,"Bri3bp"
"ENSMUSG00000037907",1899.84478287354,1957.45044955547,1738.94692260135,2120.02731372924,2604.91124650551,1734.56714846112,1521.21085020117,2090.4257891661,"Ankrd13b"
"ENSMUSG00000037916",3252.87460093312,2976.99286412448,3918.35380822074,4474.24963703108,3821.34141144377,5646.59778283342,4203.23775123042,4675.95242313471,"Ndufv1"
"ENSMUSG00000037921",12.4511946447201,5.32398127712276,14.6514748613068,1.02268563132139,10.0614571128061,6.61039309626952,11.4932282260207,23.0046857180959,"Ddx60"
"ENSMUSG00000037922",21.7895906282602,12.4226229799531,9.15717178831676,19.4310269951064,14.0860399579286,25.1194937658242,26.2702359451901,16.0032596299797,"Bank1"
"ENSMUSG00000037926",677.552508583518,807.470493696952,797.58966276239,950.074951497572,815.984171848577,1238.78766624091,943.265659406984,848.172760388926,"Ssh2"
"ENSMUSG00000037933",1115.41952025617,1228.06501458965,880.00420885724,1186.31533233281,918.6110343992,592.291221425749,761.015897537227,755.153813789669,"Bicd2"
"ENSMUSG00000037935",946.290792998726,1026.64105627184,874.50990578425,1011.43608937686,981.998214209878,1062.95120988014,1091.03573659868,1086.22124738487,"Smarce1"
"ENSMUSG00000037936",543.702166152777,514.6515234552,487.161539138452,466.344647882554,559.417015472021,557.917177325147,358.752909626503,583.118772767387,"Scarb1"
"ENSMUSG00000037938",88.1959620667673,85.1837004339642,121.790384784613,153.402844698209,132.811233889041,215.498814938386,177.324092630034,151.030762757934,"Chchd5"
"ENSMUSG00000037940",153.564733951548,219.170562574887,168.491960905028,189.196841794457,120.737485353674,142.784490879422,148.591022064982,120.024447224848,"Inpp4b"
"ENSMUSG00000037946",208.557510299061,240.466487683378,168.491960905028,219.877410734099,225.376639326857,128.241626067629,177.324092630034,187.038096925388,"Fgd3"
"ENSMUSG00000037949",328.919058531356,319.438876627366,374.528326142155,397.824710584021,352.150998948215,297.467689332128,371.067082725811,338.068859683322,"Ano10"
"ENSMUSG00000037957",343.445452283529,405.509907274184,423.061336620234,319.077916972274,370.261621751266,232.685836988687,330.019839061451,296.060303154625,"Wdr20"
"ENSMUSG00000037958",582.093349640664,564.342015375013,579.648974200451,759.855424071793,687.197520804659,1975.18545716533,1118.12691741716,899.183150459487,"Nsrp1"
"ENSMUSG00000037960",147.339136629188,125.113560012385,148.346182970731,91.0190211876038,128.786651043918,154.683198452707,113.290392513633,191.038911832883,"Card19"
"ENSMUSG00000037962",21.7895906282602,12.4226229799531,9.15717178831676,9.20417068189252,15.0921856692092,11.8987075732851,10.6722833527335,10.0020372687373,"Rflna"
"ENSMUSG00000037965",747.071678683205,729.385434965819,729.826591528846,551.22755528223,746.560117770215,713.922454397108,875.948179797434,793.161555410871,"Zc3h7a"
"ENSMUSG00000037966",276.001481291295,309.678244285974,426.724205335561,359.98534222513,452.765570076276,617.410715191573,349.722516020344,518.105530520594,"Ninj1"
"ENSMUSG00000037971",343.445452283529,404.62257706133,402.915558685937,446.913620887448,400.445993089684,518.25481874753,531.151333016813,510.103900705604,"Cfap68"
"ENSMUSG00000037972",3220.7090147676,2979.65485476304,2772.79161750231,2547.50990762158,3205.58023614003,2381.06359327628,2779.71934095043,2805.57145388082,"Snn"
"ENSMUSG00000037973",16.6015928596268,19.5212646827835,17.3986263978018,35.7939970962487,21.1290599368929,9.25455033477733,23.8074013253286,13.0026484493585,"Itprid1"
"ENSMUSG00000037977",149.414335736641,158.832108100829,155.671920401385,144.198674016316,168.026333783862,153.361119833453,134.6349592191,176.035855929777,"6430571L13Rik"
"ENSMUSG00000037979",1662.23448507013,1751.58984017339,1813.12001408672,2310.24684115502,1781.88405467797,1692.260632645,1482.62644115667,1743.35509594092,"Ccdc92"
"ENSMUSG00000037984",765.748470650285,703.652858793059,817.735440696687,839.624903314862,749.578554904057,663.68346686546,924.383927321378,811.165222494598,"Neurod6"
"ENSMUSG00000037989",2602.2996807465,2520.01780450477,2326.83735141129,2838.97531254818,2835.31861438877,2194.65050796148,1788.83887889279,2200.44819912221,"Wnk2"
"ENSMUSG00000037990",357.971846035702,414.383209402722,290.282345689641,396.8020249527,356.175581793337,199.63387150734,257.776690212178,319.064988872721,"Sh3rf3"
"ENSMUSG00000037992",213.745508067695,273.297705558969,258.232244430533,275.102434825454,271.659342045766,240.61830870421,187.17543110948,135.027503127954,"Rara"
"ENSMUSG00000037993",710.755694302772,797.709861355561,748.140935105479,872.350843517146,826.045628961383,676.904253057999,656.755898629754,781.159110688386,"Dhx38"
"ENSMUSG00000037994",56.0303759012404,47.0285012812511,51.2801620145738,36.8166827275701,39.2396827399439,71.3922454397108,58.2870860033906,28.0057043524645,"Slc9b2"
"ENSMUSG00000037995",116.211150017387,85.1837004339642,64.1002025182173,61.3611378792834,137.841962445444,72.7143240589647,73.0640937225601,65.0132422467927,"Igsf9"
"ENSMUSG00000037996",4354.80532699085,4953.07724814988,4530.96860085913,4487.54455023826,3513.4608237919,3363.36800738193,4525.86908643229,3254.66292724713,"Slc24a2"
"ENSMUSG00000037997",294.678273258375,282.171007687506,252.737941357543,264.87557851224,294.80069340522,260.449487993019,254.49291071903,234.047672088454,"Parp11"
"ENSMUSG00000037999",998.17077068506,1026.64105627184,1064.06336180241,996.095804907035,879.371351659256,715.244533016362,1051.63038268089,511.104104432478,"Arap2"
"ENSMUSG00000038000",725.282088054945,638.877753254732,717.006551025202,796.672106799363,900.500411596149,930.743347954748,715.042984633144,847.172556662053,"Acd"
"ENSMUSG00000038002",580.018150533211,561.680024736452,543.936004226015,456.11779156934,481.943795703414,430.997629876773,405.546767403873,346.070489498312,"Cramp1"
"ENSMUSG00000038005",701.417298319231,858.935646042473,887.329946287894,892.804556143574,792.842820489123,1156.81879184717,1035.21148521515,947.192929349426,"Hpf1"
"ENSMUSG00000038007",92.346360281674,136.648852779484,141.93616271891,108.404676920067,117.719048219832,113.698761255836,131.351179725951,109.022206229237,"Acer2"
"ENSMUSG00000038010",56.0303759012404,46.1411710683973,70.510222770039,66.4745660358904,80.491656902449,128.241626067629,90.3039360615911,85.0173167842674,"Ccdc138"
"ENSMUSG00000038011",74.7071678683205,69.2117566025959,72.3416571277024,60.338452247962,94.5776968603776,55.527302008664,66.4965347362626,67.0136497005402,"Dnah10"
"ENSMUSG00000038013",1739.01685204591,1813.70295507315,1714.2225587729,2029.00829254164,1713.46614631088,2412.79348013837,1792.12265838594,1694.3451133241,"Wipf2"
"ENSMUSG00000038014",2026.43192842819,2179.28300276892,1944.98328783848,2187.52456539645,1914.69528856701,1003.45767201371,1549.12297589293,1439.2931629713,"Fam120a"
"ENSMUSG00000038020",2879.33876159152,2397.56623513095,2516.39080742945,2572.0543627733,2967.12370256653,1483.37221080288,1840.55840590988,2073.42232580925,"Rapgefl1"
"ENSMUSG00000038022",94.4215593891273,110.916276606724,76.0045258430291,119.654218864603,75.460928346046,111.054604017328,116.574172006781,94.019150326131,"Mindy4"
"ENSMUSG00000038023",1225.4050729512,1338.09396098352,1100.69204895567,1105.52316745842,937.727802913531,651.784759292175,981.029123578195,822.167463490209,"Atp6v0a2"
"ENSMUSG00000038024",277.039080845022,291.931640028898,190.469173196989,192.264898688421,162.995605227459,243.262465942718,210.161887561521,208.042375189737,"Dennd4c"
"ENSMUSG00000038025",927.614001031646,981.387215416296,839.712652988647,1001.20923306364,814.978026137297,333.163812051984,574.661411301034,572.116531771776,"Phf2"
"ENSMUSG00000038026",2712.28523344153,2240.50878745583,2422.98765518861,2689.66321037526,2870.53371428359,1717.38012641082,2104.90265510836,2158.43964259352,"Kcnj9"
"ENSMUSG00000038028",426.453416581663,496.904919198125,483.498670423125,409.074252528556,407.489013068648,387.369035441394,468.759522646987,417.084954106347,"Tigar"
"ENSMUSG00000038034",3965.70549434335,3216.572021595,4119.81158756371,4754.46550001315,4195.62761604016,5088.68060550828,3256.68831233029,4850.98807533761,"Igsf8"
"ENSMUSG00000038037",17.6391924133535,19.5212646827835,6.41002025182173,29.6578833083203,13.079894246648,22.4753365273164,18.8817320856054,15.003055903106,"Socs1"
"ENSMUSG00000038039",867.433226915499,1040.8383396775,934.947239587141,847.806388365433,708.326580741552,540.730155274847,912.06975422207,717.146072168467,"Gcc2"
"ENSMUSG00000038042",517.76217730961,567.891336226428,533.863115258867,560.431725964122,555.392432626898,466.693752596628,513.090545804495,511.104104432478,"Ptpdc1"
"ENSMUSG00000038046",187.805519224528,204.973279169226,264.642264682354,255.671407830348,240.468824996067,395.301507156917,347.259681400482,339.069063410196,"Mrm3"
"ENSMUSG00000038047",129.699944215834,133.986862140923,107.138909923306,105.336620026103,115.70675679727,130.885783306136,126.425510486228,87.0177242380148,"Haus6"
"ENSMUSG00000038048",59.1431745624204,93.1696723496484,72.3416571277024,74.6560510864615,86.5285311701327,245.906623181226,116.574172006781,95.0193540530047,"Cntnap5c"
"ENSMUSG00000038055",695.191700996871,705.427519218766,671.220692083618,805.876277481256,768.695323418388,1007.42390787147,762.657787283801,856.174390203916,"Dexi"
"ENSMUSG00000038056",1304.26263903443,1370.03784864626,1117.17495817464,1187.33801796413,1117.82788523276,1470.15142461034,1140.29242899591,1118.22776664483,"Kmt2c"
"ENSMUSG00000038057",14.5263937521734,8.87330212853794,13.7357576824751,12.2722275758567,9.05531140152552,30.4078082428398,11.4932282260207,14.0028521762323,"Dbil5"
"ENSMUSG00000038058",60.1807741161471,91.3950119239408,68.6787884123757,79.7694792430685,94.5776968603776,38.3402799583632,64.8546449896882,70.0142608811614,"Nod1"
"ENSMUSG00000038059",127.624745108381,126.888220438093,141.020445540078,146.244045278959,199.216850833561,136.174097783152,199.489604208788,149.030355304186,"Smim3"
"ENSMUSG00000038060",69.5191700996871,54.1271429840814,65.015919697049,63.4065091419262,69.4240540783623,68.748088201203,46.79385777737,72.0146683349088,"Dlec1"
"ENSMUSG00000038065",2300.35821061204,2164.1983891504,2561.2609491922,2396.15243418602,1996.19309118074,1378.92799988182,1943.99745994407,1542.3141468393,"Mturn"
"ENSMUSG00000038068",295.715872812102,264.424403430431,314.090992339265,296.578833083203,292.788401982658,219.465050796148,252.030076099168,238.048486995949,"Rnf144b"
"ENSMUSG00000038069",235.535098695955,243.12847832194,242.665052390394,183.060728006529,156.958730959776,236.652072846449,181.428816996469,228.046449727211,"Cdkn2aip"
"ENSMUSG00000038070",210.632709406515,220.057892787741,231.676446244414,171.811186061994,188.149248009475,150.716962594945,200.310549082075,149.030355304186,"Cntln"
"ENSMUSG00000038072",582.093349640664,617.581828146241,511.885902966907,446.913620887448,474.900775724449,374.148249248855,531.151333016813,537.109401331195,"Galnt11"
"ENSMUSG00000038074",189.880718331981,220.057892787741,157.503354759048,166.697757905387,123.755922487515,100.477975063297,165.009919530726,116.023632317353,"Fkbp14"
"ENSMUSG00000038077",1320.86423189406,1292.84012012798,1282.00405036435,1576.98124349758,1340.18608742578,1932.87894134921,1364.41037940331,1406.28643998447,"Kcna6"
"ENSMUSG00000038079",330.994257638809,337.185480884442,381.854063572809,393.733968058735,287.757673426255,302.756003809144,448.235900814807,365.074360308913,"Tmem237"
"ENSMUSG00000038080",205.444711637881,163.268759165098,128.200405036435,127.835703915174,107.657591107026,71.3922454397108,172.39842339031,96.0195577798785,"Kdm1b"
"ENSMUSG00000038084",1924.74717216298,2131.36717127481,2119.88526899533,2018.78143622843,1451.86826137792,987.592728582666,1820.85572895099,1323.26953065395,"Opa1"
"ENSMUSG00000038085",234.497499142228,221.832553213448,253.653658536374,364.076084750415,275.683924890888,774.738070882788,200.310549082075,287.058469612762,"Cnbd2"
"ENSMUSG00000038086",7.26319687608672,7.98597191568415,9.15717178831676,11.2495419445353,15.0921856692092,21.1532579080625,15.5979525924567,10.0020372687373,"Hspb2"
"ENSMUSG00000038094",181.579921902168,166.818080016513,151.093334507227,146.244045278959,183.118519453072,158.649434310468,173.219368263598,159.032392572924,"Atp13a4"
"ENSMUSG00000038095",2434.20855304278,2707.24447941693,2469.68923130903,2386.94826350413,2666.28613489362,3757.3474359196,2825.69225385452,2465.50218674375,"Sbno1"
