"","log2FoldChange","pvalue","padj","BCH_309","BCH_313","BCH_314","BCH_317","BInt_390","BInt_391","BInt_392","BInt_398","gene"
"ENSMUSG00000043419",-0.01986731500401,0.893707545636837,0.947812783575112,2217.3502463139,2116.2825576563,2072.26797569608,1968.66984029368,1914.69528856701,2017.49197298146,2572.02028800877,1753.35713320966,"Rnf227"
"ENSMUSG00000043421",0.445146309501921,0.0729421236108951,0.204869635263425,56.0303759012404,47.9158314941049,59.5216166240589,65.451880404569,59.3625969655562,95.1896605862811,78.8107078355704,79.016094423025,"Hilpda"
"ENSMUSG00000043424",1.17911495311345,0.0363055101553802,0.133268453353513,11.4135950909934,7.09864170283035,3.6628687153267,10.2268563132139,12.0737485353674,34.3740441006015,16.4188974657438,11.0022409956111,"Eif3j2"
"ENSMUSG00000043432",0.495394213933274,0.0226329964548495,0.100932527271235,126.587145554654,118.902248522408,142.851879897741,160.561644117458,165.007896650021,252.517016277496,146.949132318407,212.043190097232,"Leng9"
"ENSMUSG00000043439",0.484877534488718,0.0146242778764113,0.0781176112635194,1210.87867919903,1124.24737968576,1369.91289953219,1529.9377044568,1776.85332612156,2395.60645808807,1224.0288060712,1933.39380404693,"Epop"
"ENSMUSG00000043441",-0.594050969277538,0.0555244446194708,0.173532939451155,97.5343580503073,57.6764638354966,46.7015761204155,75.6787367177829,30.1843713384184,46.2727516738866,57.4661411301034,49.009982616813,"Gpr149"
"ENSMUSG00000043445",0.418054923770584,0.10193064460915,0.251365642587926,1779.48323464125,1710.77265038211,2059.44793519244,2612.96178802615,2091.77693375239,4525.47511370611,1776.52470579348,2516.51257681431,"Pgp"
"ENSMUSG00000043448",-0.395776558332729,0.0146449904080365,0.0781676363028947,444.092608995016,380.664661314278,393.758386897621,502.138644978803,319.954336187235,358.283305817808,279.942201790933,351.071508132681,"Gjc2"
"ENSMUSG00000043456",0.150408045952863,0.356636988956212,0.546555385497721,636.048526434451,568.778666439282,581.480408558114,717.925313187616,664.056169445205,868.605652849815,596.826922879789,653.133033648548,"Zfp536"
"ENSMUSG00000043458",0.021229415089141,0.932124010498544,0.96830779905953,67.4439709922338,47.9158314941049,70.510222770039,71.5879941924973,54.3318684091531,66.1039309626952,73.0640937225601,67.0136497005402,"Pcdhb12"
"ENSMUSG00000043460",-0.0942272450315823,0.577505796423035,0.738142558026299,2825.38358479773,3236.09328627779,2883.59339614095,3236.8000231322,3475.22728676324,2964.10026436725,2039.22706524539,2935.59793837441,"Elfn2"
"ENSMUSG00000043461",-0.266366469745246,0.416152080807303,0.605544176196007,51.8799776863337,54.1271429840814,36.628687153267,41.930110884177,34.2089541835408,23.7974151465703,57.4661411301034,36.0073341674544,"Sptssb"
"ENSMUSG00000043463",-0.262573552820596,0.148685374801357,0.31733539313918,444.092608995016,516.426183880908,416.651316368412,348.735800280594,316.935899053393,367.537856152585,441.668341828509,312.063562784605,"Rab9b"
"ENSMUSG00000043467",-1.21686729503689,1.08079862117184e-05,0.00228885057851974,181.579921902168,220.945223000595,133.694708109425,141.130617122352,104.639153973184,75.3584812974725,69.7803142294113,42.0085565286968,"Zbtb37"
"ENSMUSG00000043483",1.15246178154232,0.00359773935058551,0.0365153885116786,13.4887941984468,12.4226229799531,12.8200405036435,16.3629701011423,19.1167685143316,37.0182013391093,35.3006295513493,31.0063155330858,"Gm6863"
"ENSMUSG00000043487",-0.342692412502903,0.124704855761069,0.285785446987664,107.910353587574,118.014918309555,120.874667605781,113.518105076674,76.4670740573266,107.088368159566,110.827557893771,69.0140571542876,"Acot6"
"ENSMUSG00000043496",-0.463417769423554,0.000729914730412143,0.0171253948239657,882.997220221399,905.07681711087,813.156854802528,936.780038290394,722.41262069948,553.950941467386,641.978890910584,645.131403833558,"Tril"
"ENSMUSG00000043510",0.343479945516115,0.132527442870674,0.296278628826062,123.474346893474,104.704965116748,106.223192744474,107.381991288746,95.5838425716582,187.735163934054,132.172124599238,147.029947850439,"Hscb"
"ENSMUSG00000043518",-0.0914702599839002,0.616960915150365,0.768042992963207,202.331912976701,189.888665550712,183.143435766335,202.491755001635,207.266016523806,149.394883975691,160.084250291002,212.043190097232,"Rai2"
"ENSMUSG00000043531",-0.406182851033521,0.0217418708913211,0.0985539158237169,474.18299605309,513.764193242347,381.854063572809,425.437222629699,389.378390265597,263.093645231527,379.276531458683,320.065192599595,"Sorcs1"
"ENSMUSG00000043535",-0.460824465826969,0.00904429343851395,0.0604923321804904,1102.96832561145,1208.54374990687,1081.46198820021,942.916152078322,884.402080215659,612.122400714558,975.282509465184,675.13751563977,"Setx"
"ENSMUSG00000043541",0.621159160234295,0.0760094656987724,0.209592632169125,23.8647897357135,27.5072365984676,17.3986263978018,16.3629701011423,30.1843713384184,35.6961227198554,28.7330705650517,37.0075378943282,"Dnai7"
"ENSMUSG00000043542",-0.0591446421772913,0.713881951507485,0.83686251089739,712.830893410225,705.427519218766,749.972369463143,755.764681546508,555.392432626898,683.514646154268,879.231959290583,686.139756635381,"Zc2hc1a"
"ENSMUSG00000043556",0.0709438595106217,0.857235432507592,0.926271979960123,17.6391924133535,30.169227237029,20.1457779342969,30.6805689396417,18.110622803051,21.1532579080625,39.4053539177852,24.0048894449696,"Fbxl7"
"ENSMUSG00000043557",-0.225379412918645,0.26252852647786,0.453340130648251,746.034079129479,958.316629882097,737.152328959499,768.036909122364,954.832280005302,503.711953935737,588.617474146917,697.141997630992,"Mdga1"
"ENSMUSG00000043572",0.167363386680242,0.376804654836748,0.567733195537373,176.391924133535,119.789578735262,158.41907193788,133.971817703102,153.940293825934,163.937748787484,174.040313136885,168.034226114787,"Pars2"
"ENSMUSG00000043587",-0.289895143285843,0.0979308934357278,0.245150177324085,261.475087539122,242.241148109086,262.810830324691,303.737632502453,268.640904911924,204.922185984355,189.638265729341,212.043190097232,"Pxylp1"
"ENSMUSG00000043602",0.259592181876565,0.19268401694076,0.374322910978071,160.827930827634,228.043864703425,212.446385488949,197.378326845028,180.10008231923,297.467689332128,241.357792746434,240.048894449696,"Zfp3"
"ENSMUSG00000043614",0.267798584423319,0.199250856777386,0.382107190152696,567.566955888491,501.341570262394,511.885902966907,603.38452247962,640.91481808575,900.335539711909,421.14471999633,671.136700732275,"Vps37d"
"ENSMUSG00000043621",-0.0410835029786586,0.90907215852014,0.956387586542901,53.955176793787,31.0565574498828,54.9430307299005,27.6125120456775,46.2827027189082,21.1532579080625,40.2262987910724,54.0110012511816,"Ubxn10"
"ENSMUSG00000043629",0.571502046509317,0.00616750733600916,0.0485218909714585,228.271901819868,264.424403430431,261.895113145859,242.37649462317,254.554864953995,515.610661509023,353.006295513493,362.073749128292,"1700019D03Rik"
"ENSMUSG00000043631",-0.210230611811787,0.502581394458643,0.678208913435539,58.1055750086937,64.775105538327,47.6172932992471,50.1115959347481,66.4056169445205,25.1194937658242,41.0472436643596,57.0116124318028,"Ecm2"
"ENSMUSG00000043633",0.383441881346745,0.248967682404415,0.439112764918154,46.6919799177003,26.6199063856138,47.6172932992471,53.1796528287123,35.2150998948215,84.6130316322499,48.4357475239443,60.012223612424,"Fam221b"
"ENSMUSG00000043635",-1.46208619734422,1.00550548674948e-05,0.00225974127811594,202.331912976701,141.972834056607,131.863273751761,120.676904495924,75.460928346046,17.1870220503008,65.6755898629754,56.0114087049291,"Adamts3"
"ENSMUSG00000043639",-0.474227134465377,0.0412922298337878,0.143610524447382,94.4215593891273,150.846136185145,111.717495817464,121.699590127246,109.669882529587,72.7143240589647,82.9154322020064,79.016094423025,"Rbm20"
"ENSMUSG00000043644",0.76787312946453,0.00369173303085772,0.0369606097110492,59.1431745624204,51.46515234552,47.6172932992471,40.9074252528556,85.5223854588521,115.02083987509,64.8546449896882,76.0154832424038,"0610009L18Rik"
"ENSMUSG00000043648",0.982560999986695,0.0126912957201135,0.0724005781227585,37.3535839341603,26.6199063856138,33.881535616772,25.5671407830348,52.3195769865919,116.342918494344,28.7330705650517,49.009982616813,"Pld6"
"ENSMUSG00000043659",-0.792817200205142,0.034847799752973,0.129928054961969,35.2783848267069,24.8452459599062,29.3029497226136,46.0208534094626,16.0983313804898,15.8649434310468,27.0911808184773,18.0036670837272,"Npsr1"
"ENSMUSG00000043668",0.0490147765478526,0.772434596811681,0.87170022553971,226.196702712415,208.522600020642,244.496486748057,202.491755001635,261.597884932959,234.007915607941,224.117950407403,193.039319286631,"Tox3"
"ENSMUSG00000043670",0.167323358956944,0.364854084677802,0.555361176926911,2817.08278836792,2735.63904622825,3029.19242757518,3474.06308959876,3163.32211626625,4684.12454801658,2636.05398812517,3059.62320050675,"Diras1"
"ENSMUSG00000043671",-0.503914517207583,0.00271651275311994,0.0315006471581054,752.259676451839,832.315739656859,773.781016112766,845.76101710279,674.117626558011,427.031394019011,638.695111417435,516.105123066847,"Dpy19l3"
"ENSMUSG00000043673",-0.247721520387122,0.325750535581326,0.517341344129429,121.399147786021,134.874192353777,116.296081711623,94.0870780815679,118.725193931112,64.7818523434413,127.246455359515,80.0162981498987,"Kcns3"
"ENSMUSG00000043683",-0.138350174938524,0.295261638634195,0.486509794816503,1024.11075952823,1054.14829287031,1113.51208945932,1066.66111346821,1114.80944809892,861.995259753545,917.816368335081,973.198226248143,"Fem1a"
"ENSMUSG00000043687",0.865849697245477,0.00545693943575759,0.0452726842174183,92.346360281674,93.1696723496484,82.4145460948508,96.1324493442107,112.688319663429,302.756003809144,98.513384794463,153.031170211681,"1190005I06Rik"
"ENSMUSG00000043702",-0.264390087295699,0.0728534015000984,0.204734533169559,302.979069688189,278.621686836091,291.198062868473,277.147806088097,237.450387862225,252.517016277496,221.655115787542,247.050320537812,"Pde12"
"ENSMUSG00000043716",0.512134053507408,0.0174843764586923,0.0867109641191122,2513.066119126,2584.7929100431,3444.01230958593,3790.07294967707,2880.5951713964,5651.88609731044,5079.18593102786,3976.81001804997,"Rpl7"
"ENSMUSG00000043733",-0.459555715421467,0.0183043139129139,0.0890953945627047,3585.94405767938,3592.80003184501,3628.98717970993,3459.74549076026,3264.94283310559,1614.25799410902,2985.77650414552,2506.51053954558,"Ptpn11"
"ENSMUSG00000043773",0.431838610914276,0.0990499016453598,0.246938011984053,95.459158942854,152.620796610853,65.9316368758807,126.813018283852,145.891128135689,178.480613599277,154.337636177992,117.023836044227,"1700048O20Rik"
"ENSMUSG00000043789",-0.384652653555703,0.536309636340336,NA,22.8271901819868,13.3099531928069,4.57858589415838,14.3175988384995,15.0921856692092,11.8987075732851,2.46283461986158,13.0026484493585,"Vwce"
"ENSMUSG00000043794",0.773839360400159,0.157475556866906,0.328651333246181,15.5639933059001,7.98597191568415,6.41002025182173,9.20417068189252,16.0983313804898,30.4078082428398,13.1351179725951,8.00162981498987,"D830025C05Rik"
"ENSMUSG00000043801",0.126226473522883,0.58547015735033,0.743600442334914,83.0079642981339,73.6484076668649,102.560324029148,77.7241079804257,78.4793654798878,118.987075732851,85.378266821868,87.0177242380148,"Oaz1-ps"
"ENSMUSG00000043811",0.385923384313593,0.0525648920330802,0.167127393135705,1049.01314881767,866.921617958157,1213.32526195197,1409.26079996088,1353.26598167242,1957.99843511503,1146.85998798221,1475.30049713876,"Rtn4r"
"ENSMUSG00000043822",-0.0817258887763318,0.690359189939876,0.82061138728845,131.775143323288,124.226229799531,123.621819142276,133.971817703102,131.80508817776,146.750726737183,118.216061753356,90.018335418636,"Adamtsl5"
"ENSMUSG00000043831",0.0244869152267695,0.861220740339454,0.928662828435605,425.415817027936,496.904919198125,430.387074050888,485.775674877661,507.097438485429,432.319708496027,449.877790561381,480.097788899392,"Lysmd4"
"ENSMUSG00000043833",0.329488534066948,0.262656709198148,0.453423953214511,78.8575660832272,40.8171897912745,42.1229902262571,54.2023384600337,84.5162397475715,75.3584812974725,52.5404718903803,59.0120198855503,"2900005J15Rik"
"ENSMUSG00000043843",0.332737665824792,0.115083155316886,0.271494515581824,1115.41952025617,880.231571150964,762.792409966786,1129.04493697882,1414.64087006054,1554.76445624259,822.586763033766,1106.22532192235,"Tmem145"
"ENSMUSG00000043857",-0.229000274563055,0.241924794437094,0.431534789841453,1685.06167525212,1647.7722052695,1659.279528043,1846.97025016643,2036.43891963196,1085.42654640746,1151.78565722193,1560.31781392302,"Mgat5b"
"ENSMUSG00000043866",0.444629572920095,0.0399446248502313,0.140670967513804,561.341358566131,581.201289419235,664.810671831797,735.31096892008,711.345017875393,1299.60328272659,642.799835783871,811.165222494598,"Taf10"
"ENSMUSG00000043872",-0.439468820834116,0.0921386116211662,0.236347037651767,201.294313422975,339.847471523003,199.626344985305,232.149638309956,237.450387862225,146.750726737183,219.19228116768,113.023021136732,"Zmym1"
"ENSMUSG00000043873",0.308259790369389,0.47183010261017,0.653385613149157,19.7143915208068,15.9719438313683,15.5671920401385,35.7939970962487,22.1352056481735,44.9506730546327,19.7026769588926,22.0044819912221,"Chil5"
"ENSMUSG00000043881",-0.328553937226937,0.0328959685136275,0.125527958492573,605.958139376378,608.708526017703,571.407519590966,507.25207313541,402.458284512245,473.304145692898,537.718892003111,412.083935471978,"Kbtbd7"
"ENSMUSG00000043885",-0.378798447391779,0.0281448242474103,0.114139784564918,931.764399246553,916.612109877969,934.031522408309,683.154001722689,702.289706473868,535.441840797831,800.421251455012,624.12712556921,"Slc36a4"
"ENSMUSG00000043889",-0.0191313141255969,0.968468980907036,0.986547992717372,23.8647897357135,15.9719438313683,19.2300607554652,11.2495419445353,8.0491656902449,31.7298868620937,14.7770077191695,16.0032596299797,"Gm8399"
"ENSMUSG00000043895",0.29158569058467,0.298508029928133,0.490194899641622,41.503982149067,35.4932085141518,43.9544245839204,39.8847396215342,60.3687426768368,51.5610661509023,38.584409044498,47.0095751630655,"S1pr2"
"ENSMUSG00000043903",-0.782071286593991,0.0102627640509732,0.0645390316607592,66.4063714385071,72.7610774540111,66.8473540547123,76.7014223491043,59.3625969655562,30.4078082428398,24.6283461986158,50.0101863436867,"Zfp469"
"ENSMUSG00000043909",-0.495109440935551,0.00909001212149532,0.0606000808099688,1727.60325695491,1777.32241634615,1486.20898124381,1434.82794074391,1365.33973020779,777.382228121295,1368.51510376975,1044.21269085618,"Trp53bp1"
"ENSMUSG00000043913",0.0338613520170553,0.93237491733971,0.968404404338463,23.8647897357135,35.4932085141518,14.6514748613068,20.4537126264278,20.1229142256123,34.3740441006015,21.344566705467,22.0044819912221,"Ccdc60"
"ENSMUSG00000043923",0.468985445986915,0.0126696749628298,0.0723255509241757,214.783107621421,214.733911510618,182.227718587503,145.221359647637,259.585593510398,218.142972176894,292.25637489024,276.056228617151,"Cenatac"
"ENSMUSG00000043924",0.986912053109284,0.0144914149223962,0.0777750693561852,19.7143915208068,31.0565574498828,16.4829092189702,17.3856557324636,38.2335370286633,70.0701668204569,39.4053539177852,22.0044819912221,"Ncmap"
"ENSMUSG00000043929",-0.0804004402960777,0.707561896334577,0.832827316476781,190.918317885708,275.072365984676,308.596689266275,269.989006668847,182.112373741791,317.298868620937,261.881414578614,229.046653454085,"Klhl15"
"ENSMUSG00000043940",-0.651371500889457,1.30354941886589e-05,0.00244253811835345,2311.77180570303,2514.69382322765,1950.47759091147,2093.43748731489,1656.11584076789,1275.80586758002,1472.77510267722,1241.2528250503,"Wdfy3"
"ENSMUSG00000043943",0.0942821671439061,0.805652510443512,0.89385309132838,24.9023892894402,25.73257617276,25.6400810072869,14.3175988384995,32.1966627609796,25.1194937658242,18.0607872123182,22.0044819912221,"Naalad2"
"ENSMUSG00000043948",1.46276246141922,0.006819459984209,0.05137908095734,4.1503982149067,8.87330212853794,5.49430307299006,12.2722275758567,17.1044770917704,37.0182013391093,19.7026769588926,12.0024447224848,"Or52b2"
"ENSMUSG00000043953",-0.49336663691124,0.418005117859533,NA,9.33839598354006,16.8592740442221,10.9886061459801,12.2722275758567,4.02458284512245,2.64415723850781,15.5979525924567,12.0024447224848,"Ccrl2"
"ENSMUSG00000043962",-0.364782526119353,0.0173513072157226,0.086402427768088,2335.63659543874,2298.18525129133,2434.89197851343,2542.39647946498,2198.42837914814,1434.45530189049,2028.55478189265,1798.36630091897,"Thrap3"
"ENSMUSG00000043964",0.380171610042818,0.0322332807170773,0.123836058864433,256.287089770488,246.677799173355,228.013577529087,249.535294042419,294.80069340522,397.945664395425,252.851020972455,334.068044775827,"Orai3"
"ENSMUSG00000043969",-0.00378002454181917,0.98503773293314,0.993471773161974,164.978329042541,175.691382145051,184.974870123999,167.720443536708,200.222996544842,212.854657699879,129.709289979376,152.030966484808,"Emx2"
"ENSMUSG00000043987",-0.316865195087288,0.0985701907884929,0.245957466569388,450.318206317376,453.425738768289,425.808488156729,355.894599699844,395.415264533281,419.098922303488,265.98613894505,276.056228617151,"Cep164"
"ENSMUSG00000043991",0.79028617146489,0.00341531215527188,0.0355747387416241,1530.45934174684,1762.23780272763,1772.82845821812,2480.01265595437,1982.10705122281,5588.42632358625,2476.79068270746,3005.61219925557,"Pura"
"ENSMUSG00000043993",0.162975572328646,0.500356768168026,0.677024100298276,133.850342430741,93.1696723496484,77.8359602006925,104.313934394782,109.669882529587,109.732525398074,90.3039360615911,148.030151577313,"2900052L18Rik"
"ENSMUSG00000043998",-0.238081070821793,0.0794014199732857,0.215061251687872,498.047785788803,497.792249410978,541.18885268952,526.683100130516,438.679530118347,442.896337450058,392.411649431278,477.097177718771,"Mgat2"
"ENSMUSG00000043999",-0.424382760708482,0.0929780029187857,0.237698591506191,107.910353587574,170.367400867928,157.503354759048,190.219527425779,110.676028240867,78.0026385359803,159.263305417715,116.023632317353,"Gpr75"
"ENSMUSG00000044005",-0.164927502295836,0.236534760533121,0.425130349353436,473.145396499363,538.609439202253,486.24582195962,523.615043236552,501.060564217745,458.761280881105,408.830546897022,436.088824916948,"Gls2"
"ENSMUSG00000044006",0.320072499460984,0.337060718728781,0.527974485962897,30.0903870580735,23.9579157470524,34.7972527956037,34.7713114649273,36.2212456061021,47.5948302931405,24.6283461986158,47.0095751630655,"Cilp2"
"ENSMUSG00000044014",0.202399778958018,0.457283482218285,0.640354339287391,79.8951656369539,65.6624357511808,60.4373338028906,42.9527965154984,69.4240540783623,70.0701668204569,91.1248809348783,55.0112049780554,"Npy5r"
"ENSMUSG00000044017",-0.518414388321215,0.0911663012315652,0.235001573352722,53.955176793787,60.338454474058,60.4373338028906,62.3838235106048,62.381034099398,22.4753365273164,39.4053539177852,40.0081490749494,"Adgrd1"
"ENSMUSG00000044018",0.218594574481574,0.108717594936129,0.261719030515727,592.469345177931,559.01803409789,534.778832437699,561.454411595444,610.730446747332,606.834086237542,749.522669311206,645.131403833558,"Mrpl50"
"ENSMUSG00000044022",-0.715344029999844,0.0766730445071311,0.210576555745586,22.8271901819868,23.9579157470524,21.0614951131285,40.9074252528556,20.1229142256123,15.8649434310468,12.3141730993079,18.0036670837272,"Pcdhb21"
"ENSMUSG00000044024",-0.2507486069452,0.100773628418713,0.249487400114744,1388.30820288629,1387.78445290333,1455.99031434236,1678.2271209984,1477.02190415994,1045.76418782984,1120.58975203702,1322.26932692708,"Rell2"
"ENSMUSG00000044026",-0.00880838437419463,0.979664412237787,0.991036967603732,20.7519910745335,28.3945668113214,36.628687153267,34.7713114649273,36.2212456061021,21.1532579080625,33.6587398047749,28.0057043524645,"Slc35g1"
"ENSMUSG00000044030",-0.100514328111546,0.575130519114365,0.735822416964296,1089.47953141301,983.161875842004,1040.25471515278,1453.2362821077,1210.39329067058,1047.08626644909,818.482038667331,1183.24100889163,"Irf2bp1"
"ENSMUSG00000044033",-0.264233985885245,0.219840511638531,0.405800922812721,184.692720563348,269.748384707553,186.806304481662,157.493587223494,202.235287967403,137.496176402406,160.084250291002,165.033614934166,"Ccdc141"
"ENSMUSG00000044037",-0.521751983658877,0.0436843828138613,0.148779513152692,224.121503604962,220.945223000595,172.154829620355,143.175988384995,194.186122277158,83.2909530129959,135.455904092387,115.023428590479,"Als2cl"
"ENSMUSG00000044042",-0.298916142134978,0.0995404522398268,0.247775820091577,231.384700481048,226.269204277717,190.469173196989,204.537126264278,186.136956586913,203.600107365101,164.188974657438,141.028725489196,"Fmn1"
"ENSMUSG00000044043",-0.53508641904907,0.0212990245504376,0.0974623570888117,115.173550463661,165.930749803659,123.621819142276,107.381991288746,96.5899882829389,79.3247171552342,106.722833527335,70.0142608811614,"Pcdhb14"
"ENSMUSG00000044052",0.135493587444247,0.806401848400083,0.894263345604196,19.7143915208068,16.8592740442221,8.24145460948508,5.11342815660695,10.0614571128061,22.4753365273164,13.9560628458823,9.0018335418636,"Ccr10"
"ENSMUSG00000044066",-0.387581496087127,0.0250418245108403,0.106832019556144,398.438228631043,417.932530254137,441.375680196868,421.346480104413,378.31078744151,248.550780419734,369.425192979236,284.05785843214,"Cep68"
"ENSMUSG00000044067",0.0152627474186337,0.934545882816674,0.96936593787705,548.89016392141,455.200399193996,596.131883419421,532.819213918445,476.913067147011,428.353472638265,718.326764126293,528.107567789331,"Gpr22"
"ENSMUSG00000044071",-0.2506897264812,0.180797754855602,0.359472766444746,878.846822006493,729.385434965819,805.831117371875,584.976181115836,764.670740573266,575.104199375448,694.519362800964,485.098807533761,"Tafa2"
"ENSMUSG00000044072",-0.666256556168355,0.00559895435702951,0.0459760290471462,424.37821747421,336.298150671588,296.692365941463,309.873746290381,300.837567672903,140.140333640914,252.851020972455,165.033614934166,"Eml6"
"ENSMUSG00000044080",0.610753780174087,0.0129351143652495,0.0730677617733916,724.244488501218,795.047870716999,988.058835959378,963.36986470475,809.947297580894,2116.6478694255,1137.00864950276,1240.25262132343,"S100a1"
"ENSMUSG00000044081",-0.140844373425923,0.674257764516091,0.809793264548024,40.4663825953403,47.9158314941049,34.7972527956037,50.1115959347481,53.3257226978725,38.3402799583632,45.1519680307956,20.0040745374747,"Zfp85os"
"ENSMUSG00000044092",-0.245877256331755,0.663705770294746,NA,12.4511946447201,7.09864170283035,10.0728889671484,11.2495419445353,10.0614571128061,3.96623585776171,10.6722833527335,9.0018335418636,"C130050O18Rik"
"ENSMUSG00000044098",0.252502152667128,0.329941609254657,0.520976489421238,377.686237556509,332.748829820173,352.551113850195,322.145973866238,322.972773321077,715.244533016362,288.151650523804,328.066822414585,"Rsbn1"
"ENSMUSG00000044117",0.00334467712338583,0.981698443064885,0.991877701625714,3613.95924563,3743.64616803016,3982.45401073896,4416.97924167709,4070.86554784136,3298.58615503849,4671.99727387741,3747.76336459588,"Bmerb1"
"ENSMUSG00000044122",0.230504625181433,0.454503826426806,0.63766431373171,87.1583625130406,66.5497659640345,86.9931319890092,86.9282786623182,52.3195769865919,162.61567016823,93.5877155547399,78.0158906961512,"Proca1"
"ENSMUSG00000044125",-0.269337330625484,0.508811272753441,0.683698885896371,24.9023892894402,16.8592740442221,24.7243638284552,25.5671407830348,13.079894246648,13.220786192539,22.1655115787542,27.0055006255908,"9530080O11Rik"
"ENSMUSG00000044134",0.0978683922845662,0.647884198509753,0.791952822240389,246.948693786948,284.832998326068,239.002183675067,336.463572704738,321.966627609796,359.605384437062,192.101100349203,314.063970238352,"Pheta1"
"ENSMUSG00000044139",0.495297574780317,0.235527915236681,0.424258735440789,30.0903870580735,31.0565574498828,12.8200405036435,11.2495419445353,34.2089541835408,35.6961227198554,28.7330705650517,22.0044819912221,"Prss53"
"ENSMUSG00000044145",0.813164966973446,0.0959255505073812,0.24168880405164,26.9775883968935,9.76063234139173,11.9043233248118,10.2268563132139,13.079894246648,35.6961227198554,35.3006295513493,19.0038708106009,"1810024B03Rik"
"ENSMUSG00000044147",-0.271641881423391,0.0980854067594962,0.245407904078668,602.845340715197,555.468713246475,612.614792638391,472.480761670482,567.466181162266,428.353472638265,404.725822530586,458.09330690817,"Arf6"
"ENSMUSG00000044148",0.0309304968120325,0.826900625848301,0.906919841359339,360.047045143156,374.453349824301,423.061336620234,351.803857174558,368.249330328704,372.826170629601,405.546767403873,395.080472115125,"1810030O07Rik"
"ENSMUSG00000044149",-0.27885479642756,0.112801138915252,0.268521735564113,485.596591144083,539.496769415107,457.858589415838,431.573336417627,359.194018927179,341.096283767507,514.732435551069,360.073341674544,"Nkrf"
"ENSMUSG00000044150",-0.418771851730572,0.106568100753029,0.258255272539974,116.211150017387,205.86060938208,130.031839394098,114.540790707996,111.682173952148,84.6130316322499,140.38157333211,86.0175205111411,"Bclaf3"
"ENSMUSG00000044155",0.219160311317669,0.173464135551682,0.349710347480067,277.039080845022,257.3257617276,220.687840098434,235.21769520392,251.536427820153,286.891060378097,316.063776215569,297.060506881499,"Lsm8"
"ENSMUSG00000044164",0.264934589520936,0.166419802932401,0.341722798038639,240.723096464588,250.22712002477,276.546588007166,334.418201442095,273.671633468327,427.031394019011,332.482673681313,293.059691974004,"Rnf182"
"ENSMUSG00000044165",-1.3253935522846,0.0460468317033687,0.153699410884021,15.5639933059001,16.8592740442221,11.9043233248118,77.7241079804257,10.0614571128061,6.61039309626952,27.0911808184773,4.00081490749494,"Bcl2l15"
"ENSMUSG00000044167",0.343223137428848,0.0852386885767754,0.225019598283048,504.273383111163,610.48318644341,601.626186492411,823.26193321372,672.10533513545,1078.81615331119,725.715267985878,748.152387701553,"Foxo1"
"ENSMUSG00000044176",-0.221934716214057,0.430390006693561,0.618117103982727,45.6543803639737,50.5778221326663,65.9316368758807,49.0889103034268,51.3134312753113,48.9169089123944,49.2566923972315,32.0065192599595,"Spink10"
"ENSMUSG00000044177",-0.123646589870142,0.693248751147192,0.822612801833684,63.2935727773271,44.3665106426897,54.0273135510689,37.8393683588915,63.3871798106786,31.7298868620937,51.7195270170931,35.0071304405807,"Wfikkn2"
"ENSMUSG00000044197",-0.108612415663942,0.54091014530473,0.710061422679974,309.204667010549,268.8610544947,281.125173901325,318.055231340953,316.935899053393,203.600107365101,269.269918438199,299.060914335246,"Gpr146"
"ENSMUSG00000044199",0.167941735971986,0.766363102978499,NA,5.18799776863337,15.0846136185145,13.7357576824751,12.2722275758567,7.04301997896429,13.220786192539,8.20944873287192,24.0048894449696,"S1pr4"
"ENSMUSG00000044211",0.487699577329393,0.402568051036433,0.592725413675769,9.33839598354006,12.4226229799531,4.57858589415838,17.3856557324636,13.079894246648,26.4415723850781,17.239842339031,5.00101863436867,"Gm7887"
"ENSMUSG00000044216",0.376296386910055,0.0917460160795434,0.235748752014232,2390.62937178626,2252.93141043578,2942.19929558617,2910.56330674068,3172.37742766777,4718.49859211718,2000.64265620089,3736.76112360027,"Kcnj4"
"ENSMUSG00000044221",-0.162304411957298,0.304980029978296,0.496646003977164,1320.86423189406,1378.02382056194,1454.1588799847,1370.39874597066,1249.63297341052,949.252448624303,1522.03179507445,1210.24650951722,"Grsf1"
"ENSMUSG00000044224",0.446149364771869,0.00414281698837822,0.0391801296575304,527.10057329315,590.961921760627,639.17059082451,569.635896646015,667.074606579046,967.761549293858,779.076684749545,760.154832424038,"Dnajc21"
"ENSMUSG00000044229",-0.408033681852122,0.119122381228264,0.277762494386177,217.895906282602,126.000890225239,173.986263978018,146.244045278959,138.848108156725,75.3584812974725,169.114643897162,114.023224863606,"Nxpe4"
"ENSMUSG00000044231",-0.0820294491197673,0.622182603647194,0.772021712335203,266.663085307755,255.551101301893,273.799436470671,332.372830179452,238.456533573505,252.517016277496,266.807083818337,307.062544150236,"Nhlrc1"
"ENSMUSG00000044243",0.617388633876698,0.113160015925336,0.268851449715501,43.5791812565203,24.8452459599062,25.6400810072869,40.9074252528556,39.2396827399439,97.8338178247889,38.584409044498,33.0067229868332,"Bhlha9"
"ENSMUSG00000044244",-1.33161327269224,0.0202652270142371,0.0945194094492544,30.0903870580735,15.0846136185145,18.3143435766335,119.654218864603,24.1474970707347,15.8649434310468,21.344566705467,11.0022409956111,"Il20rb"
