"","BCH_309","BCH_313","BCH_314","BCH_317","BNPFC_381","BNPFC_382","BNPFC_383","BNPFC_389","gene"
"ENSMUSG00000042349",30.9817313319269,32.6169475018898,21.7245686232553,34.3611456534907,43.9870012475512,28.0533843703984,27.4057746212202,24.3271018555837,"Ikbke"
"ENSMUSG00000042350",1618.27909990432,1880.32294652786,1814.00148004182,1614.97384571406,1044.93565185849,1544.01511669385,1847.8135918853,1727.22423174645,"Arel1"
"ENSMUSG00000042353",24.7853850655415,21.1569389201447,54.3114215581384,19.2018166887154,25.4147118319184,14.0266921851992,19.1009944329717,26.8878494193294,"Frem3"
"ENSMUSG00000042354",434.776963024708,439.006482593003,372.93842803255,293.080359985656,408.59036714392,356.062186239672,377.037020546484,427.644843145525,"Gnl3"
"ENSMUSG00000042359",833.408572828834,993.49459012513,699.712147740682,899.45351857667,613.863039632492,677.597130177315,885.289568067296,841.205574690448,"Osbpl6"
"ENSMUSG00000042363",932.550113091,1015.53306816695,973.984826609281,888.336677335834,679.354797045512,882.602631345611,952.558287592109,1107.52332132,"Lgalsl"
"ENSMUSG00000042364",419.286097358744,466.334195364857,487.897603663943,353.717675844758,283.471785817552,371.16785474681,431.848569788925,307.289707649479,"Snx18"
"ENSMUSG00000042369",430.646065513784,384.351057049296,496.044316897664,463.875466322125,408.59036714392,480.144463262588,460.915300447795,485.261663329802,"Rbm45"
"ENSMUSG00000042380",594.849241572997,517.463464421873,660.788962290683,673.074206036025,908.087203532779,758.520354322695,654.416678833986,592.81306100712,"Smim12"
"ENSMUSG00000042388",8069.70828758923,7532.7517946932,8636.4212181033,10045.5819939911,8331.13803628619,9260.85377119729,8266.57819938261,8093.24267521815,"Dlgap3"
"ENSMUSG00000042389",257.148370054993,238.015562851628,304.143960725575,270.846677503986,286.404252567389,263.27022255297,285.68443847575,297.046717394496,"Tsen2"
"ENSMUSG00000042390",1615.18092677112,1629.08429685114,1655.59316716392,1732.20598970833,1616.76666807666,1497.6191348505,1526.41859860008,1526.20554799241,"Gatad2b"
"ENSMUSG00000042396",465.758694356635,513.05576881351,487.897603663943,360.792029361653,303.021564149797,418.642812912099,462.576256485445,510.869138967259,"Rbm7"
"ENSMUSG00000042401",1345.63986418336,1359.3333256193,1400.32948584067,1469.44428765222,1467.21086383498,1637.88605670249,1523.09668652479,1515.96255773743,"Crtac1"
"ENSMUSG00000042404",998.644473265777,997.020746611821,922.38897612905,971.207675676606,835.753023703472,972.157666066498,917.678210801465,874.495293019142,"Dennd4b"
"ENSMUSG00000042406",2043.76154352945,2129.79851796124,2062.02363849065,1725.13163619143,3008.7108853325,2675.86127840723,2395.92908430971,2400.70084101155,"Atf4"
"ENSMUSG00000042408",534.951227664605,542.146559828709,369.317666595341,372.919492533473,246.327206986287,432.669505097298,488.321075069015,530.074745695351,"Zmym6"
"ENSMUSG00000042410",491.576803799907,634.708167604342,619.150205762777,411.323125910904,446.712434891797,431.59052877536,512.404937614936,645.308386063906,"Agps"
"ENSMUSG00000042417",49.5707701310831,37.0246431102533,54.3114215581384,57.6054500661462,49.8519347472247,56.1067687407968,36.5410328282936,32.0093445468207,"Ccno"
"ENSMUSG00000042419",197.250356146601,154.269346292722,229.918351262786,306.218445088462,386.108122061838,347.430375664165,223.398587063886,212.54204779089,"Nfkbil1"
"ENSMUSG00000042423",1027.56075584224,919.445303904624,825.533607683703,1025.7812599498,895.379847616819,919.287826291517,945.91446344151,937.233608330911,"Fbrs"
"ENSMUSG00000042425",797.263219608252,753.715949030156,678.892769476729,626.585597210714,514.159170138043,675.439177533439,695.110101756404,714.448570285038,"Frmpd3"
"ENSMUSG00000042426",456.464174957057,488.372673406674,429.060230309293,510.364075147436,395.88301122796,392.747381185578,496.625855257264,435.327085836762,"Dhx29"
"ENSMUSG00000042428",2942.23175215533,2808.58364164921,2670.3115599418,2587.19214332166,2317.62622128764,2680.17718369499,2820.30335192921,2855.23353357641,"Mgat3"
"ENSMUSG00000042429",3195.2492246994,3131.22696018142,3580.93306139992,3957.59548173735,3628.43885846466,3492.6463541146,3308.62442699822,3513.34565745904,"Adora1"
"ENSMUSG00000042436",21.6872119323488,21.1569389201447,15.3882361081392,51.5417184802361,40.0770455811022,23.7374790826448,32.3886427341694,29.4485969830751,"Mfap4"
"ENSMUSG00000042439",653.714531103658,611.788150440852,618.245015403475,608.394402452983,548.371282219471,549.198947866646,609.570865817444,633.78502202705,"Zfp532"
"ENSMUSG00000042444",1032.7243777309,1026.11153762702,928.725308644166,1018.7069064329,1086.96767527282,813.548146741554,1067.99473220876,1039.66351088074,"Mindy2"
"ENSMUSG00000042446",906.732003647728,954.706868771531,941.397973674398,983.335138848426,476.037102390165,803.837359844108,791.445551940087,892.420525965362,"Zmym4"
"ENSMUSG00000042447",265.410165076841,319.117162045516,278.79863066511,298.133469640581,221.88998407098,257.875340943278,277.379658287502,263.756999065803,"Mios"
"ENSMUSG00000042453",1125.66957172668,1302.03328271057,1133.29832984649,1330.98908310727,887.559936283921,989.421287217513,1088.75668267939,1030.70089440763,"Reln"
"ENSMUSG00000042460",307.751864563807,321.761779410535,235.3494934186,205.156251989959,157.375715574572,203.926524846358,308.937823002846,320.093445468207,"C1galt1"
"ENSMUSG00000042462",128.057822838631,92.5616077756332,215.435305513949,247.60237309133,217.002539487919,247.085577723894,156.960345557898,199.738309972161,"Dctpp1"
"ENSMUSG00000042472",367.649878472199,432.835708741294,351.213859409295,386.057577636278,279.561830151103,410.011002336592,379.528454602959,366.186901615629,"Zfp410"
"ENSMUSG00000042473",69.1925333079701,92.5616077756332,67.8892769476729,81.8603764097868,44.9644901641634,88.4760583989488,68.0991975436382,96.0280336404622,"Tbc1d8b"
"ENSMUSG00000042476",119.796027816784,100.495459870688,103.191700960463,100.051571167517,88.9514914117146,100.344797940271,101.318318296632,87.0654171673524,"Abcb4"
"ENSMUSG00000042485",15.4908656659635,13.2230868250905,12.6726650302323,9.0955973788652,40.0770455811022,38.8431475897824,27.4057746212202,15.3644853824739,"Mustn1"
"ENSMUSG00000042487",656.81270423685,516.581925300201,502.38064941278,518.449050595316,705.746997794043,569.699497983475,549.776448462054,558.242968896553,"Leo1"
"ENSMUSG00000042489",32.0144557096578,52.0108081786892,38.0179950906969,43.4567430323559,45.9419790807757,30.2113370142752,29.8972086776948,48.6542037111675,"Clspn"
"ENSMUSG00000042492",1840.31484111646,1912.05835490808,2078.31706495809,2230.44260168394,2257.99939737429,2230.24405744667,1959.92812442666,1791.24292084009,"Tbc1d10b"
"ENSMUSG00000042496",285.031928253728,354.378726912424,315.006245037202,289.037872261716,173.99302715698,329.087778191212,350.461723944089,359.785032706265,"Prdm10"
"ENSMUSG00000042500",258.181094432724,253.883267041737,229.918351262786,243.55988536739,198.430250072286,229.821956572879,235.855757346259,224.065411827745,"Ago4"
"ENSMUSG00000042501",26.8508338210033,45.8400343269803,37.1128047313945,20.2124386197004,33.2346231648164,32.369289658152,38.2019888659434,5.12149512749131,"Cpa6"
"ENSMUSG00000042502",1221.71293885565,1195.36704898818,1388.56201116974,1279.44736462704,1451.57104116919,1391.87945530054,1407.66024190813,1371.2803203858,"Cd2bp2"
