"","log2FoldChange","pvalue","padj","BCH_309","BCH_313","BCH_314","BCH_317","BNPFC_381","BNPFC_382","BNPFC_383","BNPFC_389","gene"
"ENSMUSG00000031246",-0.230586804405039,0.172037378106129,0.818422514072182,1078.16425035106,1175.09164918971,1128.77237804998,924.719066851295,638.300262547798,911.734992037948,1063.01186409582,1058.86911760883,"Sh3bgrl"
"ENSMUSG00000031253",-0.525605151725006,0.245890752671222,0.831619650482778,11.3599681550399,28.2092518935263,24.4401397011623,24.2549263436405,23.459733998694,18.3425974729528,8.30478018824856,11.5233640368555,"Srpx2"
"ENSMUSG00000031255",-0.395085742384796,0.25571816417011,0.834124874296969,85.7161233516645,42.3138778402895,44.354327605813,28.2974140675806,45.9419790807757,32.369289658152,33.2191207529942,40.9719610199305,"Sytl4"
"ENSMUSG00000031256",-0.0983666460422054,0.687310696457717,0.940248281589886,1496.41762333207,1539.16730644053,1066.31424325812,1038.9193450526,624.615417715226,1195.50576470775,1499.84330199769,1482.67283940874,"Cstf2"
"ENSMUSG00000031258",-0.00129997833775803,0.996382665420434,0.999452656515533,42.3416994869668,31.7354083802171,38.0179950906969,32.3399017915207,35.1896009980409,38.8431475897824,43.1848569788925,25.6074756374566,"Xkrx"
"ENSMUSG00000031264",0.114967155521546,0.831373412550824,0.970828724773025,11.3599681550399,6.17077385170888,8.14671323372075,19.2018166887154,10.7523780827347,7.5528342535688,19.1009944329717,10.2429902549826,"Btk"
"ENSMUSG00000031266",0.169256658142492,0.305034816085463,0.849190136663694,223.068465589874,243.304797581665,249.832539167436,261.751080125121,205.272672488572,321.534943937643,269.074878099253,306.009333867606,"Gla"
"ENSMUSG00000031273",-0.244824776392995,0.525862919317341,0.903816204169718,17.5563144214252,19.3938606767993,24.4401397011623,17.1805728267454,11.729866999347,15.1056685071376,18.2705164141468,21.7663542918381,"Col4a6"
"ENSMUSG00000031274",-0.469508346665161,0.120457629190099,0.808297550702468,79.5197770852791,44.0769560836349,51.5958504802314,40.4248772394009,28.3471785817552,38.8431475897824,48.1677250918416,39.6915872380577,"Col4a5"
"ENSMUSG00000031278",-0.131974271005767,0.561511399079149,0.91199380920273,917.059247425037,1056.96540688556,1144.16061415811,811.529410580973,521.001592554328,791.968620302786,1039.75847956872,1235.56069950728,"Acsl4"
"ENSMUSG00000031283",-0.175561087149795,0.482075550913406,0.893596440085208,177.628592969714,156.91396365774,209.098972998833,137.444582613963,86.9965135784901,155.37259035913,210.110938762688,149.803732479121,"Chrdl1"
"ENSMUSG00000031284",-0.173374166872093,0.170996953683747,0.818422514072182,1995.22349777609,2009.02765829208,2453.97106406855,2262.78250347546,1712.56058190466,1788.94274177387,1964.91099253961,2270.10271526053,"Pak3"
"ENSMUSG00000031285",-0.146174238780554,0.477393738351939,0.893459802970393,525.656708265027,650.575871794451,473.414557915106,344.622078465892,367.535832646205,398.14226279527,576.35174506445,459.654187692346,"Dcx"
"ENSMUSG00000031290",-0.339985679840007,0.0561898689352331,0.786095990797937,380.04257100497,407.271074212786,396.47337737441,359.781407430668,208.205139238409,301.034393820814,329.699773473468,382.831760779976,"Lrch2"
"ENSMUSG00000031292",-0.103588763674951,0.337078105449712,0.857851809832914,2132.5758400143,2180.04624789658,2260.26032717786,2371.92967202185,1828.88176298152,1986.39540868859,2346.10040318022,2162.55131758321,"Cdkl5"
"ENSMUSG00000031295",0.157066472837208,0.272368077554586,0.838956707029987,432.711514269246,491.017290771693,415.482374919758,367.866382878548,566.943571635104,461.801865789635,444.305740071298,430.20559070927,"Phka2"
"ENSMUSG00000031297",0.234843213156617,0.126377721415572,0.811188251474495,195.18490739114,163.966276631122,161.12388395581,144.518936130858,186.700383072939,183.425974729528,212.602372819163,198.457936190288,"Slc7a3"
"ENSMUSG00000031298",-0.552201509043897,0.103604620095187,0.798481709373988,37.1780775983123,37.906182231926,22.6297589825576,29.3080359985656,24.4372229153062,15.1056685071376,21.5924284894462,25.6074756374566,"Adgrg2"
"ENSMUSG00000031299",-0.0538862951428727,0.692255070163282,0.942158404096222,3020.71880486287,3157.6731338316,3503.08669049992,3129.89612026061,2372.36560061793,3081.55637545607,3345.99593784534,3544.07462822399,"Pdha1"
"ENSMUSG00000031302",-0.216571871798597,0.0409929728746004,0.767483955706716,937.713734979655,930.023773364696,889.802123194167,1030.83436960472,736.049154209023,803.837359844108,876.984787879047,842.485948472321,"Nlgn3"
"ENSMUSG00000031303",-0.627283890594045,0.167610006869207,0.816941350569226,27.8835581987342,45.8400343269803,38.9231854499992,18.1911947577304,7.81991133289799,25.8954317265216,16.6095603764971,35.8504658924392,"Map3k15"
"ENSMUSG00000031309",-0.10980584991067,0.648155336603794,0.930549494625602,683.663538057854,800.437522478809,573.890687797662,573.022634868507,339.18865406445,518.98761085237,778.15790363889,802.794361234264,"Rps6ka3"
"ENSMUSG00000031310",-0.121505271111095,0.377424418834165,0.865543607008596,2238.94645092058,2120.98312674451,1938.91774962554,1734.2272335703,1458.41346358547,1987.47438501053,2010.58728357498,1928.24291550048,"Zmym3"
"ENSMUSG00000031311",-0.143857003483009,0.194306221662627,0.823352563567418,2044.79426790718,2213.54473452014,2256.63956574065,2297.14364912895,1672.48353632356,2087.8191829508,2148.4466346999,2067.80365772462,"Nono"
"ENSMUSG00000031314",-0.0759350971226761,0.67457783103911,0.93726375469991,1036.85527524182,987.323816273421,929.630499003468,801.423191271122,606.043128299594,863.18105755072,960.032589761533,1135.6915445212,"Taf1"
"ENSMUSG00000031320",0.0462517433906226,0.791805039707493,0.961787678421206,3618.66621956906,3391.28100107487,4702.46391657548,5639.27037489642,5360.54921870157,4526.30567053159,4201.38829723494,3827.03723401789,"Rps4x"
"ENSMUSG00000031323",0.0611142955352006,0.814178646377819,0.966749744807002,97.0760915067043,59.0631211520707,100.476129882556,65.6904255140264,75.2666465791431,102.502750584148,97.996406221333,58.8971939661501,"Dmrtc1a"
"ENSMUSG00000031327",-0.219853614795506,0.23482895420007,0.830858148586418,540.114849553259,612.669689562525,587.468543187197,588.181963833283,327.458787065103,479.06548694065,554.759316575003,640.186890936414,"Chic1"
"ENSMUSG00000031328",-0.0117118243136256,0.925048076092556,0.986611221543585,1224.81111198884,1358.45178649763,1040.06372283835,1091.47168546382,1251.18581326368,1175.00521459092,1224.95507776666,1023.01865171639,"Flna"
"ENSMUSG00000031333",-0.401015531264919,0.0526815913224014,0.778238117240891,422.384270491937,663.798958619541,643.59034546394,585.150098040328,291.29169715045,417.563836590161,540.641190254981,504.467270057895,"Abcb7"
"ENSMUSG00000031337",-0.135865180391164,0.524223702318799,0.903689646201316,117.730579061322,121.652398790832,77.8463708999983,110.157790477367,90.9064692449391,77.6862951795648,108.792620466056,111.392519022936,"Mtm1"
"ENSMUSG00000031340",-0.457089152085322,0.0996067109390485,0.798481709373988,51.6362188865449,41.4323387186168,60.6477540732545,44.467364963341,47.8969569140002,30.2113370142752,34.8800767906439,30.7289707649479,"Gabre"
"ENSMUSG00000031342",-0.215752372272606,0.162088562339794,0.813484199050885,11495.2550485226,11344.5269568059,11137.4621808556,9856.59569289692,7075.06477843945,8460.253340319,10901.6849531139,11309.5416152827,"Gpm6b"
"ENSMUSG00000031343",-0.00505601118395359,0.974737262506445,0.995099272089586,1563.54470788458,1592.05965374089,1786.84576926275,1436.09376392972,1171.03172210147,1474.96063208979,1795.49347669934,1916.71955146362,"Gabra3"
"ENSMUSG00000031344",-0.636236211425573,0.00889767583138636,0.737370882678257,119.796027816784,82.8646774372336,122.200698505811,100.051571167517,53.7618904136736,57.1857450627352,65.6077634871636,98.5887812042078,"Gabrq"
"ENSMUSG00000031347",0.00228962778896503,0.98603862606956,0.997241433667721,508.100393843601,454.874186783112,440.827704980223,435.578052254544,522.956570387553,492.01320280391,428.526657713625,396.915872380577,"Cetn2"
"ENSMUSG00000031349",-0.117188450548977,0.427162591256236,0.878271737686849,333.56997400708,339.392561843989,402.809709889526,356.749541637713,269.78694098498,333.403683478966,326.377861398168,394.355124816831,"Nsdhl"
"ENSMUSG00000031351",-0.113415766323878,0.764758971239196,0.957753159797728,32.0144557096578,26.4461736501809,43.4491372465107,16.1699508957603,18.5722894156327,22.6585027607064,34.8800767906439,33.2897183286935,"Zfp185"
"ENSMUSG00000031352",-0.0695203476124075,0.727836498268875,0.947905564630841,307.751864563807,419.612621916204,316.816625755807,271.857299434971,229.709895403878,275.138962094292,375.376064508835,375.149518088739,"Hccs"
"ENSMUSG00000031353",-0.00775019691047329,0.934060577319319,0.988659337536085,1797.97314162949,1749.8551565203,1913.57241956507,1820.13009770402,1632.40649074245,1818.0751024662,1869.40602037475,1924.40179415486,"Rbbp7"
"ENSMUSG00000031355",-0.131495011075841,0.627545196730501,0.925700112832699,236.493882500375,193.938606767993,143.925267129067,107.125924684412,111.433736493796,121.924324379039,189.348988292067,199.738309972161,"Arhgap6"
"ENSMUSG00000031357",0.0505472419042219,0.751603336599295,0.954656882396522,328.406352118425,442.532639079694,378.369570188364,407.280638186964,312.796453315919,410.011002336592,470.881036673693,418.682226672415,"Syap1"
"ENSMUSG00000031358",-0.0673751267806381,0.706583776604415,0.944547395080649,246.821126277684,250.357110555046,262.505204197669,277.921031020881,171.060560407143,253.559435655524,261.60057592983,306.009333867606,"Msl3"
"ENSMUSG00000031360",0.0517173039294199,0.603689453149985,0.921519032896154,563.86751024107,611.788150440852,569.36473600115,582.118232247373,623.637928798614,574.015403271229,586.317481290348,629.943900681432,"Ctps2"
"ENSMUSG00000031365",-0.440347847823042,0.026966649246136,0.749791155603574,403.795231692781,404.626456847768,358.455382283713,314.303420536342,181.812938489878,265.428175196846,280.701570362801,366.186901615629,"Zfp275"
"ENSMUSG00000031367",-0.193327401798886,0.168499735569136,0.817723114460429,729.103410678013,911.511451809569,821.912846246494,809.508166719002,586.493349967349,676.518153855377,749.09117298002,852.728938727304,"Ap1s2"
"ENSMUSG00000031370",-0.0533120452639491,0.638915561342128,0.927738958321188,953.204600645618,907.103756201206,973.984826609281,1112.69474601451,939.36684886437,873.970820770104,929.304903065013,1062.71023895445,"Zrsr2"
"ENSMUSG00000031371",0.146222877633234,0.452339574235047,0.884711265205533,151.810483526442,136.638563859268,108.622843116277,138.455204544948,159.330693407796,184.504951051466,122.910746786079,125.476630623537,"Haus7"
"ENSMUSG00000031373",-0.472745994242492,0.103071155426693,0.798481709373988,66.0943601747774,66.1154341254523,58.8373733546499,38.4036333774308,45.9419790807757,28.0533843703984,53.1505932047908,37.130839674312,"Car5b"
"ENSMUSG00000031374",-0.228817121002828,0.422236946574328,0.876714121522565,53.7016676420066,84.627755680579,58.8373733546499,62.6585597210714,33.2346231648164,53.94881609692,58.1334613177399,78.1028006942425,"Zfp92"
"ENSMUSG00000031375",-0.0706252634854584,0.669693246432154,0.935760148145221,260.246543188186,241.541719338319,252.548110245343,207.177495851929,265.876985318531,211.479359099926,255.787229798056,179.252329462196,"Bgn"
"ENSMUSG00000031376",-0.277162126543502,0.10006220789767,0.798481709373988,1313.6254084737,1324.95329987406,1222.91217541742,1300.67042517772,712.589420210329,1072.50246400677,1193.39691305132,1282.93452943657,"Atp2b3"
"ENSMUSG00000031377",0.207250738461666,0.672616375870958,0.936453305441628,11.3599681550399,15.8677041901086,19.9141879046507,5.05310965492511,19.549778332245,11.8687395413224,11.626692263548,17.9252329462196,"Bmx"
"ENSMUSG00000031378",-0.00231113156833712,0.985288755047303,0.997208256213423,251.984748166339,245.949414946683,230.823541622088,269.836055573001,240.462273486613,254.638411977462,251.634839703931,249.672887465202,"Abcd1"
"ENSMUSG00000031379",0.049946662772761,0.811329581698242,0.96661441784299,59.898013908392,71.4046688554885,76.941180540696,88.9347299266819,69.4017130794696,76.6073188576264,75.5734997130618,87.0654171673524,"Pir"
"ENSMUSG00000031380",0.158656418839747,0.552388995625072,0.911060938464093,45.4398726201595,37.0246431102533,43.4491372465107,42.4461211013709,56.6943571635104,56.1067687407968,36.5410328282936,38.4112134561849,"Vegfd"
"ENSMUSG00000031381",0.0182129993355258,0.946699963425736,0.990410809511063,141.483239749133,119.889320547487,123.105888865114,65.6904255140264,80.1540911622044,92.7919636867024,143.6726972567,139.560742224138,"Piga"
"ENSMUSG00000031382",0.375225307961005,0.227879443542572,0.828566828847656,53.7016676420066,42.3138778402895,50.6906601209291,38.4036333774308,48.8744458306124,73.3703898918112,83.8782799013104,32.0093445468207,"Asb11"
"ENSMUSG00000031383",-0.368084354590985,0.474803928408698,0.891890441076271,23.7526606878106,6.17077385170888,40.7335661686038,15.1593289647753,16.6173115824082,12.9477158632608,16.6095603764971,20.4859805099653,"Dusp9"
"ENSMUSG00000031385",-0.207838458716976,0.201553386670337,0.823352563567418,447.169655557478,520.989620908564,346.687907612783,370.898248671503,339.18865406445,402.458168083023,322.225471304044,398.19624616245,"Plxnb3"
"ENSMUSG00000031386",-0.289458699813334,0.0997899574983294,0.798481709373988,1452.01047508964,1568.25809745573,1208.42912966858,1315.8297541425,769.283777373839,1140.47797228889,1238.24272606786,1390.48592711389,"Hcfc1"
"ENSMUSG00000031387",0.497723295912569,0.0474256698251361,0.776134805497783,57.8325651529302,42.3138778402895,68.7944673069752,77.8178886858467,108.50126974396,76.6073188576264,92.183060089559,69.1401842211328,"Renbp"
"ENSMUSG00000031388",0.306446140793715,0.163082270375385,0.813484199050885,344.92994216212,335.866405357298,400.094138811619,442.65240577144,689.129686211635,460.722889467697,428.526657713625,303.44858630386,"Naa10"
"ENSMUSG00000031389",-0.024691839491953,0.919460263494469,0.985830810344849,113.599681550399,105.784694600724,61.5529444325568,66.7010474450114,93.8389359947758,89.5550347208872,76.4039777318867,81.943922039861,"Arhgap4"
"ENSMUSG00000031391",-0.0911232505871851,0.392301026535587,0.868813724414256,2265.79728474159,2192.3877956,1844.7779522581,2317.35608774866,1914.90078764339,2003.65902983961,2014.7396736691,2159.99057001946,"L1cam"
"ENSMUSG00000031392",0.0114724411474577,0.919127869930016,0.985805218371966,897.43748424815,898.288364984479,816.48170409068,803.444435133092,989.218783611595,839.443578468075,803.072244203635,810.476603925501,"Irak1"
"ENSMUSG00000031393",-0.18630492714617,0.124893064836702,0.811188251474495,1850.64208489377,1973.76609342517,2087.36896855112,2041.45630058974,1508.2653983327,1590.4110985372,1855.28789405473,2038.35506074154,"Mecp2"
"ENSMUSG00000031398",0.00751284980033801,0.963647455092902,0.994581209037913,611.372831616691,622.366619900924,424.534278512781,403.238150463024,504.38428097192,527.619421427878,515.726849690235,524.95325056786,"Plxna3"
"ENSMUSG00000031399",0.183791371876845,0.185973767086851,0.823352563567418,304.653691430615,312.946388193808,286.945343898831,278.931652951866,404.680411477471,323.69289658152,313.920691115795,300.887838740115,"Fam3a"
"ENSMUSG00000031400",-0.20665701055993,0.127857822716806,0.811188251474495,523.591259509565,540.383481585364,573.890687797662,683.180425345875,527.844014970614,537.330208325323,426.865701675976,521.112129222241,"G6pdx"
"ENSMUSG00000031402",0.0335524608595279,0.772040446885547,0.959231846969136,485.380457533522,512.174229691837,497.854697616268,503.289721630541,591.38079455041,487.697297516157,480.846772899591,485.261663329802,"Mpp1"
"ENSMUSG00000031403",-0.0653581774139809,0.604225438263414,0.921519032896154,509.133118221332,535.975785977,494.233936179059,576.054500661462,574.763482968002,443.459268316682,530.675454029083,469.897177947328,"Dkc1"
"ENSMUSG00000031409",0.271663385062852,0.136972332397536,0.811188251474495,1373.52342238209,1221.81322263836,1302.56892703602,1360.29711910584,2227.69724095931,1636.80708038055,1263.98754465143,1217.63546656106,"Tceal6"
"ENSMUSG00000031410",0.351186366493334,0.429234063126036,0.879393873118134,17.5563144214252,18.5123215551266,35.3024240127899,9.0955973788652,27.3696896651429,21.579526438768,36.5410328282936,16.6448591643468,"Nxf7"
"ENSMUSG00000031422",0.105640994718165,0.365668042910532,0.861029225069268,3792.16391502785,3974.85989962219,3901.37044859294,3248.13888618586,3457.37829805752,4053.71404152257,4036.95364950762,4505.63533841048,"Morf4l2"
"ENSMUSG00000031425",-0.206788337313934,0.0647090540234036,0.793884076222764,25364.7434414486,27925.3962963477,23702.4095583309,24635.9308116219,25878.0415783927,20566.3676724678,20540.2128395952,21072.391702063,"Plp1"
"ENSMUSG00000031428",0.0942132356706204,0.421994789538718,0.876714121522565,5343.31593037966,4924.27753366369,4972.21064364757,4626.62720004943,4373.2854129232,5752.02277225361,5246.12964491661,5838.5044453401,"Zcchc18"
"ENSMUSG00000031429",0.135904194864247,0.227778793289698,0.828566828847656,311.882762074731,324.406396775553,325.86852934883,295.101603847626,350.918521063797,335.561636122842,349.631245925264,345.700921105664,"Psmd10"
"ENSMUSG00000031431",-0.166284386606325,0.399451413857634,0.87147627892991,873.684823560339,1135.42238871443,1456.45128811741,1430.03003234381,981.398872278697,918.208849969579,989.929798439228,1476.27097049937,"Tsc22d3"
"ENSMUSG00000031432",-0.12440038265341,0.339368863051565,0.857851809832914,1110.17870606071,1014.65152904527,1100.7114769116,938.867773885085,798.608444872207,905.261134106318,1004.87840277808,1113.92519022936,"Prps1"
"ENSMUSG00000031433",0.0645052829125534,0.886022693765838,0.978490291314333,80.55250146301,75.812364463852,35.3024240127899,45.477986894326,16.6173115824082,44.2380291994744,91.3525820707341,96.0280336404622,"Rbm41"
"ENSMUSG00000031434",-0.190933844651509,0.479927194718766,0.893548542453387,62.9961870415847,59.0631211520707,77.8463708999983,62.6585597210714,62.5592906631839,41.0011002336592,44.0153349977173,84.5046696036067,"Morc4"
"ENSMUSG00000031438",-0.0799065918137325,0.550178374238277,0.910591022383139,246.821126277684,301.486379612063,301.428389647668,297.122847709596,252.19214048596,297.797464854998,275.718702249852,259.915877720184,"Rnf128"
"ENSMUSG00000031441",-0.192318320893175,0.27474394354138,0.84163922283356,1057.50976279644,1104.56851945589,830.964749839517,759.987692100736,616.795506382329,796.284525590539,881.137177973172,992.289680951442,"Atp11a"
"ENSMUSG00000031442",-0.137820618598063,0.306686749600347,0.849522674416095,2711.93421592134,2903.78986678987,2415.95306897785,2439.64134139784,1936.40554380886,2283.11389722165,2469.84162798512,2830.90643172082,"Mcf2l"
"ENSMUSG00000031445",-0.0619729782673216,0.725899622842234,0.947872375263802,239.592055633568,200.990919741375,276.083059587203,269.836055573001,180.835449573266,251.401483011647,231.703367252135,282.962605793895,"Proz"
"ENSMUSG00000031446",-0.0952363332427002,0.507770884763887,0.900408422140824,1085.39332099517,1002.30998134186,969.45887481277,943.92088354001,703.792019960819,941.946329052223,1050.55469381344,1049.90650113572,"Cul4a"
"ENSMUSG00000031447",-0.0389045669880918,0.700494217632307,0.944025283991829,4114.37392087989,4081.52613334459,4782.12066819408,4756.9974291465,4670.44204357332,4332.08993258268,4183.94825883962,4075.42974770121,"Lamp1"
"ENSMUSG00000031451",0.199380846236173,0.0578467915499967,0.787357882434779,1889.88561124754,1817.7336688891,1783.22500782554,1766.56713536182,2359.65824470197,2152.55776226711,1958.26716838901,1860.38310506122,"Gas6"
"ENSMUSG00000031453",-0.0660310923515549,0.540795805646033,0.907474073980652,1373.52342238209,1628.20275772947,1318.86235350346,1379.49893579455,1288.33039209494,1294.77158632608,1424.26980228463,1439.14013082506,"Rasa3"
"ENSMUSG00000031458",0.304575024206087,0.0458825867299109,0.776134805497783,426.51516800286,371.127970224206,410.956423123247,357.760163568698,601.155683716533,488.776273838095,397.798971017106,446.850449873617,"Coprs"
"ENSMUSG00000031465",0.162087679696409,0.624028219599004,0.925700112832699,27.8835581987342,21.1569389201447,19.0089975453484,38.4036333774308,28.3471785817552,30.2113370142752,31.5581647153445,28.1682232012022,"Angpt2"
"ENSMUSG00000031467",-0.163316274698146,0.221926780334759,0.827737579978952,806.557739007831,911.511451809569,806.524610138355,898.442896645684,643.187707130859,762.836259610449,726.668266471749,928.270991857801,"Agpat5"
"ENSMUSG00000031478",0.743330545352091,0.00844334546378819,0.73224815216629,30.9817313319269,41.4323387186168,34.3972336534876,31.3292798605357,66.4692463296329,70.133460925996,58.1334613177399,35.8504658924392,"Nek3"
"ENSMUSG00000031479",-0.026757685199458,0.819722591405426,0.968411598197056,422.384270491937,411.67876982115,429.965420668595,426.482454875679,386.108122061838,375.483760034563,456.76291035367,440.448580964253,"Vps36"
"ENSMUSG00000031480",-0.212733555584054,0.415722668212424,0.87536331181153,65.0616357970465,74.0492862205066,55.2166119174407,54.5735842731912,63.5367795797961,60.4226740285504,57.302983298915,32.0093445468207,"Thsd1"
"ENSMUSG00000031482",-0.00644091362414582,0.969544684914883,0.994762303961225,162.137727303751,203.635537106393,160.218693596508,147.550801923813,143.690870742,162.925424612698,178.552774047344,186.934572153433,"Slc25a15"
"ENSMUSG00000031483",-0.188064110853377,0.230925324151614,0.830756377448119,865.423028538492,843.632939440771,769.41180540696,690.25477886277,505.361769888532,763.915235932387,741.616870810596,772.065390469316,"Erlin2"
"ENSMUSG00000031485",-0.000827820609324242,0.995082897717139,0.999151936779289,1216.549316967,1258.83786574861,1191.23051284183,1070.24862491314,943.276804530819,1168.53135665929,1239.90368210551,1385.3644319864,"Plpbp"
"ENSMUSG00000031486",-0.268329506873848,0.0402865944981277,0.767483955706716,306.719140186076,368.483352859188,312.290673959296,304.197201226492,247.304695902899,290.24463060143,267.413922061604,268.878494193294,"Adgra2"
"ENSMUSG00000031487",0.0975637748691856,0.550370825103809,0.910591022383139,297.424620786498,222.14785866152,320.437387193016,335.526481087027,344.076098647511,342.035494054473,292.328262626349,277.841110666404,"Brf2"
"ENSMUSG00000031488",-0.664482729689883,0.0398295379449327,0.767483955706716,41.3089751092359,47.6031125703257,33.4920432941853,38.4036333774308,19.549778332245,29.1323606923368,34.8800767906439,16.6448591643468,"Rab11fip1"
"ENSMUSG00000031489",0.407304312627201,0.22850251202839,0.829459872281458,19.621763176887,25.5646345285082,45.2595179651153,35.3717675844758,46.9194679973879,55.0277924188584,33.2191207529942,32.0093445468207,"Adrb3"
"ENSMUSG00000031490",0.46403315607429,0.107083918073648,0.799297794048853,78.4870527075482,35.2615648669079,53.406231198836,48.509852687281,91.8839581615513,84.1601531111952,67.2687195248133,52.495325056786,"Eif4ebp1"
"ENSMUSG00000031491",-0.419884574582652,0.443560853562948,0.884308749155656,21.6872119323488,30.8538692585444,6.33633251511614,60.6373158591013,29.3246674983674,20.5005501168296,11.626692263548,28.1682232012022,"Chrna6"
"ENSMUSG00000031492",-0.363513440428543,0.234027628972407,0.830858148586418,42.3416994869668,42.3138778402895,39.8283758093015,32.3399017915207,29.3246674983674,24.8164554045832,43.1848569788925,23.0467280737109,"Chrnb3"
"ENSMUSG00000031493",-0.340730112610329,0.379425947159958,0.86581951386216,28.9162825764651,22.9200171634901,28.0609011383715,33.3505237225057,23.459733998694,37.764171267844,14.1181263200225,14.0841116006011,"Ggn"
"ENSMUSG00000031497",0.441990042066005,0.208495131901328,0.82376243113737,24.7853850655415,38.7877213535987,32.586852934883,26.2761702056106,34.2121120814287,62.5806266724272,47.3372470730168,21.7663542918381,"Tnfsf13b"
"ENSMUSG00000031502",-0.109525678847739,0.459077225350878,0.886346037927227,602.078312217113,658.509723889505,488.802794023245,527.544647974181,425.207678726328,571.857450627352,569.707920913851,544.158857295952,"Col4a1"
"ENSMUSG00000031503",0.00532016438617995,0.973836373617447,0.995099272089586,1068.86973095148,1071.07003283233,692.470624866264,894.400408921744,775.148710873513,1016.39569526597,943.423029385036,1006.37379255204,"Col4a2"
"ENSMUSG00000031504",1.31417922096707,0.0150859736510442,0.749791155603574,4.13089751092359,9.69693033839967,9.05190359302306,3.03186579295507,22.4822450820817,17.2636211510144,14.9486043388474,10.2429902549826,"Rab20"
"ENSMUSG00000031505",0.349309113089033,0.0195382072382098,0.749791155603574,948.040978756963,859.50064363088,926.914927925561,866.102994854164,1440.81866308645,1213.8483621807,1017.33557306045,912.906506475327,"Naxd"
"ENSMUSG00000031506",-0.634578241529604,0.137942222772561,0.811188251474495,37.1780775983123,24.6830954068355,28.0609011383715,11.1168412408352,20.5272672488572,12.9477158632608,18.2705164141468,12.8037378187283,"Ptpn7"
"ENSMUSG00000031508",-0.0907611708457,0.617223910787299,0.923865164039226,918.091971802767,927.379155999678,808.334990856959,580.096988385402,593.335772383635,705.650514547714,845.426623163703,893.700899747234,"Ankrd10"
"ENSMUSG00000031511",-0.118408282797926,0.182825145604125,0.823352563567418,1948.7509007782,1986.10764112859,1793.18210177787,1989.91458210951,1713.53807082127,1700.46668337492,1870.23649839357,1824.53263916878,"Arhgef7"
"ENSMUSG00000031513",-0.122856085353038,0.311032754431941,0.851585748539748,1225.84383636657,1391.06873399952,1197.56684535695,1296.62793745378,1004.85860627739,1103.79277734298,1253.19133040671,1334.14948071149,"Leprotl1"
"ENSMUSG00000031516",0.119908489164442,0.223476283847885,0.827737579978952,1235.13835576615,1071.951571954,1224.72255613602,1134.92842849618,1332.31739334249,1316.35111276485,1194.22739107014,1227.87845681604,"Dctn6"
"ENSMUSG00000031517",-0.153047895733013,0.382708580641658,0.867549755920395,13687.7289024453,13496.363952809,16383.0403130124,14061.7935477256,8622.42973343664,12441.6759682717,15555.6837706084,15209.5601548673,"Gpm6a"
"ENSMUSG00000031518",0.0589936783393866,0.897151293103152,0.981419397653954,14.4581412882326,18.5123215551266,14.4830457488369,10.1062193098502,21.5047561654695,7.5528342535688,13.2876483011977,17.9252329462196,"Spata4"
"ENSMUSG00000031519",-0.19576811742239,0.690757101375397,0.941741394813528,14.4581412882326,16.7492433117813,24.4401397011623,7.07435351689515,12.7073559159592,7.5528342535688,19.1009944329717,15.3644853824739,"Asb5"
"ENSMUSG00000031520",0.0972356543408125,0.787231037650149,0.961200524442536,34.0799044651196,20.275399798472,33.4920432941853,58.6160719971313,36.1670899146532,34.5272423020288,54.8115492424405,29.4485969830751,"Vegfc"
"ENSMUSG00000031521",-0.0918764345283152,0.630259293096823,0.925975586840223,87.7815721071263,77.5754427071974,91.4242262895329,91.966595719637,72.3341798293064,91.712987364764,78.0649337695364,85.7850433854795,"Aga"
"ENSMUSG00000031523",-0.203457454097477,0.083182102183207,0.798481709373988,901.568381759073,1105.45005857756,993.899014513932,1024.77063801881,771.238755207064,843.759483755829,962.524023818008,919.308375384691,"Dlc1"
"ENSMUSG00000031527",-0.315902459012092,0.142824627791488,0.811188251474495,168.334073570136,255.646345285082,244.401397011623,199.092520404049,119.253647826694,162.925424612698,195.162334423841,221.504664263999,"Eri1"
"ENSMUSG00000031529",-0.358353623088998,0.0874059390108747,0.798481709373988,1196.92755379011,1469.52571582839,1108.85819014532,1175.35330573558,564.98859380188,945.183258018038,1125.29771550768,1227.87845681604,"Tnks"
"ENSMUSG00000031530",-0.510864646765071,0.0989221226349964,0.798481709373988,247.853850655415,241.541719338319,269.746727072087,243.55988536739,68.4242241628574,159.688495646883,184.366120179118,293.205596048878,"Dusp4"
"ENSMUSG00000031532",0.0802778352667374,0.386455505898737,0.86770593347649,4423.15850982143,4374.19712173993,4930.57188711966,5011.67415575472,5029.18047597002,5244.90390094256,4663.13407570156,4875.66336137173,"Saraf"
"ENSMUSG00000031533",0.177482950906422,0.195727271025392,0.823352563567418,326.340903362963,267.9878929885,249.832539167436,272.867921365956,286.404252567389,340.956517732534,324.716905360519,309.850455213225,"Mrps31"
"ENSMUSG00000031534",0.157003209391809,0.340480449530914,0.857851809832914,379.009846627239,345.563335695697,404.620090608131,424.461211013709,541.528859803185,454.249031536066,406.103751205354,327.775688159444,"Smim19"
"ENSMUSG00000031536",0.147224095277743,0.212552502909865,0.825054758479893,721.874340033897,654.983567402814,672.556436961613,557.863305903732,760.486377124329,659.254532704362,729.990178547048,737.495298358749,"Polb"
"ENSMUSG00000031537",-0.0175936158699203,0.868465104891224,0.976406312359561,701.219852479279,752.834409908484,674.366817680218,776.157642996497,676.422330295676,682.992011787007,731.651134584698,779.747633160553,"Ikbkb"
